# z=7.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   7.622e-02   7.436e-02    7.436e-02  
  -14.1   7.066e-02   6.885e-02    6.885e-02  
  -14.2   6.549e-02   6.372e-02    6.372e-02  
  -14.3   6.069e-02   5.896e-02    5.896e-02  
  -14.4   5.623e-02   5.454e-02    5.454e-02  
  -14.5   5.209e-02   5.044e-02    5.044e-02  
  -14.6   4.824e-02   4.663e-02    4.663e-02  
  -14.7   4.466e-02   4.309e-02    4.309e-02  
  -14.8   4.135e-02   3.982e-02    3.982e-02  
  -14.9   3.827e-02   3.678e-02    3.678e-02  
  -15.0   3.541e-02   3.396e-02    3.396e-02  
  -15.1   3.277e-02   3.135e-02    3.135e-02  
  -15.2   3.031e-02   2.893e-02    2.893e-02  
  -15.3   2.803e-02   2.669e-02    2.669e-02  
  -15.4   2.592e-02   2.462e-02    2.462e-02  
  -15.5   2.397e-02   2.270e-02    2.270e-02  
  -15.6   2.216e-02   2.092e-02    2.092e-02  
  -15.7   2.048e-02   1.928e-02    1.928e-02  
  -15.8   1.893e-02   1.776e-02    1.776e-02  
  -15.9   1.749e-02   1.636e-02    1.636e-02  
  -16.0   1.616e-02   1.506e-02    1.506e-02  
  -16.1   1.493e-02   1.386e-02    1.386e-02  
  -16.2   1.379e-02   1.276e-02    1.276e-02  
  -16.3   1.274e-02   1.174e-02    1.174e-02  
  -16.4   1.176e-02   1.079e-02    1.079e-02  
  -16.5   1.086e-02   9.924e-03    9.924e-03  
  -16.6   1.003e-02   9.122e-03    9.123e-03  
  -16.7   9.263e-03   8.383e-03    8.383e-03  
  -16.8   8.553e-03   7.702e-03    7.702e-03  
  -16.9   7.897e-03   7.074e-03    7.074e-03  
  -17.0   7.292e-03   6.496e-03    6.496e-03  
  -17.1   6.732e-03   5.963e-03    5.964e-03  
  -17.2   6.216e-03   5.473e-03    5.474e-03  
  -17.3   5.739e-03   5.022e-03    5.023e-03  
  -17.4   5.299e-03   4.607e-03    4.608e-03  
  -17.5   4.892e-03   4.225e-03    4.226e-03  
  -17.6   4.517e-03   3.874e-03    3.875e-03  
  -17.7   4.171e-03   3.552e-03    3.552e-03  
  -17.8   3.852e-03   3.255e-03    3.256e-03  
  -17.9   3.557e-03   2.982e-03    2.983e-03  
  -18.0   3.286e-03   2.732e-03    2.733e-03  
  -18.1   3.035e-03   2.502e-03    2.503e-03  
  -18.2   2.803e-03   2.291e-03    2.292e-03  
  -18.3   2.590e-03   2.097e-03    2.099e-03  
  -18.4   2.393e-03   1.919e-03    1.921e-03  
  -18.5   2.211e-03   1.756e-03    1.758e-03  
  -18.6   2.043e-03   1.606e-03    1.608e-03  
  -18.7   1.888e-03   1.469e-03    1.471e-03  
  -18.8   1.745e-03   1.343e-03    1.345e-03  
  -18.9   1.613e-03   1.227e-03    1.230e-03  
  -19.0   1.492e-03   1.121e-03    1.124e-03  
  -19.1   1.379e-03   1.024e-03    1.027e-03  
  -19.2   1.276e-03   9.350e-04    9.386e-04  
  -19.3   1.180e-03   8.535e-04    8.574e-04  
  -19.4   1.091e-03   7.788e-04    7.831e-04  
  -19.5   1.009e-03   7.104e-04    7.152e-04  
  -19.6   9.340e-04   6.477e-04    6.530e-04  
  -19.7   8.642e-04   5.904e-04    5.962e-04  
  -19.8   7.997e-04   5.379e-04    5.442e-04  
  -19.9   7.401e-04   4.898e-04    4.968e-04  
  -20.0   6.851e-04   4.459e-04    4.534e-04  
  -20.1   6.341e-04   4.057e-04    4.137e-04  
  -20.2   5.870e-04   3.689e-04    3.775e-04  
  -20.3   5.434e-04   3.353e-04    3.444e-04  
  -20.4   5.031e-04   3.047e-04    3.141e-04  
  -20.5   4.658e-04   2.766e-04    2.864e-04  
  -20.6   4.313e-04   2.510e-04    2.610e-04  
  -20.7   3.994e-04   2.277e-04    2.377e-04  
  -20.8   3.698e-04   2.064e-04    2.164e-04  
  -20.9   3.424e-04   1.870e-04    1.967e-04  
  -21.0   3.170e-04   1.693e-04    1.786e-04  
  -21.1   2.935e-04   1.532e-04    1.619e-04  
  -21.2   2.717e-04   1.385e-04    1.465e-04  
  -21.3   2.515e-04   1.252e-04    1.322e-04  
  -21.4   2.328e-04   1.131e-04    1.190e-04  
  -21.5   2.154e-04   1.022e-04    1.067e-04  
  -21.6   1.993e-04   9.222e-05    9.538e-05  
  -21.7   1.844e-04   8.322e-05    8.488e-05  
  -21.8   1.705e-04   7.507e-05    7.517e-05  
  -21.9   1.577e-04   6.772e-05    6.622e-05  
  -22.0   1.457e-04   6.108e-05    5.799e-05  
  -22.1   1.346e-04   5.509e-05    5.047e-05  
  -22.2   1.243e-04   4.969e-05    4.362e-05  
  -22.3   1.147e-04   4.483e-05    3.742e-05  
  -22.4   1.058e-04   4.046e-05    3.186e-05  
  -22.5   9.751e-05   3.652e-05    2.689e-05  
  -22.6   8.980e-05   3.296e-05    2.251e-05  
  -22.7   8.263e-05   2.976e-05    1.866e-05  
  -22.8   7.596e-05   2.685e-05    1.533e-05  
  -22.9   6.975e-05   2.422e-05    1.246e-05  
  -23.0   6.396e-05   2.183e-05    1.003e-05  
  -23.1   5.858e-05   1.965e-05    7.983e-06  
  -23.2   5.357e-05   1.765e-05    6.287e-06  
  -23.3   4.891e-05   1.581e-05    4.897e-06  
  -23.4   4.457e-05   1.412e-05    3.771e-06  
  -23.5   4.053e-05   1.256e-05    2.871e-06  
  -23.6   3.678e-05   1.112e-05    2.161e-06  
  -23.7   3.329e-05   9.796e-06    1.609e-06  
  -23.8   3.006e-05   8.576e-06    1.184e-06  
  -23.9   2.706e-05   7.459e-06    8.613e-07  
  -24.0   2.429e-05   6.440e-06    6.200e-07  
  -24.1   2.173e-05   5.516e-06    4.417e-07  
  -24.2   1.937e-05   4.686e-06    3.114e-07  
  -24.3   1.720e-05   3.945e-06    2.174e-07  
  -24.4   1.522e-05   3.291e-06    1.504e-07  
  -24.5   1.340e-05   2.719e-06    1.031e-07  
  -24.6   1.175e-05   2.224e-06    7.010e-08  
  -24.7   1.025e-05   1.800e-06    4.726e-08  
  -24.8   8.899e-06   1.442e-06    3.161e-08  
  -24.9   7.684e-06   1.143e-06    2.098e-08  
