# z=21.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   1.064e-04   1.046e-04    1.046e-04  
  -14.1   9.814e-05   9.639e-05    9.636e-05  
  -14.2   9.049e-05   8.880e-05    8.876e-05  
  -14.3   8.341e-05   8.176e-05    8.173e-05  
  -14.4   7.684e-05   7.525e-05    7.521e-05  
  -14.5   7.076e-05   6.922e-05    6.918e-05  
  -14.6   6.513e-05   6.363e-05    6.360e-05  
  -14.7   5.992e-05   5.847e-05    5.843e-05  
  -14.8   5.509e-05   5.369e-05    5.365e-05  
  -14.9   5.063e-05   4.927e-05    4.923e-05  
  -15.0   4.650e-05   4.519e-05    4.515e-05  
  -15.1   4.268e-05   4.141e-05    4.137e-05  
  -15.2   3.915e-05   3.792e-05    3.788e-05  
  -15.3   3.589e-05   3.470e-05    3.466e-05  
  -15.4   3.287e-05   3.172e-05    3.168e-05  
  -15.5   3.008e-05   2.898e-05    2.894e-05  
  -15.6   2.751e-05   2.644e-05    2.640e-05  
  -15.7   2.513e-05   2.410e-05    2.406e-05  
  -15.8   2.294e-05   2.194e-05    2.191e-05  
  -15.9   2.091e-05   1.995e-05    1.992e-05  
  -16.0   1.905e-05   1.811e-05    1.809e-05  
  -16.1   1.733e-05   1.642e-05    1.640e-05  
  -16.2   1.574e-05   1.486e-05    1.484e-05  
  -16.3   1.427e-05   1.342e-05    1.341e-05  
  -16.4   1.293e-05   1.210e-05    1.209e-05  
  -16.5   1.168e-05   1.088e-05    1.088e-05  
  -16.6   1.054e-05   9.762e-06    9.766e-06  
  -16.7   9.492e-06   8.735e-06    8.745e-06  
  -16.8   8.528e-06   7.793e-06    7.808e-06  
  -16.9   7.642e-06   6.930e-06    6.950e-06  
  -17.0   6.830e-06   6.141e-06    6.166e-06  
  -17.1   6.087e-06   5.421e-06    5.451e-06  
  -17.2   5.408e-06   4.766e-06    4.800e-06  
  -17.3   4.789e-06   4.172e-06    4.209e-06  
  -17.4   4.225e-06   3.635e-06    3.674e-06  
  -17.5   3.713e-06   3.151e-06    3.191e-06  
  -17.6   3.250e-06   2.717e-06    2.758e-06  
  -17.7   2.832e-06   2.330e-06    2.370e-06  
  -17.8   2.457e-06   1.985e-06    2.025e-06  
  -17.9   2.120e-06   1.681e-06    1.720e-06  
  -18.0   1.820e-06   1.414e-06    1.451e-06  
  -18.1   1.554e-06   1.182e-06    1.216e-06  
  -18.2   1.320e-06   9.801e-07    1.011e-06  
  -18.3   1.114e-06   8.068e-07    8.350e-07  
  -18.4   9.343e-07   6.590e-07    6.841e-07  
  -18.5   7.785e-07   5.339e-07    5.560e-07  
  -18.6   6.444e-07   4.289e-07    4.480e-07  
  -18.7   5.298e-07   3.417e-07    3.579e-07  
  -18.8   4.324e-07   2.698e-07    2.834e-07  
  -18.9   3.504e-07   2.111e-07    2.223e-07  
  -19.0   2.818e-07   1.636e-07    1.727e-07  
  -19.1   2.249e-07   1.256e-07    1.329e-07  
  -19.2   1.781e-07   9.551e-08    1.013e-07  
  -19.3   1.399e-07   7.190e-08    7.634e-08  
  -19.4   1.090e-07   5.357e-08    5.696e-08  
  -19.5   8.430e-08   3.951e-08    4.204e-08  
  -19.6   6.463e-08   2.883e-08    3.069e-08  
  -19.7   4.914e-08   2.082e-08    2.215e-08  
  -19.8   3.705e-08   1.486e-08    1.581e-08  
  -19.9   2.769e-08   1.050e-08    1.115e-08  
  -20.0   2.053e-08   7.328e-09    7.772e-09  
  -20.1   1.509e-08   5.058e-09    5.352e-09  
  -20.2   1.099e-08   3.451e-09    3.640e-09  
  -20.3   7.943e-09   2.326e-09    2.445e-09  
  -20.4   5.690e-09   1.549e-09    1.622e-09  
  -20.5   4.041e-09   1.019e-09    1.062e-09  
  -20.6   2.846e-09   6.623e-10    6.859e-10  
  -20.7   1.987e-09   4.250e-10    4.373e-10  
  -20.8   1.375e-09   2.692e-10    2.751e-10  
  -20.9   9.442e-10   1.683e-10    1.707e-10  
  -21.0   6.428e-10   1.039e-10    1.044e-10  
  -21.1   4.339e-10   6.326e-11    6.302e-11  
  -21.2   2.905e-10   3.801e-11    3.749e-11  
  -21.3   1.929e-10   2.253e-11    2.199e-11  
  -21.4   1.270e-10   1.317e-11    1.271e-11  
  -21.5   8.295e-11   7.594e-12    7.239e-12  
  -21.6   5.374e-11   4.317e-12    4.063e-12  
  -21.7   3.453e-11   2.420e-12    2.247e-12  
  -21.8   2.201e-11   1.337e-12    1.224e-12  
  -21.9   1.392e-11   7.281e-13    6.566e-13  
  -22.0   8.732e-12   3.908e-13    3.469e-13  
  -22.1   5.434e-12   2.067e-13    1.805e-13  
  -22.2   3.354e-12   1.077e-13    9.251e-14  
  -22.3   2.054e-12   5.531e-14    4.667e-14  
  -22.4   1.248e-12   2.797e-14    2.318e-14  
  -22.5   7.518e-13   1.394e-14    1.133e-14  
  -22.6   4.493e-13   6.840e-15    5.455e-15  
  -22.7   2.663e-13   3.306e-15    2.584e-15  
  -22.8   1.565e-13   1.573e-15    1.205e-15  
  -22.9   9.122e-14   7.373e-16    5.527e-16  
  -23.0   5.270e-14   3.402e-16    2.495e-16  
  -23.1   3.018e-14   1.545e-16    1.108e-16  
  -23.2   1.713e-14   6.912e-17    4.845e-17  
  -23.3   9.631e-15   3.043e-17    2.084e-17  
  -23.4   5.365e-15   1.318e-17    8.815e-18  
  -23.5   2.959e-15   5.623e-18    3.669e-18  
  -23.6   1.616e-15   2.360e-18    1.502e-18  
  -23.7   8.737e-16   9.749e-19    6.050e-19  
  -23.8   4.673e-16   3.963e-19    2.397e-19  
  -23.9   2.473e-16   1.585e-19    9.339e-20  
  -24.0   1.294e-16   6.239e-20    3.579e-20  
  -24.1   6.696e-17   2.416e-20    1.349e-20  
  -24.2   3.424e-17   9.203e-21    5.000e-21  
  -24.3   1.730e-17   3.449e-21    1.823e-21  
  -24.4   8.634e-18   1.272e-21    6.534e-22  
  -24.5   4.256e-18   4.613e-22    2.303e-22  
  -24.6   2.071e-18   1.646e-22    7.983e-23  
  -24.7   9.944e-19   5.775e-23    2.721e-23  
  -24.8   4.713e-19   1.993e-23    9.118e-24  
  -24.9   2.203e-19   6.767e-24    3.005e-24  
  -25.0   1.016e-19   2.259e-24    9.734e-25  
  -25.1   4.618e-20   7.419e-25    3.101e-25  
  -25.2   2.070e-20   2.396e-25    9.710e-26  
  -25.3   9.144e-21   7.609e-26    2.989e-26  
  -25.4   3.981e-21   2.376e-26    9.048e-27  
  -25.5   1.708e-21   7.296e-27    2.692e-27  
  -25.6   7.216e-22   2.203e-27    7.876e-28  
  -25.7   3.003e-22   6.542e-28    2.265e-28  
  -25.8   1.231e-22   1.910e-28    6.403e-29  
  -25.9   4.969e-23   5.482e-29    1.779e-29  
  -26.0   1.975e-23   1.547e-29    4.860e-30  
  -26.1   7.726e-24   4.293e-30    1.305e-30  
  -26.2   2.975e-24   1.171e-30    3.445e-31  
  -26.3   1.128e-24   3.141e-31    8.937e-32  
  -26.4   4.207e-25   8.283e-32    2.279e-32  
  -26.5   1.544e-25   2.147e-32    5.713e-33  
  -26.6   5.577e-26   5.472e-33    1.407e-33  
  -26.7   1.982e-26   1.371e-33    3.408e-34  
  -26.8   6.929e-27   3.376e-34    8.113e-35  
  -26.9   2.383e-27   8.173e-35    1.898e-35  
  -27.0   8.063e-28   1.945e-35    4.364e-36  
  -27.1   2.683e-28   4.550e-36    9.862e-37  
  -27.2   8.782e-29   1.046e-36    2.190e-37  
  -27.3   2.827e-29   2.365e-37    4.781e-38  
  -27.4   8.951e-30   5.256e-38    1.026e-38  
  -27.5   2.787e-30   1.148e-38    2.163e-39  
  -27.6   8.532e-31   2.464e-39    4.482e-40  
  -27.7   2.569e-31   5.199e-40    9.129e-41  
  -27.8   7.604e-32   1.078e-40    1.827e-41  
  -27.9   2.213e-32   2.198e-41    3.594e-42  
  -28.0   6.335e-33   4.404e-42    6.949e-43  
