# z=11.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   1.049e-01   1.040e-01    1.040e-01  
  -12.1   9.681e-02   9.594e-02    9.594e-02  
  -12.2   8.932e-02   8.847e-02    8.847e-02  
  -12.3   8.240e-02   8.158e-02    8.158e-02  
  -12.4   7.601e-02   7.521e-02    7.521e-02  
  -12.5   7.011e-02   6.933e-02    6.933e-02  
  -12.6   6.466e-02   6.391e-02    6.391e-02  
  -12.7   5.963e-02   5.890e-02    5.890e-02  
  -12.8   5.499e-02   5.428e-02    5.428e-02  
  -12.9   5.071e-02   5.002e-02    5.002e-02  
  -13.0   4.676e-02   4.609e-02    4.609e-02  
  -13.1   4.312e-02   4.247e-02    4.247e-02  
  -13.2   3.976e-02   3.913e-02    3.913e-02  
  -13.3   3.666e-02   3.605e-02    3.605e-02  
  -13.4   3.381e-02   3.321e-02    3.321e-02  
  -13.5   3.117e-02   3.060e-02    3.060e-02  
  -13.6   2.875e-02   2.819e-02    2.819e-02  
  -13.7   2.651e-02   2.597e-02    2.597e-02  
  -13.8   2.445e-02   2.393e-02    2.393e-02  
  -13.9   2.256e-02   2.205e-02    2.205e-02  
  -14.0   2.081e-02   2.032e-02    2.032e-02  
  -14.1   1.920e-02   1.872e-02    1.872e-02  
  -14.2   1.771e-02   1.725e-02    1.725e-02  
  -14.3   1.634e-02   1.590e-02    1.590e-02  
  -14.4   1.508e-02   1.465e-02    1.465e-02  
  -14.5   1.392e-02   1.350e-02    1.350e-02  
  -14.6   1.285e-02   1.244e-02    1.245e-02  
  -14.7   1.186e-02   1.147e-02    1.147e-02  
  -14.8   1.095e-02   1.057e-02    1.058e-02  
  -14.9   1.012e-02   9.749e-03    9.749e-03  
  -15.0   9.345e-03   8.988e-03    8.989e-03  
  -15.1   8.633e-03   8.288e-03    8.288e-03  
  -15.2   7.976e-03   7.642e-03    7.643e-03  
  -15.3   7.371e-03   7.047e-03    7.048e-03  
  -15.4   6.813e-03   6.499e-03    6.500e-03  
  -15.5   6.298e-03   5.994e-03    5.995e-03  
  -15.6   5.823e-03   5.529e-03    5.529e-03  
  -15.7   5.385e-03   5.100e-03    5.100e-03  
  -15.8   4.980e-03   4.704e-03    4.705e-03  
  -15.9   4.607e-03   4.339e-03    4.340e-03  
  -16.0   4.262e-03   4.003e-03    4.003e-03  
  -16.1   3.944e-03   3.693e-03    3.693e-03  
  -16.2   3.650e-03   3.406e-03    3.407e-03  
  -16.3   3.378e-03   3.142e-03    3.143e-03  
  -16.4   3.127e-03   2.899e-03    2.899e-03  
  -16.5   2.895e-03   2.674e-03    2.674e-03  
  -16.6   2.681e-03   2.466e-03    2.467e-03  
  -16.7   2.483e-03   2.275e-03    2.275e-03  
  -16.8   2.299e-03   2.098e-03    2.099e-03  
  -16.9   2.130e-03   1.934e-03    1.935e-03  
  -17.0   1.973e-03   1.783e-03    1.784e-03  
  -17.1   1.828e-03   1.644e-03    1.645e-03  
  -17.2   1.693e-03   1.516e-03    1.517e-03  
  -17.3   1.569e-03   1.397e-03    1.398e-03  
  -17.4   1.454e-03   1.287e-03    1.288e-03  
  -17.5   1.347e-03   1.186e-03    1.187e-03  
  -17.6   1.248e-03   1.092e-03    1.093e-03  
  -17.7   1.157e-03   1.005e-03    1.007e-03  
  -17.8   1.072e-03   9.254e-04    9.270e-04  
  -17.9   9.933e-04   8.515e-04    8.533e-04  
  -18.0   9.205e-04   7.833e-04    7.852e-04  
  -18.1   8.530e-04   7.203e-04    7.223e-04  
  -18.2   7.904e-04   6.621e-04    6.642e-04  
  -18.3   7.323e-04   6.084e-04    6.106e-04  
  -18.4   6.785e-04   5.588e-04    5.611e-04  
  -18.5   6.286e-04   5.129e-04    5.154e-04  
  -18.6   5.822e-04   4.706e-04    4.733e-04  
  -18.7   5.393e-04   4.316e-04    4.344e-04  
  -18.8   4.994e-04   3.956e-04    3.985e-04  
  -18.9   4.624e-04   3.624e-04    3.654e-04  
  -19.0   4.281e-04   3.317e-04    3.349e-04  
  -19.1   3.962e-04   3.035e-04    3.067e-04  
  -19.2   3.666e-04   2.774e-04    2.808e-04  
  -19.3   3.392e-04   2.534e-04    2.569e-04  
  -19.4   3.136e-04   2.313e-04    2.348e-04  
  -19.5   2.900e-04   2.110e-04    2.144e-04  
  -19.6   2.680e-04   1.922e-04    1.956e-04  
  -19.7   2.475e-04   1.750e-04    1.782e-04  
  -19.8   2.285e-04   1.591e-04    1.622e-04  
  -19.9   2.109e-04   1.445e-04    1.473e-04  
  -20.0   1.945e-04   1.311e-04    1.336e-04  
  -20.1   1.793e-04   1.188e-04    1.209e-04  
  -20.2   1.651e-04   1.075e-04    1.091e-04  
  -20.3   1.519e-04   9.719e-05    9.817e-05  
  -20.4   1.397e-04   8.769e-05    8.805e-05  
  -20.5   1.283e-04   7.899e-05    7.868e-05  
  -20.6   1.177e-04   7.103e-05    7.001e-05  
  -20.7   1.079e-04   6.375e-05    6.201e-05  
  -20.8   9.869e-05   5.709e-05    5.463e-05  
  -20.9   9.017e-05   5.102e-05    4.787e-05  
  -21.0   8.225e-05   4.548e-05    4.169e-05  
  -21.1   7.488e-05   4.044e-05    3.606e-05  
  -21.2   6.804e-05   3.585e-05    3.098e-05  
  -21.3   6.169e-05   3.168e-05    2.642e-05  
  -21.4   5.579e-05   2.790e-05    2.235e-05  
  -21.5   5.033e-05   2.448e-05    1.876e-05  
  -21.6   4.527e-05   2.139e-05    1.561e-05  
  -21.7   4.060e-05   1.860e-05    1.287e-05  
  -21.8   3.629e-05   1.610e-05    1.052e-05  
  -21.9   3.232e-05   1.386e-05    8.517e-06  
  -22.0   2.867e-05   1.186e-05    6.831e-06  
  -22.1   2.533e-05   1.009e-05    5.427e-06  
  -22.2   2.228e-05   8.517e-06    4.269e-06  
  -22.3   1.951e-05   7.140e-06    3.326e-06  
  -22.4   1.700e-05   5.939e-06    2.565e-06  
  -22.5   1.473e-05   4.899e-06    1.959e-06  
  -22.6   1.270e-05   4.005e-06    1.482e-06  
  -22.7   1.088e-05   3.244e-06    1.109e-06  
  -22.8   9.269e-06   2.602e-06    8.218e-07  
  -22.9   7.845e-06   2.066e-06    6.029e-07  
  -23.0   6.595e-06   1.623e-06    4.377e-07  
  -23.1   5.506e-06   1.261e-06    3.145e-07  
  -23.2   4.564e-06   9.689e-07    2.237e-07  
  -23.3   3.754e-06   7.359e-07    1.574e-07  
  -23.4   3.065e-06   5.523e-07    1.096e-07  
  -23.5   2.482e-06   4.095e-07    7.543e-08  
  -23.6   1.993e-06   2.999e-07    5.137e-08  
  -23.7   1.588e-06   2.169e-07    3.459e-08  
  -23.8   1.253e-06   1.549e-07    2.303e-08  
  -23.9   9.809e-07   1.093e-07    1.516e-08  
  -24.0   7.606e-07   7.605e-08    9.860e-09  
  -24.1   5.844e-07   5.225e-08    6.340e-09  
  -24.2   4.447e-07   3.544e-08    4.028e-09  
  -24.3   3.352e-07   2.372e-08    2.529e-09  
  -24.4   2.503e-07   1.567e-08    1.569e-09  
  -24.5   1.850e-07   1.021e-08    9.619e-10  
  -24.6   1.354e-07   6.570e-09    5.826e-10  
  -24.7   9.807e-08   4.171e-09    3.486e-10  
  -24.8   7.034e-08   2.613e-09    2.061e-10  
  -24.9   4.993e-08   1.615e-09    1.204e-10  
  -25.0   3.508e-08   9.850e-10    6.946e-11  
  -25.1   2.440e-08   5.928e-10    3.960e-11  
  -25.2   1.680e-08   3.521e-10    2.230e-11  
  -25.3   1.144e-08   2.064e-10    1.241e-11  
  -25.4   7.718e-09   1.194e-10    6.823e-12  
