# z=5.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   3.242e-01   3.218e-01    3.218e-01  
  -12.1   3.050e-01   3.026e-01    3.026e-01  
  -12.2   2.869e-01   2.845e-01    2.845e-01  
  -12.3   2.698e-01   2.674e-01    2.674e-01  
  -12.4   2.537e-01   2.513e-01    2.513e-01  
  -12.5   2.385e-01   2.361e-01    2.361e-01  
  -12.6   2.242e-01   2.218e-01    2.218e-01  
  -12.7   2.107e-01   2.084e-01    2.084e-01  
  -12.8   1.980e-01   1.957e-01    1.957e-01  
  -12.9   1.860e-01   1.837e-01    1.837e-01  
  -13.0   1.747e-01   1.725e-01    1.725e-01  
  -13.1   1.641e-01   1.618e-01    1.618e-01  
  -13.2   1.541e-01   1.519e-01    1.519e-01  
  -13.3   1.446e-01   1.425e-01    1.425e-01  
  -13.4   1.358e-01   1.336e-01    1.336e-01  
  -13.5   1.274e-01   1.253e-01    1.253e-01  
  -13.6   1.196e-01   1.174e-01    1.174e-01  
  -13.7   1.122e-01   1.101e-01    1.101e-01  
  -13.8   1.052e-01   1.031e-01    1.031e-01  
  -13.9   9.866e-02   9.661e-02    9.661e-02  
  -14.0   9.250e-02   9.047e-02    9.047e-02  
  -14.1   8.671e-02   8.470e-02    8.470e-02  
  -14.2   8.126e-02   7.928e-02    7.928e-02  
  -14.3   7.614e-02   7.418e-02    7.418e-02  
  -14.4   7.133e-02   6.939e-02    6.939e-02  
  -14.5   6.680e-02   6.489e-02    6.489e-02  
  -14.6   6.255e-02   6.066e-02    6.066e-02  
  -14.7   5.856e-02   5.669e-02    5.669e-02  
  -14.8   5.481e-02   5.296e-02    5.296e-02  
  -14.9   5.128e-02   4.947e-02    4.947e-02  
