# z=10.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   2.358e-02   2.299e-02    2.299e-02  
  -14.1   2.166e-02   2.109e-02    2.109e-02  
  -14.2   1.990e-02   1.935e-02    1.935e-02  
  -14.3   1.829e-02   1.775e-02    1.775e-02  
  -14.4   1.680e-02   1.628e-02    1.628e-02  
  -14.5   1.543e-02   1.493e-02    1.494e-02  
  -14.6   1.418e-02   1.370e-02    1.370e-02  
  -14.7   1.303e-02   1.256e-02    1.256e-02  
  -14.8   1.197e-02   1.152e-02    1.152e-02  
  -14.9   1.100e-02   1.056e-02    1.056e-02  
  -15.0   1.010e-02   9.688e-03    9.688e-03  
  -15.1   9.285e-03   8.884e-03    8.885e-03  
  -15.2   8.533e-03   8.147e-03    8.147e-03  
  -15.3   7.843e-03   7.471e-03    7.472e-03  
  -15.4   7.210e-03   6.851e-03    6.852e-03  
  -15.5   6.629e-03   6.283e-03    6.284e-03  
  -15.6   6.095e-03   5.762e-03    5.763e-03  
  -15.7   5.606e-03   5.284e-03    5.285e-03  
  -15.8   5.156e-03   4.846e-03    4.847e-03  
  -15.9   4.743e-03   4.445e-03    4.446e-03  
  -16.0   4.364e-03   4.077e-03    4.078e-03  
  -16.1   4.016e-03   3.739e-03    3.740e-03  
  -16.2   3.696e-03   3.430e-03    3.431e-03  
  -16.3   3.403e-03   3.146e-03    3.147e-03  
  -16.4   3.133e-03   2.886e-03    2.887e-03  
  -16.5   2.885e-03   2.647e-03    2.648e-03  
  -16.6   2.658e-03   2.428e-03    2.429e-03  
  -16.7   2.448e-03   2.227e-03    2.229e-03  
  -16.8   2.256e-03   2.043e-03    2.044e-03  
  -16.9   2.079e-03   1.874e-03    1.875e-03  
  -17.0   1.916e-03   1.719e-03    1.720e-03  
  -17.1   1.766e-03   1.576e-03    1.578e-03  
  -17.2   1.629e-03   1.446e-03    1.447e-03  
  -17.3   1.502e-03   1.326e-03    1.327e-03  
  -17.4   1.385e-03   1.216e-03    1.217e-03  
  -17.5   1.278e-03   1.114e-03    1.116e-03  
  -17.6   1.179e-03   1.021e-03    1.024e-03  
  -17.7   1.088e-03   9.362e-04    9.384e-04  
  -17.8   1.004e-03   8.579e-04    8.602e-04  
  -17.9   9.261e-04   7.859e-04    7.885e-04  
  -18.0   8.547e-04   7.199e-04    7.226e-04  
  -18.1   7.889e-04   6.592e-04    6.620e-04  
  -18.2   7.282e-04   6.034e-04    6.065e-04  
  -18.3   6.721e-04   5.522e-04    5.554e-04  
  -18.4   6.204e-04   5.052e-04    5.086e-04  
  -18.5   5.727e-04   4.620e-04    4.656e-04  
  -18.6   5.286e-04   4.223e-04    4.261e-04  
  -18.7   4.879e-04   3.858e-04    3.898e-04  
  -18.8   4.503e-04   3.523e-04    3.565e-04  
  -18.9   4.155e-04   3.216e-04    3.259e-04  
  -19.0   3.834e-04   2.934e-04    2.978e-04  
  -19.1   3.537e-04   2.675e-04    2.720e-04  
  -19.2   3.263e-04   2.437e-04    2.482e-04  
  -19.3   3.009e-04   2.219e-04    2.263e-04  
  -19.4   2.774e-04   2.019e-04    2.062e-04  
  -19.5   2.556e-04   1.835e-04    1.876e-04  
  -19.6   2.355e-04   1.667e-04    1.704e-04  
  -19.7   2.168e-04   1.513e-04    1.545e-04  
  -19.8   1.996e-04   1.371e-04    1.399e-04  
  -19.9   1.836e-04   1.241e-04    1.263e-04  
  -20.0   1.687e-04   1.123e-04    1.137e-04  
  -20.1   1.550e-04   1.014e-04    1.020e-04  
  -20.2   1.422e-04   9.141e-05    9.117e-05  
  -20.3   1.304e-04   8.229e-05    8.117e-05  
  -20.4   1.195e-04   7.396e-05    7.192e-05  
  -20.5   1.093e-04   6.634e-05    6.339e-05  
  -20.6   9.985e-05   5.937e-05    5.556e-05  
  -20.7   9.110e-05   5.302e-05    4.840e-05  
  -20.8   8.297e-05   4.722e-05    4.188e-05  
  -20.9   7.544e-05   4.193e-05    3.598e-05  
  -21.0   6.846e-05   3.712e-05    3.067e-05  
  -21.1   6.198e-05   3.275e-05    2.595e-05  
  -21.2   5.599e-05   2.879e-05    2.176e-05  
