# z=5.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.977e-01   2.955e-01    2.955e-01  
  -12.1   2.807e-01   2.785e-01    2.785e-01  
  -12.2   2.646e-01   2.625e-01    2.625e-01  
  -12.3   2.495e-01   2.473e-01    2.473e-01  
  -12.4   2.351e-01   2.330e-01    2.330e-01  
  -12.5   2.216e-01   2.194e-01    2.194e-01  
  -12.6   2.088e-01   2.067e-01    2.067e-01  
  -12.7   1.967e-01   1.946e-01    1.946e-01  
  -12.8   1.853e-01   1.832e-01    1.832e-01  
  -12.9   1.745e-01   1.724e-01    1.724e-01  
  -13.0   1.643e-01   1.623e-01    1.623e-01  
  -13.1   1.547e-01   1.527e-01    1.527e-01  
  -13.2   1.457e-01   1.436e-01    1.436e-01  
  -13.3   1.371e-01   1.351e-01    1.351e-01  
  -13.4   1.291e-01   1.271e-01    1.271e-01  
  -13.5   1.214e-01   1.194e-01    1.194e-01  
  -13.6   1.142e-01   1.123e-01    1.123e-01  
  -13.7   1.075e-01   1.055e-01    1.055e-01  
  -13.8   1.011e-01   9.913e-02    9.913e-02  
  -13.9   9.503e-02   9.311e-02    9.311e-02  
  -14.0   8.934e-02   8.744e-02    8.744e-02  
  -14.1   8.398e-02   8.209e-02    8.209e-02  
  -14.2   7.892e-02   7.705e-02    7.705e-02  
  -14.3   7.416e-02   7.230e-02    7.230e-02  
  -14.4   6.966e-02   6.782e-02    6.783e-02  
  -14.5   6.543e-02   6.361e-02    6.361e-02  
  -14.6   6.144e-02   5.964e-02    5.964e-02  
  -14.7   5.768e-02   5.590e-02    5.590e-02  
  -14.8   5.414e-02   5.238e-02    5.238e-02  
  -14.9   5.081e-02   4.906e-02    4.906e-02  
  -15.0   4.767e-02   4.594e-02    4.594e-02  
  -15.1   4.471e-02   4.300e-02    4.300e-02  
  -15.2   4.193e-02   4.024e-02    4.024e-02  
  -15.3   3.931e-02   3.764e-02    3.764e-02  
  -15.4   3.685e-02   3.520e-02    3.520e-02  
  -15.5   3.453e-02   3.290e-02    3.290e-02  
  -15.6   3.235e-02   3.075e-02    3.075e-02  
  -15.7   3.030e-02   2.872e-02    2.872e-02  
  -15.8   2.838e-02   2.681e-02    2.681e-02  
  -15.9   2.656e-02   2.502e-02    2.502e-02  
  -16.0   2.486e-02   2.334e-02    2.334e-02  
  -16.1   2.326e-02   2.176e-02    2.176e-02  
  -16.2   2.176e-02   2.028e-02    2.028e-02  
  -16.3   2.035e-02   1.889e-02    1.889e-02  
  -16.4   1.902e-02   1.759e-02    1.759e-02  
  -16.5   1.778e-02   1.637e-02    1.637e-02  
  -16.6   1.661e-02   1.523e-02    1.523e-02  
  -16.7   1.551e-02   1.415e-02    1.416e-02  
  -16.8   1.449e-02   1.315e-02    1.315e-02  
  -16.9   1.352e-02   1.221e-02    1.221e-02  
  -17.0   1.262e-02   1.133e-02    1.133e-02  
  -17.1   1.177e-02   1.051e-02    1.051e-02  
  -17.2   1.098e-02   9.741e-03    9.742e-03  
  -17.3   1.023e-02   9.023e-03    9.023e-03  
  -17.4   9.537e-03   8.352e-03    8.352e-03  
  -17.5   8.884e-03   7.725e-03    7.726e-03  
  -17.6   8.274e-03   7.141e-03    7.141e-03  
  -17.7   7.703e-03   6.596e-03    6.596e-03  
  -17.8   7.168e-03   6.087e-03    6.088e-03  
  -17.9   6.668e-03   5.614e-03    5.615e-03  
  -18.0   6.201e-03   5.174e-03    5.174e-03  
  -18.1   5.765e-03   4.764e-03    4.765e-03  
  -18.2   5.357e-03   4.383e-03    4.384e-03  
  -18.3   4.976e-03   4.029e-03    4.030e-03  
  -18.4   4.621e-03   3.700e-03    3.701e-03  
  -18.5   4.289e-03   3.396e-03    3.397e-03  
  -18.6   3.980e-03   3.113e-03    3.114e-03  
  -18.7   3.691e-03   2.851e-03    2.853e-03  
  -18.8   3.422e-03   2.609e-03    2.611e-03  
  -18.9   3.172e-03   2.385e-03    2.387e-03  
  -19.0   2.939e-03   2.179e-03    2.180e-03  
  -19.1   2.721e-03   1.988e-03    1.989e-03  
  -19.2   2.519e-03   1.812e-03    1.814e-03  
  -19.3   2.331e-03   1.650e-03    1.652e-03  
  -19.4   2.156e-03   1.500e-03    1.503e-03  
  -19.5   1.994e-03   1.363e-03    1.366e-03  
  -19.6   1.843e-03   1.238e-03    1.240e-03  
  -19.7   1.703e-03   1.122e-03    1.125e-03  
  -19.8   1.573e-03   1.016e-03    1.019e-03  
  -19.9   1.452e-03   9.195e-04    9.229e-04  
  -20.0   1.340e-03   8.311e-04    8.347e-04  
  -20.1   1.236e-03   7.503e-04    7.542e-04  
  -20.2   1.140e-03   6.767e-04    6.808e-04  
  -20.3   1.051e-03   6.096e-04    6.139e-04  
  -20.4   9.689e-04   5.486e-04    5.531e-04  
  -20.5   8.926e-04   4.932e-04    4.979e-04  
  -20.6   8.221e-04   4.429e-04    4.478e-04  
  -20.7   7.570e-04   3.973e-04    4.023e-04  
  -20.8   6.967e-04   3.561e-04    3.611e-04  
  -20.9   6.411e-04   3.188e-04    3.239e-04  
  -21.0   5.897e-04   2.851e-04    2.902e-04  
  -21.1   5.423e-04   2.547e-04    2.597e-04  
