# z=24.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   1.601e-05   1.576e-05    1.574e-05  
  -14.1   1.465e-05   1.440e-05    1.439e-05  
  -14.2   1.339e-05   1.315e-05    1.314e-05  
  -14.3   1.223e-05   1.200e-05    1.199e-05  
  -14.4   1.116e-05   1.094e-05    1.093e-05  
  -14.5   1.018e-05   9.962e-06    9.950e-06  
  -14.6   9.272e-06   9.062e-06    9.051e-06  
  -14.7   8.437e-06   8.234e-06    8.224e-06  
  -14.8   7.669e-06   7.473e-06    7.464e-06  
  -14.9   6.963e-06   6.772e-06    6.764e-06  
  -15.0   6.314e-06   6.128e-06    6.122e-06  
  -15.1   5.717e-06   5.537e-06    5.531e-06  
  -15.2   5.168e-06   4.993e-06    4.989e-06  
  -15.3   4.665e-06   4.494e-06    4.491e-06  
  -15.4   4.203e-06   4.036e-06    4.035e-06  
  -15.5   3.779e-06   3.616e-06    3.617e-06  
  -15.6   3.391e-06   3.231e-06    3.235e-06  
  -15.7   3.036e-06   2.879e-06    2.885e-06  
  -15.8   2.711e-06   2.558e-06    2.565e-06  
  -15.9   2.415e-06   2.265e-06    2.274e-06  
  -16.0   2.145e-06   1.998e-06    2.009e-06  
  -16.1   1.898e-06   1.756e-06    1.768e-06  
  -16.2   1.675e-06   1.537e-06    1.550e-06  
  -16.3   1.472e-06   1.338e-06    1.353e-06  
  -16.4   1.289e-06   1.160e-06    1.175e-06  
  -16.5   1.124e-06   1.001e-06    1.016e-06  
  -16.6   9.761e-07   8.582e-07    8.739e-07  
  -16.7   8.435e-07   7.318e-07    7.475e-07  
  -16.8   7.253e-07   6.202e-07    6.356e-07  
  -16.9   6.205e-07   5.221e-07    5.371e-07  
  -17.0   5.279e-07   4.366e-07    4.509e-07  
  -17.1   4.465e-07   3.626e-07    3.760e-07  
  -17.2   3.754e-07   2.988e-07    3.113e-07  
  -17.3   3.137e-07   2.444e-07    2.559e-07  
  -17.4   2.605e-07   1.983e-07    2.086e-07  
  -17.5   2.148e-07   1.595e-07    1.688e-07  
  -17.6   1.759e-07   1.273e-07    1.354e-07  
  -17.7   1.431e-07   1.007e-07    1.077e-07  
  -17.8   1.155e-07   7.889e-08    8.494e-08  
  -17.9   9.255e-08   6.126e-08    6.638e-08  
  -18.0   7.359e-08   4.712e-08    5.139e-08  
  -18.1   5.806e-08   3.589e-08    3.941e-08  
