# z=16.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   2.344e-03   2.278e-03    2.278e-03  
  -14.1   2.094e-03   2.032e-03    2.033e-03  
  -14.2   1.872e-03   1.815e-03    1.815e-03  
  -14.3   1.675e-03   1.621e-03    1.622e-03  
  -14.4   1.500e-03   1.450e-03    1.450e-03  
  -14.5   1.345e-03   1.298e-03    1.299e-03  
  -14.6   1.207e-03   1.164e-03    1.164e-03  
  -14.7   1.085e-03   1.044e-03    1.045e-03  
  -14.8   9.764e-04   9.384e-04    9.385e-04  
  -14.9   8.796e-04   8.442e-04    8.443e-04  
  -15.0   7.935e-04   7.603e-04    7.604e-04  
  -15.1   7.167e-04   6.857e-04    6.858e-04  
  -15.2   6.482e-04   6.191e-04    6.192e-04  
  -15.3   5.869e-04   5.596e-04    5.597e-04  
  -15.4   5.321e-04   5.064e-04    5.065e-04  
  -15.5   4.829e-04   4.587e-04    4.588e-04  
  -15.6   4.387e-04   4.159e-04    4.160e-04  
  -15.7   3.989e-04   3.775e-04    3.775e-04  
  -15.8   3.631e-04   3.428e-04    3.429e-04  
  -15.9   3.307e-04   3.115e-04    3.116e-04  
  -16.0   3.014e-04   2.833e-04    2.833e-04  
  -16.1   2.749e-04   2.577e-04    2.577e-04  
  -16.2   2.509e-04   2.345e-04    2.345e-04  
  -16.3   2.290e-04   2.135e-04    2.135e-04  
  -16.4   2.091e-04   1.943e-04    1.943e-04  
  -16.5   1.909e-04   1.769e-04    1.769e-04  
  -16.6   1.744e-04   1.610e-04    1.610e-04  
  -16.7   1.593e-04   1.465e-04    1.465e-04  
  -16.8   1.454e-04   1.333e-04    1.333e-04  
  -16.9   1.328e-04   1.212e-04    1.212e-04  
  -17.0   1.212e-04   1.101e-04    1.101e-04  
  -17.1   1.105e-04   9.997e-05    9.996e-05  
  -17.2   1.008e-04   9.068e-05    9.067e-05  
  -17.3   9.182e-05   8.217e-05    8.214e-05  
  -17.4   8.358e-05   7.435e-05    7.432e-05  
  -17.5   7.600e-05   6.718e-05    6.714e-05  
  -17.6   6.904e-05   6.060e-05    6.055e-05  
  -17.7   6.263e-05   5.456e-05    5.449e-05  
  -17.8   5.673e-05   4.901e-05    4.892e-05  
  -17.9   5.131e-05   4.392e-05    4.381e-05  
  -18.0   4.631e-05   3.924e-05    3.912e-05  
  -18.1   4.172e-05   3.496e-05    3.481e-05  
  -18.2   3.749e-05   3.104e-05    3.087e-05  
  -18.3   3.361e-05   2.746e-05    2.726e-05  
  -18.4   3.005e-05   2.419e-05    2.397e-05  
  -18.5   2.678e-05   2.121e-05    2.097e-05  
  -18.6   2.379e-05   1.851e-05    1.824e-05  
  -18.7   2.106e-05   1.607e-05    1.578e-05  
  -18.8   1.857e-05   1.388e-05    1.357e-05  
  -18.9   1.631e-05   1.191e-05    1.158e-05  
  -19.0   1.426e-05   1.015e-05    9.818e-06  
  -19.1   1.241e-05   8.599e-06    8.258e-06  
  -19.2   1.074e-05   7.231e-06    6.889e-06  
  -19.3   9.253e-06   6.035e-06    5.698e-06  
  -19.4   7.925e-06   4.997e-06    4.670e-06  
  -19.5   6.747e-06   4.104e-06    3.792e-06  
  -19.6   5.710e-06   3.342e-06    3.048e-06  
  -19.7   4.802e-06   2.697e-06    2.426e-06  
  -19.8   4.011e-06   2.157e-06    1.909e-06  
  -19.9   3.328e-06   1.709e-06    1.487e-06  
  -20.0   2.742e-06   1.340e-06    1.144e-06  
  -20.1   2.242e-06   1.041e-06    8.708e-07  
  -20.2   1.820e-06   7.995e-07    6.547e-07  
  -20.3   1.467e-06   6.078e-07    4.862e-07  
  -20.4   1.172e-06   4.570e-07    3.566e-07  
  -20.5   9.300e-07   3.398e-07    2.582e-07  
  -20.6   7.317e-07   2.497e-07    1.845e-07  
  -20.7   5.711e-07   1.814e-07    1.301e-07  
  -20.8   4.421e-07   1.301e-07    9.053e-08  
  -20.9   3.394e-07   9.224e-08    6.212e-08  
  -21.0   2.584e-07   6.456e-08    4.204e-08  
  -21.1   1.951e-07   4.461e-08    2.805e-08  
  -21.2   1.460e-07   3.042e-08    1.845e-08  
  -21.3   1.084e-07   2.047e-08    1.196e-08  
  -21.4   7.979e-08   1.359e-08    7.639e-09  
  -21.5   5.824e-08   8.900e-09    4.807e-09  
  -21.6   4.215e-08   5.747e-09    2.980e-09  
  -21.7   3.025e-08   3.659e-09    1.819e-09  
  -21.8   2.153e-08   2.297e-09    1.094e-09  
  -21.9   1.519e-08   1.421e-09    6.474e-10  
  -22.0   1.063e-08   8.660e-10    3.773e-10  
  -22.1   7.380e-09   5.201e-10    2.164e-10  
  -22.2   5.081e-09   3.078e-10    1.222e-10  
  -22.3   3.469e-09   1.794e-10    6.789e-11  
  -22.4   2.350e-09   1.030e-10    3.712e-11  
  -22.5   1.579e-09   5.821e-11    1.997e-11  
  -22.6   1.052e-09   3.240e-11    1.057e-11  
