# z=11.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   1.355e-02   1.319e-02    1.319e-02  
  -14.1   1.236e-02   1.202e-02    1.202e-02  
  -14.2   1.127e-02   1.094e-02    1.094e-02  
  -14.3   1.028e-02   9.960e-03    9.961e-03  
  -14.4   9.370e-03   9.065e-03    9.066e-03  
  -14.5   8.541e-03   8.249e-03    8.250e-03  
  -14.6   7.785e-03   7.505e-03    7.505e-03  
  -14.7   7.095e-03   6.826e-03    6.827e-03  
  -14.8   6.465e-03   6.208e-03    6.209e-03  
  -14.9   5.892e-03   5.645e-03    5.646e-03  
  -15.0   5.369e-03   5.133e-03    5.134e-03  
  -15.1   4.892e-03   4.666e-03    4.667e-03  
  -15.2   4.457e-03   4.241e-03    4.242e-03  
  -15.3   4.061e-03   3.855e-03    3.856e-03  
  -15.4   3.701e-03   3.503e-03    3.504e-03  
  -15.5   3.372e-03   3.184e-03    3.185e-03  
  -15.6   3.073e-03   2.893e-03    2.894e-03  
  -15.7   2.801e-03   2.628e-03    2.630e-03  
  -15.8   2.553e-03   2.388e-03    2.390e-03  
  -15.9   2.327e-03   2.170e-03    2.171e-03  
  -16.0   2.121e-03   1.971e-03    1.973e-03  
  -16.1   1.934e-03   1.791e-03    1.792e-03  
  -16.2   1.764e-03   1.627e-03    1.628e-03  
  -16.3   1.608e-03   1.478e-03    1.479e-03  
  -16.4   1.467e-03   1.342e-03    1.344e-03  
  -16.5   1.338e-03   1.219e-03    1.221e-03  
  -16.6   1.221e-03   1.107e-03    1.109e-03  
  -16.7   1.114e-03   1.006e-03    1.008e-03  
  -16.8   1.017e-03   9.133e-04    9.154e-04  
  -16.9   9.278e-04   8.293e-04    8.315e-04  
  -17.0   8.469e-04   7.530e-04    7.553e-04  
  -17.1   7.731e-04   6.836e-04    6.860e-04  
  -17.2   7.058e-04   6.205e-04    6.230e-04  
  -17.3   6.444e-04   5.632e-04    5.657e-04  
  -17.4   5.884e-04   5.110e-04    5.136e-04  
  -17.5   5.373e-04   4.636e-04    4.663e-04  
  -17.6   4.906e-04   4.204e-04    4.232e-04  
  -17.7   4.480e-04   3.812e-04    3.839e-04  
  -17.8   4.091e-04   3.455e-04    3.482e-04  
  -17.9   3.735e-04   3.130e-04    3.157e-04  
  -18.0   3.409e-04   2.834e-04    2.861e-04  
  -18.1   3.112e-04   2.564e-04    2.591e-04  
  -18.2   2.840e-04   2.319e-04    2.344e-04  
  -18.3   2.590e-04   2.096e-04    2.119e-04  
  -18.4   2.362e-04   1.893e-04    1.914e-04  
  -18.5   2.153e-04   1.707e-04    1.726e-04  
  -18.6   1.961e-04   1.539e-04    1.554e-04  
  -18.7   1.786e-04   1.385e-04    1.396e-04  
  -18.8   1.624e-04   1.245e-04    1.252e-04  
  -18.9   1.477e-04   1.118e-04    1.119e-04  
  -19.0   1.341e-04   1.001e-04    9.974e-05  
  -19.1   1.216e-04   8.957e-05    8.860e-05  
  -19.2   1.102e-04   7.996e-05    7.838e-05  
  -19.3   9.971e-05   7.121e-05    6.904e-05  
  -19.4   9.007e-05   6.327e-05    6.051e-05  
  -19.5   8.122e-05   5.606e-05    5.275e-05  
  -19.6   7.310e-05   4.952e-05    4.570e-05  
  -19.7   6.565e-05   4.361e-05    3.934e-05  
  -19.8   5.882e-05   3.826e-05    3.363e-05  
  -19.9   5.257e-05   3.345e-05    2.854e-05  
  -20.0   4.685e-05   2.912e-05    2.402e-05  
  -20.1   4.163e-05   2.524e-05    2.005e-05  
  -20.2   3.687e-05   2.177e-05    1.658e-05  
  -20.3   3.255e-05   1.868e-05    1.359e-05  
  -20.4   2.862e-05   1.595e-05    1.103e-05  
  -20.5   2.506e-05   1.353e-05    8.865e-06  
  -20.6   2.186e-05   1.141e-05    7.051e-06  
  -20.7   1.898e-05   9.561e-06    5.548e-06  
  -20.8   1.640e-05   7.955e-06    4.319e-06  
  -20.9   1.409e-05   6.569e-06    3.325e-06  
  -21.0   1.205e-05   5.383e-06    2.531e-06  
  -21.1   1.025e-05   4.376e-06    1.905e-06  
  -21.2   8.665e-06   3.526e-06    1.418e-06  
  -21.3   7.281e-06   2.816e-06    1.043e-06  
  -21.4   6.079e-06   2.228e-06    7.584e-07  
  -21.5   5.042e-06   1.745e-06    5.451e-07  
  -21.6   4.153e-06   1.354e-06    3.874e-07  
  -21.7   3.397e-06   1.039e-06    2.722e-07  
  -21.8   2.758e-06   7.886e-07    1.891e-07  
  -21.9   2.222e-06   5.919e-07    1.298e-07  
  -22.0   1.777e-06   4.392e-07    8.818e-08  
  -22.1   1.409e-06   3.220e-07    5.922e-08  
  -22.2   1.108e-06   2.333e-07    3.933e-08  
  -22.3   8.643e-07   1.669e-07    2.583e-08  
  -22.4   6.683e-07   1.179e-07    1.678e-08  
  -22.5   5.122e-07   8.222e-08    1.078e-08  
  -22.6   3.890e-07   5.659e-08    6.846e-09  
  -22.7   2.927e-07   3.844e-08    4.299e-09  
  -22.8   2.183e-07   2.576e-08    2.669e-09  
  -22.9   1.612e-07   1.703e-08    1.638e-09  
  -23.0   1.179e-07   1.111e-08    9.938e-10  
  -23.1   8.543e-08   7.144e-09    5.958e-10  
  -23.2   6.129e-08   4.531e-09    3.530e-10  
  -23.3   4.354e-08   2.834e-09    2.066e-10  
  -23.4   3.063e-08   1.748e-09    1.195e-10  
  -23.5   2.133e-08   1.063e-09    6.827e-11  
  -23.6   1.471e-08   6.376e-10    3.853e-11  
  -23.7   1.004e-08   3.770e-10    2.148e-11  
  -23.8   6.787e-09   2.198e-10    1.182e-11  
  -23.9   4.542e-09   1.263e-10    6.430e-12  
  -24.0   3.010e-09   7.157e-11    3.454e-12  
  -24.1   1.975e-09   3.999e-11    1.832e-12  
  -24.2   1.284e-09   2.203e-11    9.601e-13  
  -24.3   8.260e-10   1.196e-11    4.969e-13  
  -24.4   5.265e-10   6.407e-12    2.540e-13  
  -24.5   3.325e-10   3.383e-12    1.282e-13  
  -24.6   2.080e-10   1.761e-12    6.395e-14  
  -24.7   1.289e-10   9.045e-13    3.150e-14  
  -24.8   7.918e-11   4.580e-13    1.533e-14  
  -24.9   4.820e-11   2.287e-13    7.366e-15  
  -25.0   2.909e-11   1.126e-13    3.497e-15  
  -25.1   1.740e-11   5.472e-14    1.640e-15  
  -25.2   1.032e-11   2.622e-14    7.597e-16  
  -25.3   6.068e-12   1.239e-14    3.477e-16  
  -25.4   3.539e-12   5.779e-15    1.572e-16  
  -25.5   2.047e-12   2.659e-15    7.021e-17  
  -25.6   1.174e-12   1.207e-15    3.098e-17  
  -25.7   6.679e-13   5.406e-16    1.350e-17  
  -25.8   3.769e-13   2.390e-16    5.816e-18  
  -25.9   2.109e-13   1.042e-16    2.474e-18  
  -26.0   1.171e-13   4.489e-17    1.040e-18  
  -26.1   6.448e-14   1.908e-17    4.320e-19  
  -26.2   3.521e-14   8.004e-18    1.773e-19  
  -26.3   1.907e-14   3.315e-18    7.189e-20  
  -26.4   1.024e-14   1.356e-18    2.880e-20  
  -26.5   5.452e-15   5.474e-19    1.140e-20  
  -26.6   2.878e-15   2.183e-19    4.459e-21  
  -26.7   1.506e-15   8.595e-20    1.723e-21  
  -26.8   7.811e-16   3.343e-20    6.581e-22  
  -26.9   4.015e-16   1.284e-20    2.483e-22  
  -27.0   2.045e-16   4.872e-21    9.259e-23  
  -27.1   1.032e-16   1.826e-21    3.412e-23  
  -27.2   5.156e-17   6.761e-22    1.242e-23  
  -27.3   2.552e-17   2.473e-22    4.469e-24  
  -27.4   1.251e-17   8.938e-23    1.589e-24  
  -27.5   6.068e-18   3.192e-23    5.583e-25  
  -27.6   2.914e-18   1.126e-23    1.939e-25  
  -27.7   1.385e-18   3.926e-24    6.652e-26  
