# z=16.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.257e-02   2.238e-02    2.238e-02  
  -12.1   2.051e-02   2.032e-02    2.032e-02  
  -12.2   1.863e-02   1.844e-02    1.844e-02  
  -12.3   1.690e-02   1.672e-02    1.672e-02  
  -12.4   1.532e-02   1.514e-02    1.514e-02  
  -12.5   1.387e-02   1.371e-02    1.371e-02  
  -12.6   1.255e-02   1.239e-02    1.239e-02  
  -12.7   1.135e-02   1.120e-02    1.120e-02  
  -12.8   1.025e-02   1.011e-02    1.011e-02  
  -12.9   9.254e-03   9.115e-03    9.115e-03  
  -13.0   8.346e-03   8.213e-03    8.213e-03  
  -13.1   7.522e-03   7.395e-03    7.395e-03  
  -13.2   6.774e-03   6.653e-03    6.653e-03  
  -13.3   6.096e-03   5.981e-03    5.981e-03  
  -13.4   5.483e-03   5.373e-03    5.373e-03  
  -13.5   4.928e-03   4.824e-03    4.824e-03  
  -13.6   4.427e-03   4.329e-03    4.329e-03  
  -13.7   3.976e-03   3.882e-03    3.882e-03  
  -13.8   3.569e-03   3.480e-03    3.480e-03  
  -13.9   3.203e-03   3.119e-03    3.119e-03  
  -14.0   2.873e-03   2.794e-03    2.795e-03  
  -14.1   2.578e-03   2.503e-03    2.504e-03  
  -14.2   2.313e-03   2.242e-03    2.243e-03  
  -14.3   2.075e-03   2.009e-03    2.009e-03  
  -14.4   1.862e-03   1.800e-03    1.800e-03  
  -14.5   1.671e-03   1.613e-03    1.613e-03  
  -14.6   1.501e-03   1.446e-03    1.446e-03  
  -14.7   1.348e-03   1.297e-03    1.297e-03  
  -14.8   1.212e-03   1.163e-03    1.164e-03  
  -14.9   1.090e-03   1.044e-03    1.045e-03  
  -15.0   9.810e-04   9.383e-04    9.386e-04  
  -15.1   8.836e-04   8.435e-04    8.438e-04  
  -15.2   7.965e-04   7.589e-04    7.591e-04  
  -15.3   7.185e-04   6.832e-04    6.834e-04  
  -15.4   6.487e-04   6.156e-04    6.158e-04  
  -15.5   5.862e-04   5.551e-04    5.553e-04  
  -15.6   5.302e-04   5.009e-04    5.011e-04  
  -15.7   4.799e-04   4.524e-04    4.526e-04  
  -15.8   4.347e-04   4.088e-04    4.090e-04  
  -15.9   3.941e-04   3.697e-04    3.699e-04  
  -16.0   3.576e-04   3.346e-04    3.348e-04  
  -16.1   3.247e-04   3.030e-04    3.031e-04  
  -16.2   2.949e-04   2.745e-04    2.746e-04  
  -16.3   2.681e-04   2.487e-04    2.489e-04  
  -16.4   2.438e-04   2.255e-04    2.256e-04  
  -16.5   2.218e-04   2.045e-04    2.046e-04  
  -16.6   2.018e-04   1.854e-04    1.856e-04  
  -16.7   1.837e-04   1.682e-04    1.683e-04  
  -16.8   1.672e-04   1.525e-04    1.526e-04  
  -16.9   1.522e-04   1.382e-04    1.383e-04  
  -17.0   1.385e-04   1.253e-04    1.254e-04  
  -17.1   1.261e-04   1.135e-04    1.135e-04  
  -17.2   1.147e-04   1.027e-04    1.027e-04  
  -17.3   1.042e-04   9.286e-05    9.289e-05  
  -17.4   9.470e-05   8.387e-05    8.388e-05  
  -17.5   8.597e-05   7.566e-05    7.564e-05  
  -17.6   7.797e-05   6.815e-05    6.810e-05  
  -17.7   7.063e-05   6.127e-05    6.119e-05  
  -17.8   6.389e-05   5.497e-05    5.486e-05  
  -17.9   5.771e-05   4.920e-05    4.905e-05  
  -18.0   5.204e-05   4.392e-05    4.373e-05  
  -18.1   4.683e-05   3.909e-05    3.886e-05  
  -18.2   4.204e-05   3.468e-05    3.440e-05  
  -18.3   3.766e-05   3.065e-05    3.032e-05  
  -18.4   3.364e-05   2.697e-05    2.660e-05  
  -18.5   2.995e-05   2.363e-05    2.322e-05  
  -18.6   2.659e-05   2.061e-05    2.016e-05  
  -18.7   2.351e-05   1.788e-05    1.739e-05  
  -18.8   2.072e-05   1.542e-05    1.490e-05  
  -18.9   1.818e-05   1.322e-05    1.268e-05  
  -19.0   1.588e-05   1.126e-05    1.071e-05  
  -19.1   1.380e-05   9.524e-06    8.971e-06  
  -19.2   1.194e-05   7.999e-06    7.450e-06  
