# z=10.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   9.168e-03   8.770e-03    8.770e-03  
  -15.1   8.385e-03   8.002e-03    8.003e-03  
  -15.2   7.669e-03   7.301e-03    7.302e-03  
  -15.3   7.014e-03   6.661e-03    6.662e-03  
  -15.4   6.415e-03   6.076e-03    6.077e-03  
  -15.5   5.867e-03   5.542e-03    5.543e-03  
  -15.6   5.367e-03   5.055e-03    5.056e-03  
  -15.7   4.909e-03   4.610e-03    4.611e-03  
  -15.8   4.491e-03   4.205e-03    4.206e-03  
  -15.9   4.109e-03   3.834e-03    3.835e-03  
  -16.0   3.760e-03   3.496e-03    3.498e-03  
  -16.1   3.441e-03   3.188e-03    3.190e-03  
  -16.2   3.149e-03   2.907e-03    2.909e-03  
  -16.3   2.883e-03   2.651e-03    2.652e-03  
  -16.4   2.639e-03   2.417e-03    2.419e-03  
  -16.5   2.417e-03   2.204e-03    2.205e-03  
  -16.6   2.213e-03   2.010e-03    2.011e-03  
  -16.7   2.027e-03   1.832e-03    1.834e-03  
  -16.8   1.857e-03   1.670e-03    1.672e-03  
  -16.9   1.702e-03   1.523e-03    1.525e-03  
  -17.0   1.560e-03   1.389e-03    1.391e-03  
  -17.1   1.430e-03   1.266e-03    1.268e-03  
  -17.2   1.311e-03   1.154e-03    1.156e-03  
  -17.3   1.202e-03   1.052e-03    1.054e-03  
  -17.4   1.102e-03   9.587e-04    9.613e-04  
  -17.5   1.011e-03   8.738e-04    8.765e-04  
  -17.6   9.275e-04   7.962e-04    7.992e-04  
  -17.7   8.510e-04   7.255e-04    7.286e-04  
  -17.8   7.809e-04   6.609e-04    6.642e-04  
  -17.9   7.167e-04   6.020e-04    6.054e-04  
  -18.0   6.578e-04   5.482e-04    5.518e-04  
  -18.1   6.039e-04   4.991e-04    5.029e-04  
  -18.2   5.544e-04   4.542e-04    4.582e-04  
  -18.3   5.089e-04   4.133e-04    4.175e-04  
  -18.4   4.672e-04   3.759e-04    3.802e-04  
  -18.5   4.289e-04   3.418e-04    3.462e-04  
  -18.6   3.938e-04   3.106e-04    3.151e-04  
  -18.7   3.614e-04   2.822e-04    2.866e-04  
  -18.8   3.317e-04   2.562e-04    2.606e-04  
  -18.9   3.044e-04   2.324e-04    2.367e-04  
  -19.0   2.793e-04   2.107e-04    2.148e-04  
  -19.1   2.562e-04   1.909e-04    1.947e-04  
  -19.2   2.349e-04   1.729e-04    1.762e-04  
  -19.3   2.153e-04   1.563e-04    1.592e-04  
  -19.4   1.972e-04   1.413e-04    1.435e-04  
  -19.5   1.806e-04   1.275e-04    1.290e-04  
  -19.6   1.652e-04   1.149e-04    1.157e-04  
  -19.7   1.511e-04   1.034e-04    1.034e-04  
  -19.8   1.380e-04   9.294e-05    9.203e-05  
  -19.9   1.259e-04   8.338e-05    8.157e-05  
  -20.0   1.148e-04   7.466e-05    7.195e-05  
  -20.1   1.045e-04   6.672e-05    6.312e-05  
  -20.2   9.502e-05   5.948e-05    5.506e-05  
  -20.3   8.625e-05   5.289e-05    4.772e-05  
  -20.4   7.815e-05   4.690e-05    4.108e-05  
  -20.5   7.068e-05   4.146e-05    3.510e-05  
  -20.6   6.378e-05   3.653e-05    2.976e-05  
  -20.7   5.742e-05   3.207e-05    2.503e-05  
  -20.8   5.157e-05   2.805e-05    2.087e-05  
  -20.9   4.618e-05   2.442e-05    1.724e-05  
  -21.0   4.123e-05   2.116e-05    1.412e-05  
  -21.1   3.669e-05   1.825e-05    1.144e-05  
  -21.2   3.254e-05   1.565e-05    9.187e-06  
  -21.3   2.875e-05   1.334e-05    7.300e-06  
  -21.4   2.530e-05   1.131e-05    5.742e-06  
  -21.5   2.217e-05   9.516e-06    4.469e-06  
  -21.6   1.933e-05   7.953e-06    3.441e-06  
  -21.7   1.678e-05   6.598e-06    2.622e-06  
  -21.8   1.449e-05   5.430e-06    1.976e-06  
