# z=9.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   4.698e-02   4.584e-02    4.584e-02  
  -14.1   4.341e-02   4.230e-02    4.230e-02  
  -14.2   4.011e-02   3.902e-02    3.902e-02  
  -14.3   3.705e-02   3.600e-02    3.600e-02  
  -14.4   3.423e-02   3.321e-02    3.321e-02  
  -14.5   3.162e-02   3.063e-02    3.063e-02  
  -14.6   2.921e-02   2.824e-02    2.824e-02  
  -14.7   2.698e-02   2.604e-02    2.604e-02  
  -14.8   2.492e-02   2.401e-02    2.401e-02  
  -14.9   2.302e-02   2.214e-02    2.214e-02  
  -15.0   2.126e-02   2.041e-02    2.041e-02  
  -15.1   1.964e-02   1.881e-02    1.881e-02  
  -15.2   1.814e-02   1.734e-02    1.734e-02  
  -15.3   1.676e-02   1.598e-02    1.598e-02  
  -15.4   1.548e-02   1.473e-02    1.473e-02  
  -15.5   1.430e-02   1.357e-02    1.357e-02  
  -15.6   1.322e-02   1.251e-02    1.251e-02  
  -15.7   1.221e-02   1.152e-02    1.152e-02  
  -15.8   1.129e-02   1.062e-02    1.062e-02  
  -15.9   1.043e-02   9.785e-03    9.785e-03  
  -16.0   9.641e-03   9.015e-03    9.016e-03  
  -16.1   8.912e-03   8.306e-03    8.307e-03  
  -16.2   8.239e-03   7.653e-03    7.654e-03  
  -16.3   7.618e-03   7.051e-03    7.051e-03  
  -16.4   7.045e-03   6.496e-03    6.496e-03  
  -16.5   6.516e-03   5.984e-03    5.985e-03  
  -16.6   6.027e-03   5.513e-03    5.513e-03  
  -16.7   5.576e-03   5.078e-03    5.079e-03  
  -16.8   5.159e-03   4.678e-03    4.679e-03  
  -16.9   4.774e-03   4.309e-03    4.310e-03  
  -17.0   4.419e-03   3.969e-03    3.970e-03  
  -17.1   4.091e-03   3.655e-03    3.656e-03  
  -17.2   3.787e-03   3.366e-03    3.367e-03  
  -17.3   3.507e-03   3.100e-03    3.101e-03  
  -17.4   3.248e-03   2.854e-03    2.855e-03  
  -17.5   3.008e-03   2.628e-03    2.629e-03  
  -17.6   2.787e-03   2.419e-03    2.420e-03  
  -17.7   2.582e-03   2.227e-03    2.228e-03  
  -17.8   2.393e-03   2.049e-03    2.051e-03  
  -17.9   2.218e-03   1.886e-03    1.887e-03  
  -18.0   2.056e-03   1.735e-03    1.736e-03  
  -18.1   1.906e-03   1.596e-03    1.598e-03  
  -18.2   1.767e-03   1.468e-03    1.469e-03  
  -18.3   1.638e-03   1.349e-03    1.351e-03  
  -18.4   1.519e-03   1.240e-03    1.242e-03  
  -18.5   1.409e-03   1.140e-03    1.142e-03  
  -18.6   1.307e-03   1.047e-03    1.050e-03  
  -18.7   1.212e-03   9.618e-04    9.644e-04  
  -18.8   1.124e-03   8.830e-04    8.858e-04  
  -18.9   1.043e-03   8.104e-04    8.134e-04  
  -19.0   9.678e-04   7.434e-04    7.468e-04  
  -19.1   8.980e-04   6.818e-04    6.854e-04  
  -19.2   8.332e-04   6.249e-04    6.289e-04  
  -19.3   7.731e-04   5.726e-04    5.768e-04  
  -19.4   7.173e-04   5.243e-04    5.290e-04  
  -19.5   6.656e-04   4.799e-04    4.849e-04  
  -19.6   6.175e-04   4.390e-04    4.444e-04  
  -19.7   5.730e-04   4.014e-04    4.072e-04  
  -19.8   5.316e-04   3.668e-04    3.729e-04  
  -19.9   4.932e-04   3.350e-04    3.414e-04  
  -20.0   4.575e-04   3.057e-04    3.124e-04  
  -20.1   4.243e-04   2.788e-04    2.858e-04  
  -20.2   3.935e-04   2.541e-04    2.613e-04  
  -20.3   3.649e-04   2.314e-04    2.387e-04  
  -20.4   3.383e-04   2.106e-04    2.179e-04  
  -20.5   3.136e-04   1.915e-04    1.987e-04  
  -20.6   2.907e-04   1.740e-04    1.810e-04  
  -20.7   2.693e-04   1.580e-04    1.646e-04  
  -20.8   2.494e-04   1.433e-04    1.494e-04  
  -20.9   2.310e-04   1.299e-04    1.353e-04  
  -21.0   2.138e-04   1.177e-04    1.223e-04  
  -21.1   1.978e-04   1.065e-04    1.102e-04  
  -21.2   1.829e-04   9.631e-05    9.893e-05  
  -21.3   1.691e-04   8.702e-05    8.849e-05  
  -21.4   1.562e-04   7.856e-05    7.881e-05  
  -21.5   1.442e-04   7.088e-05    6.985e-05  
  -21.6   1.330e-04   6.389e-05    6.159e-05  
  -21.7   1.226e-04   5.756e-05    5.399e-05  
  -21.8   1.129e-04   5.181e-05    4.703e-05  
  -21.9   1.038e-04   4.661e-05    4.069e-05  
  -22.0   9.540e-05   4.189e-05    3.496e-05  
  -22.1   8.755e-05   3.762e-05    2.981e-05  
  -22.2   8.022e-05   3.376e-05    2.522e-05  
  -22.3   7.340e-05   3.025e-05    2.116e-05  
  -22.4   6.704e-05   2.707e-05    1.761e-05  
  -22.5   6.112e-05   2.418e-05    1.452e-05  
  -22.6   5.561e-05   2.156e-05    1.187e-05  
  -22.7   5.048e-05   1.917e-05    9.611e-06  
  -22.8   4.571e-05   1.699e-05    7.711e-06  
  -22.9   4.129e-05   1.501e-05    6.130e-06  
  -23.0   3.719e-05   1.320e-05    4.827e-06  
  -23.1   3.339e-05   1.155e-05    3.765e-06  
  -23.2   2.988e-05   1.005e-05    2.909e-06  
  -23.3   2.665e-05   8.693e-06    2.227e-06  
  -23.4   2.367e-05   7.468e-06    1.689e-06  
  -23.5   2.095e-05   6.369e-06    1.269e-06  
  -23.6   1.846e-05   5.389e-06    9.451e-07  
  -23.7   1.619e-05   4.521e-06    6.973e-07  
  -23.8   1.413e-05   3.760e-06    5.098e-07  
  -23.9   1.227e-05   3.097e-06    3.693e-07  
  -24.0   1.060e-05   2.526e-06    2.651e-07  
  -24.1   9.101e-06   2.040e-06    1.886e-07  
  -24.2   7.771e-06   1.630e-06    1.329e-07  
