# z=20.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   1.341e-04   1.318e-04    1.318e-04  
  -14.1   1.237e-04   1.214e-04    1.214e-04  
  -14.2   1.140e-04   1.118e-04    1.118e-04  
  -14.3   1.050e-04   1.029e-04    1.029e-04  
  -14.4   9.673e-05   9.466e-05    9.462e-05  
  -14.5   8.905e-05   8.704e-05    8.701e-05  
  -14.6   8.194e-05   8.000e-05    7.996e-05  
  -14.7   7.536e-05   7.348e-05    7.344e-05  
  -14.8   6.928e-05   6.746e-05    6.742e-05  
  -14.9   6.365e-05   6.189e-05    6.185e-05  
  -15.0   5.844e-05   5.674e-05    5.670e-05  
  -15.1   5.362e-05   5.199e-05    5.194e-05  
  -15.2   4.917e-05   4.759e-05    4.755e-05  
  -15.3   4.506e-05   4.353e-05    4.349e-05  
  -15.4   4.126e-05   3.978e-05    3.974e-05  
  -15.5   3.774e-05   3.632e-05    3.628e-05  
  -15.6   3.450e-05   3.313e-05    3.308e-05  
  -15.7   3.150e-05   3.018e-05    3.013e-05  
  -15.8   2.874e-05   2.746e-05    2.741e-05  
  -15.9   2.618e-05   2.494e-05    2.490e-05  
  -16.0   2.382e-05   2.263e-05    2.259e-05  
  -16.1   2.165e-05   2.049e-05    2.046e-05  
  -16.2   1.964e-05   1.852e-05    1.849e-05  
  -16.3   1.780e-05   1.671e-05    1.668e-05  
  -16.4   1.609e-05   1.504e-05    1.502e-05  
  -16.5   1.452e-05   1.350e-05    1.348e-05  
  -16.6   1.308e-05   1.208e-05    1.207e-05  
  -16.7   1.175e-05   1.079e-05    1.078e-05  
  -16.8   1.053e-05   9.595e-06    9.594e-06  
  -16.9   9.415e-06   8.506e-06    8.509e-06  
  -17.0   8.390e-06   7.510e-06    7.517e-06  
  -17.1   7.453e-06   6.603e-06    6.614e-06  
  -17.2   6.598e-06   5.779e-06    5.793e-06  
