# z=16.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.159e-02   2.140e-02    2.140e-02  
  -12.1   1.953e-02   1.934e-02    1.934e-02  
  -12.2   1.764e-02   1.745e-02    1.745e-02  
  -12.3   1.591e-02   1.573e-02    1.573e-02  
  -12.4   1.432e-02   1.415e-02    1.415e-02  
  -12.5   1.288e-02   1.271e-02    1.271e-02  
  -12.6   1.156e-02   1.140e-02    1.140e-02  
  -12.7   1.036e-02   1.020e-02    1.020e-02  
  -12.8   9.261e-03   9.117e-03    9.117e-03  
  -12.9   8.267e-03   8.129e-03    8.130e-03  
  -13.0   7.366e-03   7.235e-03    7.235e-03  
  -13.1   6.550e-03   6.425e-03    6.426e-03  
  -13.2   5.813e-03   5.695e-03    5.695e-03  
  -13.3   5.149e-03   5.037e-03    5.038e-03  
  -13.4   4.552e-03   4.446e-03    4.447e-03  
  -13.5   4.016e-03   3.916e-03    3.917e-03  
  -13.6   3.536e-03   3.443e-03    3.443e-03  
  -13.7   3.108e-03   3.020e-03    3.021e-03  
  -13.8   2.727e-03   2.645e-03    2.645e-03  
  -13.9   2.388e-03   2.312e-03    2.312e-03  
  -14.0   2.088e-03   2.017e-03    2.018e-03  
  -14.1   1.823e-03   1.758e-03    1.758e-03  
  -14.2   1.590e-03   1.529e-03    1.530e-03  
  -14.3   1.385e-03   1.329e-03    1.329e-03  
  -14.4   1.205e-03   1.154e-03    1.154e-03  
  -14.5   1.048e-03   1.001e-03    1.001e-03  
  -14.6   9.107e-04   8.675e-04    8.679e-04  
  -14.7   7.913e-04   7.518e-04    7.523e-04  
  -14.8   6.875e-04   6.516e-04    6.520e-04  
  -14.9   5.975e-04   5.648e-04    5.652e-04  
  -15.0   5.195e-04   4.899e-04    4.902e-04  
  -15.1   4.520e-04   4.252e-04    4.254e-04  
  -15.2   3.937e-04   3.694e-04    3.696e-04  
  -15.3   3.432e-04   3.213e-04    3.214e-04  
  -15.4   2.996e-04   2.798e-04    2.799e-04  
  -15.5   2.620e-04   2.440e-04    2.441e-04  
  -15.6   2.294e-04   2.131e-04    2.132e-04  
  -15.7   2.012e-04   1.865e-04    1.865e-04  
  -15.8   1.767e-04   1.634e-04    1.634e-04  
  -15.9   1.555e-04   1.434e-04    1.433e-04  
  -16.0   1.370e-04   1.260e-04    1.259e-04  
