# z=19.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   5.652e-04   5.548e-04    5.547e-04  
  -14.1   5.221e-04   5.120e-04    5.120e-04  
  -14.2   4.824e-04   4.726e-04    4.726e-04  
  -14.3   4.457e-04   4.362e-04    4.361e-04  
  -14.4   4.118e-04   4.025e-04    4.025e-04  
  -14.5   3.804e-04   3.714e-04    3.714e-04  
  -14.6   3.513e-04   3.426e-04    3.426e-04  
  -14.7   3.244e-04   3.160e-04    3.159e-04  
  -14.8   2.996e-04   2.913e-04    2.913e-04  
  -14.9   2.765e-04   2.686e-04    2.685e-04  
  -15.0   2.552e-04   2.475e-04    2.474e-04  
  -15.1   2.355e-04   2.280e-04    2.279e-04  
  -15.2   2.172e-04   2.099e-04    2.099e-04  
  -15.3   2.003e-04   1.932e-04    1.932e-04  
  -15.4   1.846e-04   1.778e-04    1.777e-04  
  -15.5   1.701e-04   1.635e-04    1.634e-04  
  -15.6   1.567e-04   1.503e-04    1.502e-04  
  -15.7   1.443e-04   1.381e-04    1.380e-04  
  -15.8   1.328e-04   1.268e-04    1.267e-04  
  -15.9   1.222e-04   1.164e-04    1.163e-04  
  -16.0   1.124e-04   1.068e-04    1.067e-04  
  -16.1   1.033e-04   9.785e-05    9.777e-05  
  -16.2   9.488e-05   8.963e-05    8.955e-05  
  -16.3   8.710e-05   8.204e-05    8.196e-05  
  -16.4   7.992e-05   7.503e-05    7.495e-05  
  -16.5   7.328e-05   6.856e-05    6.848e-05  
  -16.6   6.714e-05   6.259e-05    6.252e-05  
  -16.7   6.147e-05   5.708e-05    5.701e-05  
  -16.8   5.623e-05   5.200e-05    5.193e-05  
  -16.9   5.139e-05   4.730e-05    4.725e-05  
  -17.0   4.692e-05   4.298e-05    4.293e-05  
  -17.1   4.280e-05   3.899e-05    3.895e-05  
  -17.2   3.898e-05   3.531e-05    3.528e-05  
  -17.3   3.547e-05   3.191e-05    3.190e-05  
  -17.4   3.222e-05   2.879e-05    2.878e-05  
  -17.5   2.922e-05   2.591e-05    2.592e-05  
  -17.6   2.646e-05   2.327e-05    2.328e-05  
  -17.7   2.391e-05   2.084e-05    2.086e-05  
  -17.8   2.156e-05   1.860e-05    1.864e-05  
  -17.9   1.940e-05   1.656e-05    1.660e-05  
  -18.0   1.741e-05   1.469e-05    1.474e-05  
  -18.1   1.559e-05   1.298e-05    1.304e-05  
  -18.2   1.391e-05   1.142e-05    1.148e-05  
  -18.3   1.238e-05   1.001e-05    1.007e-05  
  -18.4   1.097e-05   8.731e-06    8.793e-06  
  -18.5   9.693e-06   7.579e-06    7.639e-06  
  -18.6   8.528e-06   6.546e-06    6.602e-06  
  -18.7   7.472e-06   5.622e-06    5.673e-06  
  -18.8   6.517e-06   4.801e-06    4.845e-06  
  -18.9   5.656e-06   4.076e-06    4.113e-06  
  -19.0   4.885e-06   3.438e-06    3.468e-06  
  -19.1   4.196e-06   2.881e-06    2.903e-06  
  -19.2   3.584e-06   2.399e-06    2.413e-06  
  -19.3   3.044e-06   1.983e-06    1.991e-06  
  -19.4   2.569e-06   1.627e-06    1.629e-06  
  -19.5   2.155e-06   1.325e-06    1.322e-06  
  -19.6   1.795e-06   1.071e-06    1.063e-06  
  -19.7   1.485e-06   8.582e-07    8.479e-07  
  -19.8   1.221e-06   6.823e-07    6.699e-07  
