# z=17.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   5.389e-04   5.202e-04    5.202e-04  
  -15.1   4.941e-04   4.763e-04    4.762e-04  
  -15.2   4.533e-04   4.363e-04    4.362e-04  
  -15.3   4.161e-04   3.998e-04    3.998e-04  
  -15.4   3.821e-04   3.665e-04    3.665e-04  
  -15.5   3.511e-04   3.361e-04    3.360e-04  
  -15.6   3.226e-04   3.082e-04    3.082e-04  
  -15.7   2.965e-04   2.827e-04    2.826e-04  
  -15.8   2.726e-04   2.593e-04    2.592e-04  
  -15.9   2.505e-04   2.377e-04    2.377e-04  
  -16.0   2.303e-04   2.180e-04    2.179e-04  
  -16.1   2.116e-04   1.998e-04    1.997e-04  
  -16.2   1.945e-04   1.831e-04    1.830e-04  
  -16.3   1.787e-04   1.677e-04    1.676e-04  
  -16.4   1.641e-04   1.535e-04    1.534e-04  
  -16.5   1.506e-04   1.405e-04    1.404e-04  
  -16.6   1.382e-04   1.284e-04    1.284e-04  
  -16.7   1.268e-04   1.174e-04    1.173e-04  
  -16.8   1.162e-04   1.072e-04    1.071e-04  
  -16.9   1.065e-04   9.778e-05    9.771e-05  
  -17.0   9.752e-05   8.912e-05    8.905e-05  
  -17.1   8.922e-05   8.114e-05    8.107e-05  
  -17.2   8.156e-05   7.379e-05    7.373e-05  
  -17.3   7.449e-05   6.702e-05    6.696e-05  
  -17.4   6.796e-05   6.078e-05    6.073e-05  
  -17.5   6.194e-05   5.504e-05    5.499e-05  
  -17.6   5.638e-05   4.974e-05    4.970e-05  
  -17.7   5.125e-05   4.487e-05    4.484e-05  
  -17.8   4.652e-05   4.039e-05    4.036e-05  
  -17.9   4.215e-05   3.627e-05    3.624e-05  
  -18.0   3.813e-05   3.248e-05    3.246e-05  
  -18.1   3.442e-05   2.900e-05    2.898e-05  
  -18.2   3.100e-05   2.581e-05    2.579e-05  
  -18.3   2.785e-05   2.289e-05    2.288e-05  
  -18.4   2.496e-05   2.023e-05    2.021e-05  
  -18.5   2.231e-05   1.780e-05    1.777e-05  
  -18.6   1.987e-05   1.559e-05    1.556e-05  
  -18.7   1.764e-05   1.359e-05    1.356e-05  
  -18.8   1.561e-05   1.179e-05    1.175e-05  
  -18.9   1.375e-05   1.017e-05    1.012e-05  
  -19.0   1.207e-05   8.720e-06    8.662e-06  
  -19.1   1.054e-05   7.432e-06    7.366e-06  
  -19.2   9.164e-06   6.294e-06    6.220e-06  
  -19.3   7.928e-06   5.294e-06    5.213e-06  
  -19.4   6.821e-06   4.421e-06    4.335e-06  
  -19.5   5.837e-06   3.665e-06    3.576e-06  
  -19.6   4.965e-06   3.015e-06    2.924e-06  
  -19.7   4.198e-06   2.460e-06    2.369e-06  
  -19.8   3.527e-06   1.991e-06    1.902e-06  
  -19.9   2.943e-06   1.597e-06    1.512e-06  
  -20.0   2.440e-06   1.270e-06    1.190e-06  
