# z=5.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   4.696e-02   4.524e-02    4.524e-02  
  -15.1   4.402e-02   4.232e-02    4.232e-02  
  -15.2   4.125e-02   3.958e-02    3.958e-02  
  -15.3   3.865e-02   3.699e-02    3.699e-02  
  -15.4   3.620e-02   3.457e-02    3.457e-02  
  -15.5   3.390e-02   3.229e-02    3.229e-02  
  -15.6   3.174e-02   3.014e-02    3.014e-02  
  -15.7   2.970e-02   2.813e-02    2.813e-02  
  -15.8   2.779e-02   2.624e-02    2.624e-02  
  -15.9   2.599e-02   2.446e-02    2.446e-02  
  -16.0   2.431e-02   2.280e-02    2.280e-02  
  -16.1   2.272e-02   2.124e-02    2.124e-02  
  -16.2   2.123e-02   1.977e-02    1.977e-02  
  -16.3   1.983e-02   1.840e-02    1.840e-02  
  -16.4   1.852e-02   1.711e-02    1.711e-02  
  -16.5   1.729e-02   1.590e-02    1.590e-02  
  -16.6   1.614e-02   1.477e-02    1.477e-02  
  -16.7   1.505e-02   1.371e-02    1.371e-02  
  -16.8   1.404e-02   1.272e-02    1.272e-02  
  -16.9   1.309e-02   1.180e-02    1.180e-02  
  -17.0   1.220e-02   1.093e-02    1.093e-02  
  -17.1   1.136e-02   1.012e-02    1.012e-02  
  -17.2   1.058e-02   9.363e-03    9.364e-03  
  -17.3   9.848e-03   8.657e-03    8.658e-03  
  -17.4   9.162e-03   7.998e-03    7.999e-03  
  -17.5   8.521e-03   7.383e-03    7.384e-03  
  -17.6   7.922e-03   6.810e-03    6.811e-03  
  -17.7   7.361e-03   6.276e-03    6.277e-03  
  -17.8   6.837e-03   5.779e-03    5.780e-03  
  -17.9   6.348e-03   5.316e-03    5.318e-03  
  -18.0   5.890e-03   4.886e-03    4.888e-03  
  -18.1   5.464e-03   4.487e-03    4.488e-03  
  -18.2   5.065e-03   4.115e-03    4.117e-03  
  -18.3   4.694e-03   3.771e-03    3.773e-03  
  -18.4   4.347e-03   3.452e-03    3.454e-03  
  -18.5   4.024e-03   3.156e-03    3.159e-03  
  -18.6   3.723e-03   2.883e-03    2.885e-03  
  -18.7   3.443e-03   2.630e-03    2.633e-03  
  -18.8   3.182e-03   2.396e-03    2.399e-03  
  -18.9   2.940e-03   2.180e-03    2.184e-03  
  -19.0   2.714e-03   1.981e-03    1.985e-03  
  -19.1   2.504e-03   1.798e-03    1.802e-03  
  -19.2   2.309e-03   1.630e-03    1.634e-03  
  -19.3   2.128e-03   1.475e-03    1.480e-03  
  -19.4   1.960e-03   1.333e-03    1.338e-03  
  -19.5   1.804e-03   1.203e-03    1.208e-03  
  -19.6   1.660e-03   1.084e-03    1.089e-03  
  -19.7   1.526e-03   9.748e-04    9.803e-04  
  -19.8   1.402e-03   8.755e-04    8.809e-04  
  -19.9   1.287e-03   7.849e-04    7.903e-04  
  -20.0   1.181e-03   7.024e-04    7.078e-04  
  -20.1   1.083e-03   6.275e-04    6.328e-04  
  -20.2   9.921e-04   5.596e-04    5.646e-04  
  -20.3   9.084e-04   4.980e-04    5.027e-04  
  -20.4   8.312e-04   4.424e-04    4.467e-04  
  -20.5   7.599e-04   3.921e-04    3.960e-04  
  -20.6   6.943e-04   3.469e-04    3.503e-04  
  -20.7   6.339e-04   3.062e-04    3.090e-04  
  -20.8   5.782e-04   2.696e-04    2.718e-04  
  -20.9   5.271e-04   2.369e-04    2.384e-04  
  -21.0   4.800e-04   2.076e-04    2.084e-04  
  -21.1   4.369e-04   1.815e-04    1.816e-04  
  -21.2   3.972e-04   1.583e-04    1.576e-04  
  -21.3   3.609e-04   1.376e-04    1.362e-04  
  -21.4   3.275e-04   1.194e-04    1.172e-04  
  -21.5   2.970e-04   1.032e-04    1.004e-04  
  -21.6   2.691e-04   8.899e-05    8.551e-05  
  -21.7   2.435e-04   7.651e-05    7.242e-05  
  -21.8   2.202e-04   6.559e-05    6.094e-05  
  -21.9   1.989e-04   5.608e-05    5.094e-05  
  -22.0   1.794e-04   4.783e-05    4.226e-05  
  -22.1   1.616e-04   4.071e-05    3.479e-05  
  -22.2   1.454e-04   3.458e-05    2.839e-05  
  -22.3   1.307e-04   2.934e-05    2.295e-05  
  -22.4   1.173e-04   2.487e-05    1.838e-05  
  -22.5   1.051e-04   2.108e-05    1.456e-05  
  -22.6   9.401e-05   1.788e-05    1.140e-05  
  -22.7   8.395e-05   1.518e-05    8.824e-06  
  -22.8   7.483e-05   1.291e-05    6.743e-06  
  -22.9   6.658e-05   1.101e-05    5.085e-06  
  -23.0   5.911e-05   9.408e-06    3.780e-06  
  -23.1   5.237e-05   8.057e-06    2.769e-06  
  -23.2   4.628e-05   6.913e-06    1.998e-06  
  -23.3   4.080e-05   5.938e-06    1.418e-06  
  -23.4   3.588e-05   5.101e-06    9.901e-07  
  -23.5   3.145e-05   4.377e-06    6.795e-07  
  -23.6   2.750e-05   3.748e-06    4.582e-07  
  -23.7   2.396e-05   3.198e-06    3.036e-07  
  -23.8   2.081e-05   2.716e-06    1.976e-07  
  -23.9   1.800e-05   2.293e-06    1.263e-07  
  -24.0   1.552e-05   1.922e-06    7.937e-08  
  -24.1   1.332e-05   1.598e-06    4.907e-08  
  -24.2   1.139e-05   1.317e-06    2.987e-08  
  -24.3   9.691e-06   1.075e-06    1.794e-08  
  -24.4   8.207e-06   8.688e-07    1.066e-08  
  -24.5   6.916e-06   6.947e-07    6.270e-09  
  -24.6   5.797e-06   5.494e-07    3.664e-09  
  -24.7   4.832e-06   4.296e-07    2.131e-09  
  -24.8   4.005e-06   3.321e-07    1.236e-09  
  -24.9   3.299e-06   2.537e-07    7.141e-10  
  -25.0   2.700e-06   1.916e-07    4.110e-10  
  -25.1   2.195e-06   1.429e-07    2.352e-10  
  -25.2   1.773e-06   1.054e-07    1.334e-10  
  -25.3   1.422e-06   7.674e-08    7.479e-11  
  -25.4   1.132e-06   5.523e-08    4.130e-11  
  -25.5   8.946e-07   3.927e-08    2.241e-11  
  -25.6   7.016e-07   2.758e-08    1.193e-11  
  -25.7   5.460e-07   1.914e-08    6.214e-12  
  -25.8   4.216e-07   1.312e-08    3.169e-12  
  -25.9   3.230e-07   8.889e-09    1.583e-12  
  -26.0   2.454e-07   5.948e-09    7.753e-13  
  -26.1   1.850e-07   3.933e-09    3.733e-13  
  -26.2   1.384e-07   2.569e-09    1.773e-13  
  -26.3   1.026e-07   1.658e-09    8.338e-14  
  -26.4   7.553e-08   1.057e-09    3.901e-14  
  -26.5   5.515e-08   6.657e-10    1.824e-14  
  -26.6   3.995e-08   4.143e-10    8.554e-15  
  -26.7   2.872e-08   2.548e-10    4.033e-15  
  -26.8   2.049e-08   1.548e-10    1.912e-15  
  -26.9   1.451e-08   9.292e-11    9.116e-16  
  -27.0   1.019e-08   5.512e-11    4.358e-16  
  -27.1   7.112e-09   3.231e-11    2.084e-16  
  -27.2   4.925e-09   1.871e-11    9.945e-17  
  -27.3   3.385e-09   1.071e-11    4.723e-17  
  -27.4   2.310e-09   6.056e-12    2.228e-17  
  -27.5   1.564e-09   3.385e-12    1.043e-17  
  -27.6   1.051e-09   1.869e-12    4.835e-18  
  -27.7   7.010e-10   1.020e-12    2.221e-18  
  -27.8   4.637e-10   5.503e-13    1.009e-18  
  -27.9   3.041e-10   2.933e-13    4.541e-19  
  -28.0   1.978e-10   1.545e-13    2.022e-19  
