# z=20.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   2.318e-04   2.278e-04    2.277e-04  
  -14.1   2.143e-04   2.104e-04    2.103e-04  
  -14.2   1.980e-04   1.942e-04    1.942e-04  
  -14.3   1.830e-04   1.793e-04    1.792e-04  
  -14.4   1.690e-04   1.654e-04    1.654e-04  
  -14.5   1.560e-04   1.525e-04    1.525e-04  
  -14.6   1.440e-04   1.406e-04    1.406e-04  
  -14.7   1.329e-04   1.296e-04    1.295e-04  
  -14.8   1.225e-04   1.194e-04    1.193e-04  
  -14.9   1.130e-04   1.099e-04    1.098e-04  
  -15.0   1.041e-04   1.011e-04    1.011e-04  
  -15.1   9.591e-05   9.300e-05    9.294e-05  
  -15.2   8.831e-05   8.548e-05    8.543e-05  
  -15.3   8.127e-05   7.853e-05    7.848e-05  
  -15.4   7.475e-05   7.211e-05    7.205e-05  
  -15.5   6.872e-05   6.616e-05    6.610e-05  
  -15.6   6.314e-05   6.067e-05    6.061e-05  
  -15.7   5.798e-05   5.559e-05    5.553e-05  
  -15.8   5.321e-05   5.089e-05    5.083e-05  
  -15.9   4.879e-05   4.656e-05    4.650e-05  
  -16.0   4.471e-05   4.255e-05    4.249e-05  
  -16.1   4.094e-05   3.885e-05    3.880e-05  
  -16.2   3.745e-05   3.543e-05    3.538e-05  
  -16.3   3.423e-05   3.228e-05    3.224e-05  
  -16.4   3.126e-05   2.937e-05    2.933e-05  
  -16.5   2.851e-05   2.669e-05    2.665e-05  
  -16.6   2.598e-05   2.421e-05    2.418e-05  
  -16.7   2.364e-05   2.193e-05    2.191e-05  
  -16.8   2.148e-05   1.982e-05    1.981e-05  
  -16.9   1.949e-05   1.788e-05    1.788e-05  
