# z=15.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   2.179e-03   2.099e-03    2.099e-03  
  -15.1   2.001e-03   1.924e-03    1.924e-03  
  -15.2   1.838e-03   1.763e-03    1.764e-03  
  -15.3   1.688e-03   1.616e-03    1.617e-03  
  -15.4   1.550e-03   1.482e-03    1.482e-03  
  -15.5   1.424e-03   1.358e-03    1.358e-03  
  -15.6   1.309e-03   1.245e-03    1.245e-03  
  -15.7   1.202e-03   1.141e-03    1.141e-03  
  -15.8   1.105e-03   1.046e-03    1.046e-03  
  -15.9   1.015e-03   9.584e-04    9.586e-04  
  -16.0   9.333e-04   8.784e-04    8.786e-04  
  -16.1   8.579e-04   8.050e-04    8.053e-04  
  -16.2   7.886e-04   7.377e-04    7.380e-04  
  -16.3   7.250e-04   6.760e-04    6.762e-04  
  -16.4   6.665e-04   6.194e-04    6.196e-04  
  -16.5   6.128e-04   5.674e-04    5.677e-04  
  -16.6   5.634e-04   5.198e-04    5.200e-04  
  -16.7   5.180e-04   4.760e-04    4.763e-04  
  -16.8   4.763e-04   4.359e-04    4.362e-04  
  -16.9   4.379e-04   3.991e-04    3.994e-04  
  -17.0   4.026e-04   3.653e-04    3.655e-04  
  -17.1   3.701e-04   3.342e-04    3.345e-04  
  -17.2   3.403e-04   3.057e-04    3.060e-04  
  -17.3   3.127e-04   2.796e-04    2.799e-04  
  -17.4   2.874e-04   2.555e-04    2.558e-04  
  -17.5   2.641e-04   2.335e-04    2.338e-04  
  -17.6   2.426e-04   2.132e-04    2.135e-04  
  -17.7   2.228e-04   1.946e-04    1.949e-04  
  -17.8   2.045e-04   1.774e-04    1.777e-04  
  -17.9   1.877e-04   1.617e-04    1.620e-04  
  -18.0   1.721e-04   1.472e-04    1.475e-04  
  -18.1   1.578e-04   1.339e-04    1.342e-04  
  -18.2   1.446e-04   1.217e-04    1.220e-04  
  -18.3   1.323e-04   1.104e-04    1.107e-04  
  -18.4   1.211e-04   1.001e-04    1.003e-04  
  -18.5   1.106e-04   9.056e-05    9.075e-05  
  -18.6   1.010e-04   8.180e-05    8.195e-05  
  -18.7   9.210e-05   7.373e-05    7.384e-05  
  -18.8   8.387e-05   6.632e-05    6.638e-05  
  -18.9   7.626e-05   5.950e-05    5.950e-05  
  -19.0   6.922e-05   5.324e-05    5.317e-05  
  -19.1   6.271e-05   4.749e-05    4.735e-05  
  -19.2   5.670e-05   4.222e-05    4.201e-05  
  -19.3   5.114e-05   3.740e-05    3.710e-05  
  -19.4   4.601e-05   3.300e-05    3.262e-05  
  -19.5   4.128e-05   2.899e-05    2.852e-05  
  -19.6   3.692e-05   2.535e-05    2.480e-05  
  -19.7   3.291e-05   2.206e-05    2.143e-05  
  -19.8   2.923e-05   1.909e-05    1.840e-05  
  -19.9   2.585e-05   1.643e-05    1.568e-05  
  -20.0   2.277e-05   1.405e-05    1.326e-05  
  -20.1   1.997e-05   1.194e-05    1.112e-05  
  -20.2   1.742e-05   1.008e-05    9.253e-06  
  -20.3   1.512e-05   8.452e-06    7.627e-06  
  -20.4   1.306e-05   7.032e-06    6.228e-06  
  -20.5   1.121e-05   5.806e-06    5.035e-06  
  -20.6   9.562e-06   4.755e-06    4.029e-06  
  -20.7   8.107e-06   3.861e-06    3.191e-06  
  -20.8   6.827e-06   3.107e-06    2.499e-06  
  -20.9   5.711e-06   2.478e-06    1.935e-06  
  -21.0   4.743e-06   1.957e-06    1.481e-06  
  -21.1   3.910e-06   1.530e-06    1.120e-06  
  -21.2   3.199e-06   1.185e-06    8.370e-07  
  -21.3   2.598e-06   9.070e-07    6.176e-07  
  -21.4   2.093e-06   6.868e-07    4.499e-07  
  -21.5   1.672e-06   5.142e-07    3.235e-07  
  -21.6   1.325e-06   3.804e-07    2.296e-07  
  -21.7   1.042e-06   2.780e-07    1.607e-07  
  -21.8   8.118e-07   2.007e-07    1.109e-07  
  -21.9   6.273e-07   1.430e-07    7.553e-08  
  -22.0   4.806e-07   1.006e-07    5.069e-08  
  -22.1   3.650e-07   6.978e-08    3.352e-08  
  -22.2   2.748e-07   4.776e-08    2.185e-08  
  -22.3   2.052e-07   3.224e-08    1.403e-08  
  -22.4   1.518e-07   2.146e-08    8.874e-09  
  -22.5   1.114e-07   1.408e-08    5.528e-09  
  -22.6   8.099e-08   9.100e-09    3.390e-09  
  -22.7   5.839e-08   5.798e-09    2.047e-09  
  -22.8   4.174e-08   3.639e-09    1.217e-09  
  -22.9   2.958e-08   2.250e-09    7.122e-10  
  -23.0   2.079e-08   1.370e-09    4.101e-10  
  -23.1   1.449e-08   8.219e-10    2.324e-10  
  -23.2   1.001e-08   4.854e-10    1.296e-10  
  -23.3   6.861e-09   2.823e-10    7.113e-11  
  -23.4   4.664e-09   1.616e-10    3.840e-11  
  -23.5   3.145e-09   9.109e-11    2.040e-11  
  -23.6   2.104e-09   5.054e-11    1.066e-11  
  -23.7   1.396e-09   2.760e-11    5.479e-12  
  -23.8   9.190e-10   1.483e-11    2.770e-12  
  -23.9   6.003e-10   7.845e-12    1.378e-12  
  -24.0   3.891e-10   4.084e-12    6.741e-13  
  -24.1   2.503e-10   2.092e-12    3.244e-13  
  -24.2   1.597e-10   1.054e-12    1.535e-13  
  -24.3   1.012e-10   5.227e-13    7.146e-14  
  -24.4   6.358e-11   2.550e-13    3.271e-14  
  -24.5   3.966e-11   1.224e-13    1.473e-14  
  -24.6   2.455e-11   5.778e-14    6.522e-15  
  -24.7   1.508e-11   2.683e-14    2.840e-15  
  -24.8   9.191e-12   1.226e-14    1.216e-15  
  -24.9   5.559e-12   5.508e-15    5.123e-16  
  -25.0   3.337e-12   2.435e-15    2.122e-16  
  -25.1   1.987e-12   1.058e-15    8.641e-17  
  -25.2   1.174e-12   4.524e-16    3.461e-17  
  -25.3   6.884e-13   1.902e-16    1.363e-17  
  -25.4   4.003e-13   7.866e-17    5.279e-18  
  -25.5   2.310e-13   3.198e-17    2.011e-18  
  -25.6   1.322e-13   1.279e-17    7.530e-19  
  -25.7   7.501e-14   5.028e-18    2.773e-19  
  -25.8   4.222e-14   1.944e-18    1.004e-19  
  -25.9   2.356e-14   7.391e-19    3.576e-20  
  -26.0   1.304e-14   2.763e-19    1.252e-20  
  -26.1   7.151e-15   1.015e-19    4.311e-21  
  -26.2   3.888e-15   3.669e-20    1.460e-21  
  -26.3   2.095e-15   1.304e-20    4.860e-22  
  -26.4   1.119e-15   4.554e-21    1.591e-22  
  -26.5   5.917e-16   1.564e-21    5.121e-23  
  -26.6   3.101e-16   5.280e-22    1.621e-23  
  -26.7   1.609e-16   1.753e-22    5.046e-24  
  -26.8   8.268e-17   5.719e-23    1.544e-24  
  -26.9   4.206e-17   1.835e-23    4.648e-25  
  -27.0   2.118e-17   5.785e-24    1.376e-25  
  -27.1   1.055e-17   1.794e-24    4.003e-26  
  -27.2   5.200e-18   5.466e-25    1.146e-26  
  -27.3   2.535e-18   1.637e-25    3.224e-27  
  -27.4   1.222e-18   4.822e-26    8.921e-28  
  -27.5   5.823e-19   1.396e-26    2.428e-28  
  -27.6   2.743e-19   3.971e-27    6.496e-29  
  -27.7   1.276e-19   1.111e-27    1.710e-29  
  -27.8   5.868e-20   3.053e-28    4.424e-30  
