# z=7.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   7.550e-02   7.365e-02    7.365e-02  
  -14.1   6.995e-02   6.814e-02    6.814e-02  
  -14.2   6.479e-02   6.302e-02    6.302e-02  
  -14.3   6.000e-02   5.827e-02    5.827e-02  
  -14.4   5.555e-02   5.386e-02    5.386e-02  
  -14.5   5.142e-02   4.977e-02    4.977e-02  
  -14.6   4.758e-02   4.597e-02    4.597e-02  
  -14.7   4.402e-02   4.245e-02    4.245e-02  
  -14.8   4.071e-02   3.919e-02    3.919e-02  
  -14.9   3.765e-02   3.616e-02    3.616e-02  
  -15.0   3.480e-02   3.336e-02    3.336e-02  
  -15.1   3.217e-02   3.076e-02    3.076e-02  
  -15.2   2.973e-02   2.835e-02    2.836e-02  
  -15.3   2.746e-02   2.613e-02    2.613e-02  
  -15.4   2.537e-02   2.407e-02    2.407e-02  
  -15.5   2.342e-02   2.216e-02    2.216e-02  
  -15.6   2.163e-02   2.040e-02    2.040e-02  
  -15.7   1.996e-02   1.877e-02    1.877e-02  
  -15.8   1.842e-02   1.727e-02    1.727e-02  
  -15.9   1.700e-02   1.588e-02    1.588e-02  
  -16.0   1.568e-02   1.460e-02    1.460e-02  
  -16.1   1.447e-02   1.342e-02    1.342e-02  
  -16.2   1.334e-02   1.232e-02    1.232e-02  
  -16.3   1.230e-02   1.132e-02    1.132e-02  
  -16.4   1.134e-02   1.039e-02    1.039e-02  
  -16.5   1.046e-02   9.534e-03    9.534e-03  
  -16.6   9.640e-03   8.747e-03    8.747e-03  
  -16.7   8.885e-03   8.021e-03    8.022e-03  
  -16.8   8.188e-03   7.354e-03    7.355e-03  
  -16.9   7.545e-03   6.740e-03    6.741e-03  
  -17.0   6.953e-03   6.175e-03    6.176e-03  
  -17.1   6.406e-03   5.656e-03    5.657e-03  
  -17.2   5.902e-03   5.179e-03    5.180e-03  
  -17.3   5.438e-03   4.741e-03    4.742e-03  
  -17.4   5.010e-03   4.339e-03    4.340e-03  
  -17.5   4.615e-03   3.969e-03    3.970e-03  
  -17.6   4.252e-03   3.630e-03    3.631e-03  
  -17.7   3.917e-03   3.319e-03    3.320e-03  
  -17.8   3.609e-03   3.034e-03    3.035e-03  
  -17.9   3.325e-03   2.773e-03    2.774e-03  
  -18.0   3.064e-03   2.533e-03    2.534e-03  
  -18.1   2.823e-03   2.314e-03    2.315e-03  
  -18.2   2.601e-03   2.112e-03    2.114e-03  
  -18.3   2.397e-03   1.928e-03    1.930e-03  
  -18.4   2.209e-03   1.760e-03    1.762e-03  
  -18.5   2.036e-03   1.605e-03    1.608e-03  
  -18.6   1.877e-03   1.464e-03    1.467e-03  
  -18.7   1.731e-03   1.335e-03    1.338e-03  
  -18.8   1.596e-03   1.217e-03    1.220e-03  
  -18.9   1.471e-03   1.109e-03    1.113e-03  
  -19.0   1.357e-03   1.011e-03    1.014e-03  
  -19.1   1.251e-03   9.204e-04    9.246e-04  
  -19.2   1.154e-03   8.380e-04    8.426e-04  
  -19.3   1.065e-03   7.628e-04    7.679e-04  
  -19.4   9.828e-04   6.940e-04    6.996e-04  
  -19.5   9.069e-04   6.313e-04    6.374e-04  
  -19.6   8.370e-04   5.740e-04    5.807e-04  
  -19.7   7.726e-04   5.217e-04    5.289e-04  
  -19.8   7.132e-04   4.740e-04    4.818e-04  
  -19.9   6.585e-04   4.305e-04    4.388e-04  
  -20.0   6.081e-04   3.908e-04    3.996e-04  
  -20.1   5.615e-04   3.546e-04    3.639e-04  
  -20.2   5.186e-04   3.216e-04    3.312e-04  
  -20.3   4.790e-04   2.916e-04    3.015e-04  
  -20.4   4.424e-04   2.642e-04    2.742e-04  
  -20.5   4.087e-04   2.393e-04    2.493e-04  
  -20.6   3.775e-04   2.166e-04    2.265e-04  
  -20.7   3.488e-04   1.960e-04    2.056e-04  
  -20.8   3.222e-04   1.773e-04    1.863e-04  
  -20.9   2.977e-04   1.602e-04    1.686e-04  
  -21.0   2.750e-04   1.448e-04    1.523e-04  
  -21.1   2.540e-04   1.307e-04    1.372e-04  
  -21.2   2.346e-04   1.180e-04    1.233e-04  
  -21.3   2.167e-04   1.065e-04    1.104e-04  
  -21.4   2.001e-04   9.604e-05    9.848e-05  
