# z=16.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   3.106e-03   3.029e-03    3.029e-03  
  -14.1   2.814e-03   2.741e-03    2.741e-03  
  -14.2   2.551e-03   2.482e-03    2.482e-03  
  -14.3   2.314e-03   2.249e-03    2.249e-03  
  -14.4   2.101e-03   2.039e-03    2.039e-03  
  -14.5   1.909e-03   1.850e-03    1.850e-03  
  -14.6   1.735e-03   1.680e-03    1.680e-03  
  -14.7   1.579e-03   1.526e-03    1.526e-03  
  -14.8   1.438e-03   1.388e-03    1.388e-03  
  -14.9   1.310e-03   1.263e-03    1.263e-03  
  -15.0   1.195e-03   1.150e-03    1.150e-03  
  -15.1   1.091e-03   1.048e-03    1.048e-03  
  -15.2   9.965e-04   9.558e-04    9.559e-04  
  -15.3   9.110e-04   8.722e-04    8.723e-04  
  -15.4   8.334e-04   7.965e-04    7.965e-04  
  -15.5   7.629e-04   7.277e-04    7.278e-04  
  -15.6   6.988e-04   6.652e-04    6.653e-04  
  -15.7   6.405e-04   6.084e-04    6.085e-04  
  -15.8   5.874e-04   5.567e-04    5.567e-04  
  -15.9   5.389e-04   5.095e-04    5.096e-04  
  -16.0   4.946e-04   4.665e-04    4.665e-04  
  -16.1   4.541e-04   4.272e-04    4.272e-04  
  -16.2   4.171e-04   3.913e-04    3.913e-04  
  -16.3   3.832e-04   3.584e-04    3.584e-04  
  -16.4   3.521e-04   3.283e-04    3.283e-04  
  -16.5   3.236e-04   3.007e-04    3.007e-04  
  -16.6   2.974e-04   2.754e-04    2.754e-04  
  -16.7   2.733e-04   2.522e-04    2.522e-04  
  -16.8   2.511e-04   2.309e-04    2.309e-04  
  -16.9   2.308e-04   2.113e-04    2.113e-04  
  -17.0   2.120e-04   1.933e-04    1.932e-04  
  -17.1   1.947e-04   1.767e-04    1.767e-04  
  -17.2   1.788e-04   1.615e-04    1.614e-04  
  -17.3   1.641e-04   1.474e-04    1.474e-04  
  -17.4   1.505e-04   1.345e-04    1.345e-04  
  -17.5   1.380e-04   1.226e-04    1.226e-04  
  -17.6   1.265e-04   1.117e-04    1.117e-04  
  -17.7   1.158e-04   1.016e-04    1.016e-04  
  -17.8   1.060e-04   9.233e-05    9.233e-05  
  -17.9   9.691e-05   8.378e-05    8.378e-05  
  -18.0   8.852e-05   7.590e-05    7.591e-05  
  -18.1   8.076e-05   6.865e-05    6.866e-05  
  -18.2   7.360e-05   6.197e-05    6.199e-05  
  -18.3   6.698e-05   5.582e-05    5.584e-05  
  -18.4   6.087e-05   5.017e-05    5.019e-05  
  -18.5   5.522e-05   4.497e-05    4.500e-05  
  -18.6   5.001e-05   4.021e-05    4.023e-05  
  -18.7   4.519e-05   3.584e-05    3.585e-05  
  -18.8   4.075e-05   3.184e-05    3.184e-05  
