# z=20.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   4.630e-04   4.596e-04    4.595e-04  
  -12.1   4.236e-04   4.204e-04    4.203e-04  
  -12.2   3.882e-04   3.852e-04    3.851e-04  
  -12.3   3.563e-04   3.534e-04    3.533e-04  
  -12.4   3.273e-04   3.245e-04    3.244e-04  
  -12.5   3.009e-04   2.982e-04    2.982e-04  
  -12.6   2.768e-04   2.742e-04    2.741e-04  
  -12.7   2.547e-04   2.522e-04    2.521e-04  
  -12.8   2.344e-04   2.320e-04    2.320e-04  
  -12.9   2.158e-04   2.135e-04    2.134e-04  
  -13.0   1.986e-04   1.964e-04    1.964e-04  
  -13.1   1.829e-04   1.807e-04    1.807e-04  
  -13.2   1.684e-04   1.663e-04    1.662e-04  
  -13.3   1.550e-04   1.530e-04    1.529e-04  
  -13.4   1.426e-04   1.407e-04    1.406e-04  
  -13.5   1.312e-04   1.294e-04    1.293e-04  
  -13.6   1.207e-04   1.189e-04    1.189e-04  
  -13.7   1.111e-04   1.093e-04    1.093e-04  
  -13.8   1.021e-04   1.004e-04    1.004e-04  
  -13.9   9.385e-05   9.222e-05    9.218e-05  
  -14.0   8.623e-05   8.466e-05    8.461e-05  
  -14.1   7.919e-05   7.767e-05    7.763e-05  
  -14.2   7.269e-05   7.123e-05    7.119e-05  
  -14.3   6.669e-05   6.528e-05    6.524e-05  
  -14.4   6.116e-05   5.980e-05    5.975e-05  
  -14.5   5.604e-05   5.473e-05    5.469e-05  
  -14.6   5.132e-05   5.006e-05    5.002e-05  
  -14.7   4.697e-05   4.575e-05    4.571e-05  
  -14.8   4.295e-05   4.177e-05    4.173e-05  
  -14.9   3.923e-05   3.810e-05    3.806e-05  
  -15.0   3.581e-05   3.471e-05    3.467e-05  
  -15.1   3.265e-05   3.159e-05    3.155e-05  
  -15.2   2.973e-05   2.871e-05    2.867e-05  
  -15.3   2.704e-05   2.605e-05    2.601e-05  
  -15.4   2.456e-05   2.360e-05    2.356e-05  
  -15.5   2.228e-05   2.134e-05    2.130e-05  
  -15.6   2.017e-05   1.926e-05    1.922e-05  
  -15.7   1.823e-05   1.735e-05    1.730e-05  
  -15.8   1.644e-05   1.558e-05    1.554e-05  
  -15.9   1.479e-05   1.396e-05    1.392e-05  
  -16.0   1.328e-05   1.247e-05    1.243e-05  
  -16.1   1.189e-05   1.111e-05    1.106e-05  
  -16.2   1.062e-05   9.855e-06    9.809e-06  
  -16.3   9.455e-06   8.711e-06    8.665e-06  
  -16.4   8.389e-06   7.668e-06    7.622e-06  
  -16.5   7.417e-06   6.720e-06    6.674e-06  
  -16.6   6.532e-06   5.860e-06    5.815e-06  
  -16.7   5.730e-06   5.085e-06    5.039e-06  
  -16.8   5.004e-06   4.388e-06    4.342e-06  
  -16.9   4.350e-06   3.764e-06    3.719e-06  
  -17.0   3.763e-06   3.209e-06    3.165e-06  
  -17.1   3.238e-06   2.718e-06    2.676e-06  
  -17.2   2.771e-06   2.287e-06    2.245e-06  
  -17.3   2.358e-06   1.910e-06    1.870e-06  
  -17.4   1.995e-06   1.583e-06    1.546e-06  
  -17.5   1.677e-06   1.302e-06    1.267e-06  
  -17.6   1.401e-06   1.063e-06    1.029e-06  
  -17.7   1.162e-06   8.598e-07    8.290e-07  
  -17.8   9.575e-07   6.897e-07    6.615e-07  
  -17.9   7.834e-07   5.483e-07    5.228e-07  
  -18.0   6.362e-07   4.319e-07    4.092e-07  
  -18.1   5.129e-07   3.371e-07    3.170e-07  
  -18.2   4.103e-07   2.605e-07    2.430e-07  
  -18.3   3.257e-07   1.994e-07    1.843e-07  
  -18.4   2.565e-07   1.511e-07    1.383e-07  
  -18.5   2.004e-07   1.133e-07    1.026e-07  
  -18.6   1.553e-07   8.406e-08    7.524e-08  
  -18.7   1.193e-07   6.172e-08    5.454e-08  
  -18.8   9.096e-08   4.483e-08    3.907e-08  
  -18.9   6.875e-08   3.221e-08    2.765e-08  
  -19.0   5.153e-08   2.288e-08    1.932e-08  
  -19.1   3.830e-08   1.607e-08    1.334e-08  
  -19.2   2.822e-08   1.116e-08    9.090e-09  
  -19.3   2.062e-08   7.660e-09    6.115e-09  
  -19.4   1.494e-08   5.195e-09    4.060e-09  
  -19.5   1.073e-08   3.482e-09    2.660e-09  
  -19.6   7.641e-09   2.306e-09    1.719e-09  
  -19.7   5.396e-09   1.508e-09    1.096e-09  
