# z=18.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   7.667e-03   7.540e-03    7.540e-03  
  -12.1   6.327e-03   6.214e-03    6.214e-03  
  -12.2   5.203e-03   5.104e-03    5.103e-03  
  -12.3   4.266e-03   4.180e-03    4.179e-03  
  -12.4   3.491e-03   3.416e-03    3.415e-03  
  -12.5   2.852e-03   2.787e-03    2.786e-03  
  -12.6   2.328e-03   2.273e-03    2.272e-03  
  -12.7   1.902e-03   1.854e-03    1.854e-03  
  -12.8   1.555e-03   1.515e-03    1.514e-03  
  -12.9   1.275e-03   1.241e-03    1.240e-03  
  -13.0   1.049e-03   1.020e-03    1.020e-03  
  -13.1   8.672e-04   8.425e-04    8.421e-04  
  -13.2   7.209e-04   7.000e-04    6.996e-04  
  -13.3   6.031e-04   5.855e-04    5.851e-04  
  -13.4   5.082e-04   4.933e-04    4.929e-04  
  -13.5   4.315e-04   4.188e-04    4.185e-04  
  -13.6   3.693e-04   3.584e-04    3.581e-04  
  -13.7   3.184e-04   3.091e-04    3.088e-04  
  -13.8   2.766e-04   2.685e-04    2.683e-04  
  -13.9   2.420e-04   2.349e-04    2.347e-04  
  -14.0   2.130e-04   2.068e-04    2.066e-04  
  -14.1   1.886e-04   1.830e-04    1.828e-04  
  -14.2   1.677e-04   1.628e-04    1.626e-04  
  -14.3   1.498e-04   1.454e-04    1.452e-04  
  -14.4   1.343e-04   1.302e-04    1.301e-04  
  -14.5   1.207e-04   1.170e-04    1.169e-04  
  -14.6   1.088e-04   1.053e-04    1.052e-04  
  -14.7   9.819e-05   9.496e-05    9.484e-05  
  -14.8   8.873e-05   8.572e-05    8.560e-05  
  -14.9   8.026e-05   7.743e-05    7.731e-05  
  -15.0   7.263e-05   6.997e-05    6.985e-05  
  -15.1   6.574e-05   6.323e-05    6.311e-05  
  -15.2   5.951e-05   5.712e-05    5.700e-05  
  -15.3   5.384e-05   5.157e-05    5.145e-05  
  -15.4   4.869e-05   4.652e-05    4.639e-05  
  -15.5   4.399e-05   4.192e-05    4.178e-05  
  -15.6   3.971e-05   3.773e-05    3.758e-05  
  -15.7   3.580e-05   3.389e-05    3.373e-05  
  -15.8   3.222e-05   3.039e-05    3.022e-05  
  -15.9   2.895e-05   2.719e-05    2.700e-05  
  -16.0   2.596e-05   2.426e-05    2.406e-05  
  -16.1   2.323e-05   2.159e-05    2.138e-05  
  -16.2   2.073e-05   1.915e-05    1.892e-05  
  -16.3   1.845e-05   1.693e-05    1.669e-05  
  -16.4   1.637e-05   1.491e-05    1.465e-05  
  -16.5   1.448e-05   1.307e-05    1.280e-05  
  -16.6   1.275e-05   1.141e-05    1.113e-05  
  -16.7   1.119e-05   9.907e-06    9.622e-06  
  -16.8   9.781e-06   8.559e-06    8.270e-06  
  -16.9   8.509e-06   7.353e-06    7.062e-06  
  -17.0   7.367e-06   6.279e-06    5.990e-06  
  -17.1   6.346e-06   5.327e-06    5.043e-06  
  -17.2   5.437e-06   4.490e-06    4.214e-06  
  -17.3   4.632e-06   3.758e-06    3.493e-06  
  -17.4   3.923e-06   3.122e-06    2.870e-06  
  -17.5   3.301e-06   2.574e-06    2.338e-06  
  -17.6   2.761e-06   2.105e-06    1.887e-06  
  -17.7   2.293e-06   1.707e-06    1.508e-06  
  -17.8   1.892e-06   1.373e-06    1.193e-06  
  -17.9   1.550e-06   1.094e-06    9.347e-07  
  -18.0   1.260e-06   8.646e-07    7.243e-07  
  -18.1   1.017e-06   6.767e-07    5.552e-07  
  -18.2   8.149e-07   5.246e-07    4.207e-07  
  -18.3   6.477e-07   4.027e-07    3.152e-07  
  -18.4   5.108e-07   3.061e-07    2.333e-07  
  -18.5   3.996e-07   2.303e-07    1.706e-07  
  -18.6   3.101e-07   1.715e-07    1.233e-07  
