# z=8.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.960e-01   2.935e-01    2.935e-01  
  -12.1   2.750e-01   2.726e-01    2.726e-01  
  -12.2   2.555e-01   2.531e-01    2.531e-01  
  -12.3   2.374e-01   2.350e-01    2.350e-01  
  -12.4   2.204e-01   2.181e-01    2.181e-01  
  -12.5   2.047e-01   2.024e-01    2.024e-01  
  -12.6   1.900e-01   1.878e-01    1.878e-01  
  -12.7   1.763e-01   1.742e-01    1.742e-01  
  -12.8   1.636e-01   1.615e-01    1.615e-01  
  -12.9   1.518e-01   1.497e-01    1.497e-01  
  -13.0   1.407e-01   1.387e-01    1.387e-01  
  -13.1   1.305e-01   1.285e-01    1.285e-01  
  -13.2   1.210e-01   1.190e-01    1.190e-01  
  -13.3   1.121e-01   1.102e-01    1.102e-01  
  -13.4   1.039e-01   1.020e-01    1.020e-01  
  -13.5   9.624e-02   9.442e-02    9.442e-02  
  -13.6   8.913e-02   8.735e-02    8.735e-02  
  -13.7   8.253e-02   8.079e-02    8.079e-02  
  -13.8   7.640e-02   7.471e-02    7.471e-02  
  -13.9   7.071e-02   6.906e-02    6.906e-02  
  -14.0   6.543e-02   6.382e-02    6.382e-02  
  -14.1   6.053e-02   5.896e-02    5.896e-02  
  -14.2   5.599e-02   5.445e-02    5.445e-02  
  -14.3   5.177e-02   5.028e-02    5.028e-02  
  -14.4   4.787e-02   4.641e-02    4.641e-02  
  -14.5   4.424e-02   4.283e-02    4.283e-02  
  -14.6   4.089e-02   3.951e-02    3.951e-02  
  -14.7   3.778e-02   3.644e-02    3.644e-02  
  -14.8   3.490e-02   3.360e-02    3.360e-02  
  -14.9   3.224e-02   3.097e-02    3.097e-02  
  -15.0   2.977e-02   2.854e-02    2.854e-02  
  -15.1   2.749e-02   2.629e-02    2.629e-02  
  -15.2   2.538e-02   2.421e-02    2.421e-02  
  -15.3   2.343e-02   2.230e-02    2.230e-02  
  -15.4   2.162e-02   2.052e-02    2.052e-02  
  -15.5   1.996e-02   1.889e-02    1.889e-02  
  -15.6   1.841e-02   1.738e-02    1.738e-02  
  -15.7   1.699e-02   1.599e-02    1.599e-02  
  -15.8   1.567e-02   1.470e-02    1.470e-02  
  -15.9   1.446e-02   1.352e-02    1.352e-02  
  -16.0   1.334e-02   1.242e-02    1.242e-02  
  -16.1   1.230e-02   1.142e-02    1.142e-02  
  -16.2   1.134e-02   1.049e-02    1.049e-02  
  -16.3   1.046e-02   9.637e-03    9.637e-03  
  -16.4   9.649e-03   8.850e-03    8.851e-03  
  -16.5   8.899e-03   8.127e-03    8.127e-03  
  -16.6   8.206e-03   7.461e-03    7.461e-03  
  -16.7   7.568e-03   6.848e-03    6.848e-03  
  -16.8   6.980e-03   6.284e-03    6.285e-03  
  -16.9   6.437e-03   5.766e-03    5.767e-03  
  -17.0   5.937e-03   5.290e-03    5.290e-03  
  -17.1   5.476e-03   4.852e-03    4.852e-03  
  -17.2   5.051e-03   4.449e-03    4.450e-03  
  -17.3   4.660e-03   4.079e-03    4.080e-03  
  -17.4   4.299e-03   3.740e-03    3.741e-03  
  -17.5   3.966e-03   3.428e-03    3.429e-03  
  -17.6   3.660e-03   3.141e-03    3.142e-03  
