# z=19.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   1.700e-04   1.648e-04    1.648e-04  
  -15.1   1.565e-04   1.515e-04    1.514e-04  
  -15.2   1.440e-04   1.391e-04    1.391e-04  
  -15.3   1.325e-04   1.278e-04    1.277e-04  
  -15.4   1.218e-04   1.173e-04    1.172e-04  
  -15.5   1.120e-04   1.076e-04    1.075e-04  
  -15.6   1.028e-04   9.861e-05    9.855e-05  
  -15.7   9.443e-05   9.035e-05    9.028e-05  
  -15.8   8.666e-05   8.272e-05    8.266e-05  
  -15.9   7.948e-05   7.569e-05    7.562e-05  
  -16.0   7.285e-05   6.919e-05    6.913e-05  
  -16.1   6.673e-05   6.320e-05    6.313e-05  
  -16.2   6.107e-05   5.768e-05    5.761e-05  
  -16.3   5.585e-05   5.258e-05    5.251e-05  
  -16.4   5.103e-05   4.787e-05    4.781e-05  
  -16.5   4.658e-05   4.354e-05    4.347e-05  
  -16.6   4.247e-05   3.954e-05    3.948e-05  
  -16.7   3.867e-05   3.585e-05    3.579e-05  
  -16.8   3.517e-05   3.245e-05    3.239e-05  
  -16.9   3.194e-05   2.931e-05    2.926e-05  
  -17.0   2.897e-05   2.642e-05    2.638e-05  
  -17.1   2.622e-05   2.376e-05    2.373e-05  
  -17.2   2.369e-05   2.131e-05    2.129e-05  
  -17.3   2.135e-05   1.906e-05    1.904e-05  
  -17.4   1.921e-05   1.700e-05    1.698e-05  
  -17.5   1.723e-05   1.510e-05    1.509e-05  
  -17.6   1.542e-05   1.337e-05    1.336e-05  
  -17.7   1.376e-05   1.178e-05    1.178e-05  
  -17.8   1.224e-05   1.034e-05    1.034e-05  
  -17.9   1.084e-05   9.033e-06    9.038e-06  
  -18.0   9.574e-06   7.849e-06    7.856e-06  
  -18.1   8.420e-06   6.783e-06    6.791e-06  
  -18.2   7.373e-06   5.828e-06    5.835e-06  
  -18.3   6.427e-06   4.976e-06    4.983e-06  
  -18.4   5.576e-06   4.221e-06    4.226e-06  
  -18.5   4.813e-06   3.556e-06    3.559e-06  
  -18.6   4.132e-06   2.974e-06    2.975e-06  
  -18.7   3.527e-06   2.469e-06    2.467e-06  
  -18.8   2.994e-06   2.033e-06    2.030e-06  
  -18.9   2.525e-06   1.660e-06    1.655e-06  
  -19.0   2.116e-06   1.345e-06    1.338e-06  
  -19.1   1.762e-06   1.079e-06    1.071e-06  
  -19.2   1.457e-06   8.586e-07    8.496e-07  
  -19.3   1.196e-06   6.767e-07    6.671e-07  
  -19.4   9.751e-07   5.281e-07    5.185e-07  
  -19.5   7.890e-07   4.082e-07    3.987e-07  
  -19.6   6.336e-07   3.123e-07    3.033e-07  
  -19.7   5.049e-07   2.364e-07    2.282e-07  
  -19.8   3.992e-07   1.771e-07    1.697e-07  
  -19.9   3.131e-07   1.313e-07    1.247e-07  
  -20.0   2.436e-07   9.619e-08    9.059e-08  
  -20.1   1.880e-07   6.971e-08    6.500e-08  
  -20.2   1.438e-07   4.993e-08    4.606e-08  
  -20.3   1.092e-07   3.535e-08    3.222e-08  
  -20.4   8.215e-08   2.473e-08    2.226e-08  
  -20.5   6.131e-08   1.709e-08    1.517e-08  
  -20.6   4.537e-08   1.167e-08    1.020e-08  
  -20.7   3.329e-08   7.863e-09    6.770e-09  
  -20.8   2.422e-08   5.233e-09    4.431e-09  
  -20.9   1.747e-08   3.437e-09    2.859e-09  
  -21.0   1.250e-08   2.228e-09    1.819e-09  
  -21.1   8.862e-09   1.425e-09    1.141e-09  
  -21.2   6.233e-09   8.992e-10    7.053e-10  
  -21.3   4.347e-09   5.596e-10    4.297e-10  
  -21.4   3.006e-09   3.435e-10    2.579e-10  
  -21.5   2.062e-09   2.079e-10    1.525e-10  
  -21.6   1.402e-09   1.240e-10    8.879e-11  
  -21.7   9.461e-10   7.293e-11    5.092e-11  
  -21.8   6.330e-10   4.227e-11    2.876e-11  
  -21.9   4.201e-10   2.415e-11    1.599e-11  
  -22.0   2.766e-10   1.359e-11    8.756e-12  
  -22.1   1.806e-10   7.534e-12    4.719e-12  
  -22.2   1.170e-10   4.115e-12    2.503e-12  
  -22.3   7.520e-11   2.214e-12    1.307e-12  
  -22.4   4.795e-11   1.173e-12    6.715e-13  
  -22.5   3.033e-11   6.120e-13    3.395e-13  
  -22.6   1.903e-11   3.144e-13    1.689e-13  
  -22.7   1.185e-11   1.591e-13    8.267e-14  
  -22.8   7.322e-12   7.922e-14    3.981e-14  
  -22.9   4.488e-12   3.884e-14    1.886e-14  
  -23.0   2.729e-12   1.874e-14    8.789e-15  
  -23.1   1.647e-12   8.904e-15    4.029e-15  
  -23.2   9.856e-13   4.163e-15    1.817e-15  
  -23.3   5.853e-13   1.916e-15    8.058e-16  
  -23.4   3.447e-13   8.674e-16    3.515e-16  
  -23.5   2.014e-13   3.865e-16    1.508e-16  
  -23.6   1.167e-13   1.694e-16    6.361e-17  
  -23.7   6.708e-14   7.310e-17    2.639e-17  
  -23.8   3.822e-14   3.102e-17    1.077e-17  
  -23.9   2.160e-14   1.295e-17    4.320e-18  
  -24.0   1.209e-14   5.321e-18    1.704e-18  
  -24.1   6.714e-15   2.150e-18    6.610e-19  
  -24.2   3.693e-15   8.547e-19    2.521e-19  
  -24.3   2.012e-15   3.342e-19    9.453e-20  
  -24.4   1.086e-15   1.285e-19    3.485e-20  
  -24.5   5.806e-16   4.861e-20    1.263e-20  
  -24.6   3.073e-16   1.808e-20    4.501e-21  
  -24.7   1.609e-16   6.616e-21    1.577e-21  
  -24.8   8.341e-17   2.380e-21    5.431e-22  
  -24.9   4.276e-17   8.422e-22    1.839e-22  
  -25.0   2.168e-17   2.930e-22    6.120e-23  
  -25.1   1.087e-17   1.003e-22    2.002e-23  
  -25.2   5.386e-18   3.373e-23    6.440e-24  
  -25.3   2.637e-18   1.116e-23    2.036e-24  
  -25.4   1.275e-18   3.630e-24    6.328e-25  
  -25.5   6.093e-19   1.161e-24    1.933e-25  
  -25.6   2.873e-19   3.650e-25    5.804e-26  
  -25.7   1.338e-19   1.129e-25    1.713e-26  
  -25.8   6.145e-20   3.430e-26    4.970e-27  
  -25.9   2.785e-20   1.025e-26    1.417e-27  
  -26.0   1.245e-20   3.012e-27    3.971e-28  
  -26.1   5.490e-21   8.698e-28    1.094e-28  
  -26.2   2.386e-21   2.470e-28    2.962e-29  
  -26.3   1.023e-21   6.894e-29    7.881e-30  
  -26.4   4.319e-22   1.892e-29    2.061e-30  
  -26.5   1.797e-22   5.102e-30    5.298e-31  
  -26.6   7.369e-23   1.353e-30    1.338e-31  
  -26.7   2.976e-23   3.526e-31    3.323e-32  
  -26.8   1.184e-23   9.033e-32    8.109e-33  
  -26.9   4.638e-24   2.275e-32    1.945e-33  
  -27.0   1.789e-24   5.631e-33    4.583e-34  
  -27.1   6.796e-25   1.370e-33    1.062e-34  
  -27.2   2.541e-25   3.277e-34    2.417e-35  
  -27.3   9.350e-26   7.703e-35    5.406e-36  
  -27.4   3.387e-26   1.780e-35    1.188e-36  
  -27.5   1.207e-26   4.041e-36    2.568e-37  
  -27.6   4.235e-27   9.021e-37    5.452e-38  
  -27.7   1.462e-27   1.979e-37    1.138e-38  
  -27.8   4.964e-28   4.267e-38    2.333e-39  
  -27.9   1.658e-28   9.042e-39    4.701e-40  
  -28.0   5.450e-29   1.883e-39    9.309e-41  
