# z=7.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   3.300e-01   3.272e-01    3.272e-01  
  -12.1   3.071e-01   3.044e-01    3.044e-01  
  -12.2   2.857e-01   2.830e-01    2.830e-01  
  -12.3   2.658e-01   2.631e-01    2.631e-01  
  -12.4   2.471e-01   2.446e-01    2.446e-01  
  -12.5   2.298e-01   2.272e-01    2.272e-01  
  -12.6   2.136e-01   2.111e-01    2.111e-01  
  -12.7   1.985e-01   1.961e-01    1.961e-01  
  -12.8   1.844e-01   1.820e-01    1.820e-01  
  -12.9   1.713e-01   1.690e-01    1.690e-01  
  -13.0   1.591e-01   1.568e-01    1.568e-01  
  -13.1   1.477e-01   1.454e-01    1.454e-01  
  -13.2   1.371e-01   1.349e-01    1.349e-01  
  -13.3   1.272e-01   1.250e-01    1.250e-01  
  -13.4   1.180e-01   1.159e-01    1.159e-01  
  -13.5   1.094e-01   1.074e-01    1.074e-01  
  -13.6   1.015e-01   9.944e-02    9.944e-02  
  -13.7   9.405e-02   9.207e-02    9.207e-02  
  -13.8   8.715e-02   8.522e-02    8.522e-02  
  -13.9   8.074e-02   7.885e-02    7.885e-02  
  -14.0   7.478e-02   7.293e-02    7.293e-02  
  -14.1   6.924e-02   6.743e-02    6.743e-02  
  -14.2   6.409e-02   6.233e-02    6.233e-02  
  -14.3   5.931e-02   5.759e-02    5.759e-02  
  -14.4   5.487e-02   5.319e-02    5.319e-02  
  -14.5   5.074e-02   4.910e-02    4.910e-02  
  -14.6   4.692e-02   4.532e-02    4.532e-02  
  -14.7   4.337e-02   4.181e-02    4.181e-02  
  -14.8   4.007e-02   3.855e-02    3.855e-02  
  -14.9   3.702e-02   3.554e-02    3.554e-02  
  -15.0   3.419e-02   3.275e-02    3.275e-02  
  -15.1   3.156e-02   3.016e-02    3.016e-02  
  -15.2   2.913e-02   2.777e-02    2.777e-02  
  -15.3   2.688e-02   2.555e-02    2.555e-02  
  -15.4   2.480e-02   2.351e-02    2.351e-02  
  -15.5   2.287e-02   2.162e-02    2.162e-02  
  -15.6   2.108e-02   1.987e-02    1.987e-02  
