# z=5.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   8.952e-02   8.761e-02    8.761e-02  
  -14.1   8.415e-02   8.226e-02    8.226e-02  
  -14.2   7.909e-02   7.722e-02    7.722e-02  
  -14.3   7.432e-02   7.246e-02    7.246e-02  
  -14.4   6.982e-02   6.798e-02    6.798e-02  
  -14.5   6.559e-02   6.376e-02    6.376e-02  
  -14.6   6.159e-02   5.979e-02    5.979e-02  
  -14.7   5.783e-02   5.605e-02    5.605e-02  
  -14.8   5.429e-02   5.252e-02    5.252e-02  
  -14.9   5.095e-02   4.920e-02    4.920e-02  
  -15.0   4.781e-02   4.608e-02    4.608e-02  
  -15.1   4.485e-02   4.314e-02    4.314e-02  
  -15.2   4.207e-02   4.038e-02    4.038e-02  
  -15.3   3.944e-02   3.777e-02    3.777e-02  
  -15.4   3.698e-02   3.533e-02    3.533e-02  
  -15.5   3.466e-02   3.303e-02    3.303e-02  
  -15.6   3.248e-02   3.087e-02    3.087e-02  
  -15.7   3.042e-02   2.883e-02    2.883e-02  
  -15.8   2.849e-02   2.693e-02    2.693e-02  
  -15.9   2.668e-02   2.513e-02    2.513e-02  
  -16.0   2.497e-02   2.345e-02    2.345e-02  
  -16.1   2.337e-02   2.187e-02    2.187e-02  
  -16.2   2.186e-02   2.038e-02    2.039e-02  
  -16.3   2.045e-02   1.899e-02    1.899e-02  
  -16.4   1.912e-02   1.769e-02    1.769e-02  
  -16.5   1.787e-02   1.646e-02    1.646e-02  
  -16.6   1.670e-02   1.532e-02    1.532e-02  
  -16.7   1.561e-02   1.424e-02    1.424e-02  
  -16.8   1.457e-02   1.324e-02    1.324e-02  
  -16.9   1.361e-02   1.229e-02    1.229e-02  
  -17.0   1.270e-02   1.141e-02    1.141e-02  
  -17.1   1.185e-02   1.059e-02    1.059e-02  
  -17.2   1.106e-02   9.816e-03    9.816e-03  
  -17.3   1.031e-02   9.095e-03    9.095e-03  
  -17.4   9.611e-03   8.422e-03    8.422e-03  
  -17.5   8.956e-03   7.793e-03    7.793e-03  
  -17.6   8.343e-03   7.206e-03    7.206e-03  
  -17.7   7.770e-03   6.658e-03    6.659e-03  
  -17.8   7.234e-03   6.148e-03    6.149e-03  
  -17.9   6.732e-03   5.673e-03    5.673e-03  
  -18.0   6.263e-03   5.230e-03    5.231e-03  
  -18.1   5.824e-03   4.818e-03    4.819e-03  
  -18.2   5.415e-03   4.435e-03    4.436e-03  
  -18.3   5.032e-03   4.079e-03    4.080e-03  
  -18.4   4.675e-03   3.749e-03    3.750e-03  
  -18.5   4.341e-03   3.442e-03    3.443e-03  
  -18.6   4.030e-03   3.158e-03    3.159e-03  
  -18.7   3.740e-03   2.894e-03    2.895e-03  
  -18.8   3.469e-03   2.650e-03    2.652e-03  
  -18.9   3.217e-03   2.425e-03    2.426e-03  
  -19.0   2.982e-03   2.216e-03    2.218e-03  
  -19.1   2.763e-03   2.024e-03    2.025e-03  
  -19.2   2.560e-03   1.846e-03    1.848e-03  
  -19.3   2.370e-03   1.683e-03    1.685e-03  
  -19.4   2.194e-03   1.532e-03    1.534e-03  
  -19.5   2.030e-03   1.394e-03    1.396e-03  
  -19.6   1.878e-03   1.266e-03    1.269e-03  
  -19.7   1.737e-03   1.150e-03    1.152e-03  
  -19.8   1.605e-03   1.042e-03    1.045e-03  
  -19.9   1.483e-03   9.443e-04    9.474e-04  
  -20.0   1.370e-03   8.546e-04    8.580e-04  
  -20.1   1.265e-03   7.726e-04    7.762e-04  
  -20.2   1.168e-03   6.978e-04    7.017e-04  
  -20.3   1.078e-03   6.296e-04    6.337e-04  
  -20.4   9.944e-04   5.675e-04    5.718e-04  
  -20.5   9.171e-04   5.110e-04    5.156e-04  
  -20.6   8.456e-04   4.597e-04    4.644e-04  
  -20.7   7.794e-04   4.132e-04    4.180e-04  
  -20.8   7.182e-04   3.710e-04    3.759e-04  
  -20.9   6.616e-04   3.327e-04    3.378e-04  
  -21.0   6.094e-04   2.982e-04    3.033e-04  
  -21.1   5.611e-04   2.670e-04    2.720e-04  
  -21.2   5.165e-04   2.388e-04    2.438e-04  
  -21.3   4.754e-04   2.134e-04    2.183e-04  
  -21.4   4.374e-04   1.906e-04    1.952e-04  
  -21.5   4.024e-04   1.700e-04    1.744e-04  
  -21.6   3.701e-04   1.516e-04    1.556e-04  
  -21.7   3.404e-04   1.350e-04    1.386e-04  
  -21.8   3.129e-04   1.202e-04    1.233e-04  
  -21.9   2.877e-04   1.069e-04    1.095e-04  
  -22.0   2.644e-04   9.495e-05    9.701e-05  
  -22.1   2.430e-04   8.431e-05    8.579e-05  
  -22.2   2.232e-04   7.482e-05    7.569e-05  
  -22.3   2.051e-04   6.636e-05    6.660e-05  
  -22.4   1.884e-04   5.882e-05    5.844e-05  
  -22.5   1.730e-04   5.212e-05    5.111e-05  
  -22.6   1.589e-04   4.617e-05    4.454e-05  
  -22.7   1.459e-04   4.089e-05    3.866e-05  
  -22.8   1.339e-04   3.622e-05    3.342e-05  
  -22.9   1.229e-04   3.210e-05    2.875e-05  
  -23.0   1.128e-04   2.846e-05    2.460e-05  
  -23.1   1.035e-04   2.526e-05    2.094e-05  
  -23.2   9.498e-05   2.245e-05    1.771e-05  
  -23.3   8.713e-05   1.998e-05    1.488e-05  
  -23.4   7.991e-05   1.782e-05    1.241e-05  
  -23.5   7.327e-05   1.592e-05    1.027e-05  
  -23.6   6.717e-05   1.427e-05    8.421e-06  
  -23.7   6.156e-05   1.282e-05    6.843e-06  
  -23.8   5.640e-05   1.154e-05    5.506e-06  
  -23.9   5.165e-05   1.042e-05    4.382e-06  
  -24.0   4.729e-05   9.419e-06    3.447e-06  
  -24.1   4.327e-05   8.530e-06    2.679e-06  
  -24.2   3.958e-05   7.729e-06    2.055e-06  
  -24.3   3.618e-05   7.003e-06    1.554e-06  
  -24.4   3.305e-05   6.337e-06    1.158e-06  
  -24.5   3.017e-05   5.723e-06    8.503e-07  
  -24.6   2.751e-05   5.151e-06    6.143e-07  
  -24.7   2.507e-05   4.617e-06    4.365e-07  
  -24.8   2.281e-05   4.116e-06    3.050e-07  
  -24.9   2.074e-05   3.647e-06    2.094e-07  
  -25.0   1.883e-05   3.209e-06    1.413e-07  
  -25.1   1.706e-05   2.801e-06    9.369e-08  
  -25.2   1.544e-05   2.424e-06    6.106e-08  
  -25.3   1.394e-05   2.079e-06    3.913e-08  
  -25.4   1.256e-05   1.766e-06    2.467e-08  
  -25.5   1.129e-05   1.484e-06    1.532e-08  
  -25.6   1.013e-05   1.235e-06    9.374e-09  
  -25.7   9.056e-06   1.016e-06    5.657e-09  
  -25.8   8.072e-06   8.271e-07    3.370e-09  
  -25.9   7.172e-06   6.656e-07    1.983e-09  
  -26.0   6.348e-06   5.296e-07    1.152e-09  
  -26.1   5.598e-06   4.165e-07    6.603e-10  
  -26.2   4.915e-06   3.238e-07    3.733e-10  
  -26.3   4.296e-06   2.488e-07    2.079e-10  
  -26.4   3.738e-06   1.889e-07    1.138e-10  
  -26.5   3.235e-06   1.418e-07    6.118e-11  
  -26.6   2.785e-06   1.051e-07    3.223e-11  
  -26.7   2.384e-06   7.702e-08    1.663e-11  
  -26.8   2.028e-06   5.577e-08    8.389e-12  
  -26.9   1.715e-06   3.990e-08    4.141e-12  
  -27.0   1.440e-06   2.821e-08    2.001e-12  
  -27.1   1.201e-06   1.970e-08    9.478e-13  
  -27.2   9.951e-07   1.360e-08    4.413e-13  
  -27.3   8.181e-07   9.274e-09    2.027e-13  
  -27.4   6.674e-07   6.250e-09    9.234e-14  
  -27.5   5.401e-07   4.161e-09    4.191e-14  
  -27.6   4.336e-07   2.738e-09    1.906e-14  
  -27.7   3.451e-07   1.780e-09    8.728e-15  
  -27.8   2.724e-07   1.143e-09    4.034e-15  
  -27.9   2.130e-07   7.256e-10    1.884e-15  
