# z=22.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   4.080e-05   3.966e-05    3.963e-05  
  -15.1   3.745e-05   3.635e-05    3.631e-05  
  -15.2   3.435e-05   3.328e-05    3.325e-05  
  -15.3   3.148e-05   3.045e-05    3.042e-05  
  -15.4   2.884e-05   2.784e-05    2.780e-05  
  -15.5   2.639e-05   2.543e-05    2.539e-05  
  -15.6   2.413e-05   2.320e-05    2.317e-05  
  -15.7   2.205e-05   2.115e-05    2.112e-05  
  -15.8   2.013e-05   1.925e-05    1.923e-05  
  -15.9   1.835e-05   1.751e-05    1.748e-05  
  -16.0   1.672e-05   1.590e-05    1.588e-05  
  -16.1   1.521e-05   1.441e-05    1.440e-05  
  -16.2   1.382e-05   1.305e-05    1.304e-05  
  -16.3   1.254e-05   1.179e-05    1.178e-05  
  -16.4   1.136e-05   1.063e-05    1.063e-05  
  -16.5   1.027e-05   9.566e-06    9.572e-06  
  -16.6   9.273e-06   8.587e-06    8.599e-06  
  -16.7   8.354e-06   7.689e-06    7.706e-06  
  -16.8   7.511e-06   6.866e-06    6.887e-06  
  -16.9   6.737e-06   6.112e-06    6.138e-06  
  -17.0   6.027e-06   5.423e-06    5.453e-06  
  -17.1   5.378e-06   4.794e-06    4.829e-06  
  -17.2   4.784e-06   4.222e-06    4.260e-06  
  -17.3   4.242e-06   3.703e-06    3.743e-06  
  -17.4   3.748e-06   3.234e-06    3.275e-06  
  -17.5   3.300e-06   2.811e-06    2.853e-06  
  -17.6   2.894e-06   2.431e-06    2.473e-06  
  -17.7   2.527e-06   2.091e-06    2.133e-06  
  -17.8   2.196e-06   1.789e-06    1.829e-06  
  -17.9   1.900e-06   1.521e-06    1.560e-06  
  -18.0   1.636e-06   1.286e-06    1.322e-06  
  -18.1   1.400e-06   1.080e-06    1.113e-06  
  -18.2   1.192e-06   9.011e-07    9.311e-07  
  -18.3   1.009e-06   7.466e-07    7.734e-07  
  -18.4   8.493e-07   6.141e-07    6.378e-07  
  -18.5   7.101e-07   5.014e-07    5.220e-07  
  -18.6   5.898e-07   4.062e-07    4.238e-07  
  -18.7   4.866e-07   3.265e-07    3.414e-07  
  -18.8   3.986e-07   2.604e-07    2.726e-07  
  -18.9   3.242e-07   2.059e-07    2.159e-07  
  -19.0   2.618e-07   1.614e-07    1.694e-07  
  -19.1   2.098e-07   1.254e-07    1.317e-07  
  -19.2   1.668e-07   9.662e-08    1.015e-07  
  -19.3   1.316e-07   7.374e-08    7.744e-08  
  -19.4   1.030e-07   5.576e-08    5.850e-08  
  -19.5   7.998e-08   4.177e-08    4.375e-08  
  -19.6   6.159e-08   3.098e-08    3.239e-08  
  -19.7   4.703e-08   2.276e-08    2.372e-08  
  -19.8   3.562e-08   1.655e-08    1.719e-08  
  -19.9   2.675e-08   1.191e-08    1.232e-08  
  -20.0   1.992e-08   8.482e-09    8.731e-09  
  -20.1   1.470e-08   5.977e-09    6.117e-09  
  -20.2   1.076e-08   4.166e-09    4.236e-09  
  -20.3   7.811e-09   2.873e-09    2.899e-09  
  -20.4   5.620e-09   1.958e-09    1.960e-09  
  -20.5   4.010e-09   1.320e-09    1.309e-09  
  -20.6   2.836e-09   8.795e-10    8.636e-10  
  -20.7   1.989e-09   5.792e-10    5.624e-10  
  -20.8   1.383e-09   3.769e-10    3.616e-10  
  -20.9   9.536e-10   2.423e-10    2.295e-10  
  -21.0   6.519e-10   1.538e-10    1.437e-10  
  -21.1   4.420e-10   9.647e-11    8.882e-11  
  -21.2   2.971e-10   5.974e-11    5.414e-11  
  -21.3   1.981e-10   3.652e-11    3.255e-11  
  -21.4   1.310e-10   2.204e-11    1.930e-11  
  -21.5   8.591e-11   1.313e-11    1.128e-11  
  -21.6   5.588e-11   7.717e-12    6.504e-12  
  -21.7   3.605e-11   4.476e-12    3.695e-12  
  -21.8   2.307e-11   2.561e-12    2.069e-12  
  -21.9   1.465e-11   1.446e-12    1.142e-12  
  -22.0   9.224e-12   8.049e-13    6.209e-13  
  -22.1   5.761e-12   4.419e-13    3.326e-13  
  -22.2   3.570e-12   2.393e-13    1.756e-13  
  -22.3   2.194e-12   1.277e-13    9.126e-14  
  -22.4   1.338e-12   6.721e-14    4.673e-14  
  -22.5   8.089e-13   3.486e-14    2.356e-14  
  -22.6   4.851e-13   1.782e-14    1.170e-14  
  -22.7   2.885e-13   8.980e-15    5.720e-15  
  -22.8   1.701e-13   4.459e-15    2.753e-15  
  -22.9   9.945e-14   2.181e-15    1.305e-15  
  -23.0   5.763e-14   1.051e-15    6.087e-16  
  -23.1   3.310e-14   4.992e-16    2.795e-16  
  -23.2   1.884e-14   2.335e-16    1.263e-16  
  -23.3   1.062e-14   1.076e-16    5.618e-17  
  -23.4   5.930e-15   4.880e-17    2.459e-17  
  -23.5   3.278e-15   2.180e-17    1.059e-17  
  -23.6   1.794e-15   9.591e-18    4.489e-18  
  -23.7   9.718e-16   4.154e-18    1.872e-18  
  -23.8   5.207e-16   1.772e-18    7.680e-19  
  -23.9   2.759e-16   7.439e-19    3.100e-19  
  -24.0   1.446e-16   3.074e-19    1.231e-19  
  -24.1   7.489e-17   1.251e-19    4.809e-20  
  -24.2   3.833e-17   5.008e-20    1.848e-20  
  -24.3   1.938e-17   1.973e-20    6.983e-21  
  -24.4   9.676e-18   7.653e-21    2.596e-21  
