# z=20.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   1.753e-04   1.722e-04    1.722e-04  
  -14.1   1.619e-04   1.589e-04    1.589e-04  
  -14.2   1.494e-04   1.465e-04    1.465e-04  
  -14.3   1.378e-04   1.350e-04    1.350e-04  
  -14.4   1.271e-04   1.244e-04    1.244e-04  
  -14.5   1.172e-04   1.146e-04    1.145e-04  
  -14.6   1.080e-04   1.055e-04    1.054e-04  
  -14.7   9.952e-05   9.705e-05    9.700e-05  
  -14.8   9.164e-05   8.925e-05    8.920e-05  
  -14.9   8.435e-05   8.203e-05    8.198e-05  
  -15.0   7.760e-05   7.535e-05    7.530e-05  
  -15.1   7.135e-05   6.918e-05    6.913e-05  
  -15.2   6.557e-05   6.347e-05    6.342e-05  
  -15.3   6.022e-05   5.819e-05    5.814e-05  
  -15.4   5.528e-05   5.332e-05    5.326e-05  
  -15.5   5.070e-05   4.881e-05    4.876e-05  
  -15.6   4.648e-05   4.465e-05    4.460e-05  
  -15.7   4.257e-05   4.080e-05    4.075e-05  
  -15.8   3.896e-05   3.725e-05    3.720e-05  
  -15.9   3.562e-05   3.398e-05    3.393e-05  
  -16.0   3.254e-05   3.095e-05    3.091e-05  
  -16.1   2.970e-05   2.816e-05    2.812e-05  
  -16.2   2.707e-05   2.558e-05    2.554e-05  
  -16.3   2.464e-05   2.321e-05    2.317e-05  
  -16.4   2.241e-05   2.102e-05    2.099e-05  
  -16.5   2.034e-05   1.900e-05    1.897e-05  
  -16.6   1.844e-05   1.714e-05    1.712e-05  
  -16.7   1.669e-05   1.542e-05    1.541e-05  
  -16.8   1.507e-05   1.385e-05    1.384e-05  
  -16.9   1.358e-05   1.240e-05    1.240e-05  
  -17.0   1.222e-05   1.107e-05    1.107e-05  
  -17.1   1.096e-05   9.845e-06    9.859e-06  
  -17.2   9.806e-06   8.728e-06    8.748e-06  
  -17.3   8.748e-06   7.708e-06    7.734e-06  
  -17.4   7.781e-06   6.779e-06    6.809e-06  
  -17.5   6.897e-06   5.935e-06    5.969e-06  
  -17.6   6.091e-06   5.171e-06    5.208e-06  
  -17.7   5.359e-06   4.482e-06    4.521e-06  
  -17.8   4.695e-06   3.864e-06    3.904e-06  
  -17.9   4.096e-06   3.311e-06    3.352e-06  
  -18.0   3.556e-06   2.820e-06    2.860e-06  
  -18.1   3.072e-06   2.387e-06    2.425e-06  
  -18.2   2.640e-06   2.006e-06    2.042e-06  
  -18.3   2.256e-06   1.674e-06    1.707e-06  
  -18.4   1.917e-06   1.386e-06    1.417e-06  
  -18.5   1.620e-06   1.139e-06    1.166e-06  
  -18.6   1.360e-06   9.285e-07    9.525e-07  
  -18.7   1.134e-06   7.506e-07    7.712e-07  
  -18.8   9.393e-07   6.015e-07    6.190e-07  
  -18.9   7.727e-07   4.778e-07    4.924e-07  
  -19.0   6.312e-07   3.761e-07    3.879e-07  
  -19.1   5.118e-07   2.932e-07    3.027e-07  
  -19.2   4.119e-07   2.265e-07    2.339e-07  
  -19.3   3.290e-07   1.732e-07    1.788e-07  
  -19.4   2.607e-07   1.311e-07    1.353e-07  
  -19.5   2.050e-07   9.820e-08    1.013e-07  
  -19.6   1.599e-07   7.280e-08    7.498e-08  
  -19.7   1.237e-07   5.339e-08    5.488e-08  
  -19.8   9.487e-08   3.873e-08    3.971e-08  
  -19.9   7.218e-08   2.778e-08    2.840e-08  
  -20.0   5.446e-08   1.971e-08    2.007e-08  
  -20.1   4.074e-08   1.382e-08    1.401e-08  
  -20.2   3.022e-08   9.574e-09    9.654e-09  
  -20.3   2.223e-08   6.555e-09    6.571e-09  
  -20.4   1.621e-08   4.434e-09    4.415e-09  
  -20.5   1.172e-08   2.963e-09    2.928e-09  
  -20.6   8.403e-09   1.955e-09    1.916e-09  
  -20.7   5.973e-09   1.273e-09    1.237e-09  
  -20.8   4.210e-09   8.189e-10    7.880e-10  
  -20.9   2.942e-09   5.198e-10    4.949e-10  
  -21.0   2.039e-09   3.256e-10    3.065e-10  
  -21.1   1.401e-09   2.012e-10    1.872e-10  
  -21.2   9.548e-10   1.227e-10    1.126e-10  
  -21.3   6.452e-10   7.377e-11    6.682e-11  
  -21.4   4.324e-10   4.375e-11    3.906e-11  
  -21.5   2.874e-10   2.558e-11    2.249e-11  
  -21.6   1.895e-10   1.475e-11    1.276e-11  
  -21.7   1.239e-10   8.380e-12    7.133e-12  
  -21.8   8.039e-11   4.694e-12    3.926e-12  
  -21.9   5.173e-11   2.591e-12    2.128e-12  
  -22.0   3.302e-11   1.409e-12    1.136e-12  
  -22.1   2.091e-11   7.552e-13    5.969e-13  
  -22.2   1.314e-11   3.987e-13    3.088e-13  
  -22.3   8.186e-12   2.073e-13    1.573e-13  
  -22.4   5.061e-12   1.062e-13    7.883e-14  
  -22.5   3.105e-12   5.358e-14    3.889e-14  
  -22.6   1.889e-12   2.662e-14    1.889e-14  
  -22.7   1.140e-12   1.302e-14    9.024e-15  
  -22.8   6.828e-13   6.271e-15    4.243e-15  
  -22.9   4.055e-13   2.974e-15    1.963e-15  
  -23.0   2.389e-13   1.388e-15    8.935e-16  
  -23.1   1.395e-13   6.380e-16    4.001e-16  
  -23.2   8.083e-14   2.886e-16    1.763e-16  
  -23.3   4.641e-14   1.285e-16    7.639e-17  
  -23.4   2.642e-14   5.629e-17    3.257e-17  
  -23.5   1.490e-14   2.427e-17    1.366e-17  
  -23.6   8.332e-15   1.030e-17    5.632e-18  
  -23.7   4.614e-15   4.300e-18    2.285e-18  
  -23.8   2.530e-15   1.766e-18    9.115e-19  
  -23.9   1.374e-15   7.140e-19    3.576e-19  
