# z=7.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   8.392e-02   8.186e-02    8.186e-02  
  -14.1   7.782e-02   7.580e-02    7.580e-02  
  -14.2   7.214e-02   7.017e-02    7.017e-02  
  -14.3   6.686e-02   6.493e-02    6.493e-02  
  -14.4   6.194e-02   6.005e-02    6.005e-02  
  -14.5   5.737e-02   5.552e-02    5.552e-02  
  -14.6   5.312e-02   5.131e-02    5.131e-02  
  -14.7   4.916e-02   4.740e-02    4.740e-02  
  -14.8   4.548e-02   4.376e-02    4.376e-02  
  -14.9   4.207e-02   4.039e-02    4.039e-02  
  -15.0   3.890e-02   3.726e-02    3.726e-02  
  -15.1   3.595e-02   3.435e-02    3.435e-02  
  -15.2   3.321e-02   3.166e-02    3.166e-02  
  -15.3   3.067e-02   2.916e-02    2.916e-02  
  -15.4   2.832e-02   2.684e-02    2.684e-02  
  -15.5   2.613e-02   2.469e-02    2.470e-02  
  -15.6   2.411e-02   2.271e-02    2.271e-02  
  -15.7   2.223e-02   2.087e-02    2.087e-02  
  -15.8   2.049e-02   1.917e-02    1.917e-02  
  -15.9   1.888e-02   1.760e-02    1.760e-02  
  -16.0   1.739e-02   1.614e-02    1.614e-02  
  -16.1   1.601e-02   1.480e-02    1.480e-02  
  -16.2   1.473e-02   1.356e-02    1.356e-02  
  -16.3   1.355e-02   1.241e-02    1.241e-02  
  -16.4   1.246e-02   1.136e-02    1.136e-02  
  -16.5   1.145e-02   1.039e-02    1.039e-02  
  -16.6   1.052e-02   9.489e-03    9.490e-03  
  -16.7   9.660e-03   8.664e-03    8.665e-03  
  -16.8   8.866e-03   7.905e-03    7.906e-03  
  -16.9   8.135e-03   7.207e-03    7.208e-03  
  -17.0   7.460e-03   6.566e-03    6.567e-03  
  -17.1   6.839e-03   5.977e-03    5.978e-03  
  -17.2   6.266e-03   5.437e-03    5.438e-03  
  -17.3   5.739e-03   4.941e-03    4.943e-03  
  -17.4   5.254e-03   4.487e-03    4.489e-03  
  -17.5   4.808e-03   4.072e-03    4.074e-03  
  -17.6   4.399e-03   3.692e-03    3.694e-03  
  -17.7   4.022e-03   3.344e-03    3.347e-03  
  -17.8   3.676e-03   3.027e-03    3.030e-03  
  -17.9   3.359e-03   2.738e-03    2.741e-03  
  -18.0   3.067e-03   2.474e-03    2.478e-03  
  -18.1   2.800e-03   2.234e-03    2.238e-03  
  -18.2   2.555e-03   2.015e-03    2.019e-03  
  -18.3   2.331e-03   1.816e-03    1.821e-03  
  -18.4   2.126e-03   1.635e-03    1.641e-03  
  -18.5   1.938e-03   1.471e-03    1.477e-03  
  -18.6   1.766e-03   1.323e-03    1.329e-03  
  -18.7   1.609e-03   1.188e-03    1.195e-03  
  -18.8   1.466e-03   1.066e-03    1.074e-03  
  -18.9   1.335e-03   9.563e-04    9.647e-04  
  -19.0   1.215e-03   8.569e-04    8.658e-04  
  -19.1   1.106e-03   7.672e-04    7.765e-04  
  -19.2   1.006e-03   6.863e-04    6.961e-04  
  -19.3   9.152e-04   6.135e-04    6.236e-04  
  -19.4   8.324e-04   5.480e-04    5.583e-04  
  -19.5   7.570e-04   4.891e-04    4.995e-04  
  -19.6   6.882e-04   4.362e-04    4.466e-04  
  -19.7   6.256e-04   3.888e-04    3.989e-04  
  -19.8   5.687e-04   3.463e-04    3.560e-04  
  -19.9   5.168e-04   3.082e-04    3.174e-04  
  -20.0   4.696e-04   2.741e-04    2.825e-04  
  -20.1   4.267e-04   2.436e-04    2.512e-04  
  -20.2   3.876e-04   2.164e-04    2.228e-04  
  -20.3   3.521e-04   1.921e-04    1.973e-04  
  -20.4   3.198e-04   1.704e-04    1.743e-04  
  -20.5   2.905e-04   1.511e-04    1.535e-04  
  -20.6   2.638e-04   1.339e-04    1.348e-04  
  -20.7   2.395e-04   1.186e-04    1.179e-04  
  -20.8   2.174e-04   1.050e-04    1.027e-04  
  -20.9   1.973e-04   9.295e-05    8.904e-05  
  -21.0   1.790e-04   8.222e-05    7.682e-05  
  -21.1   1.624e-04   7.270e-05    6.591e-05  
  -21.2   1.472e-04   6.426e-05    5.621e-05  
  -21.3   1.334e-04   5.678e-05    4.762e-05  
  -21.4   1.209e-04   5.016e-05    4.006e-05  
  -21.5   1.094e-04   4.429e-05    3.344e-05  
  -21.6   9.901e-05   3.909e-05    2.769e-05  
  -21.7   8.950e-05   3.448e-05    2.273e-05  
  -21.8   8.084e-05   3.039e-05    1.848e-05  
  -21.9   7.293e-05   2.677e-05    1.489e-05  
  -22.0   6.572e-05   2.355e-05    1.187e-05  
  -22.1   5.914e-05   2.069e-05    9.356e-06  
  -22.2   5.313e-05   1.814e-05    7.294e-06  
  -22.3   4.765e-05   1.587e-05    5.619e-06  
  -22.4   4.265e-05   1.385e-05    4.276e-06  
  -22.5   3.809e-05   1.204e-05    3.213e-06  
  -22.6   3.394e-05   1.043e-05    2.383e-06  
  -22.7   3.016e-05   8.995e-06    1.743e-06  
  -22.8   2.672e-05   7.716e-06    1.258e-06  
  -22.9   2.359e-05   6.581e-06    8.946e-07  
  -23.0   2.076e-05   5.577e-06    6.274e-07  
  -23.1   1.821e-05   4.693e-06    4.338e-07  
  -23.2   1.590e-05   3.919e-06    2.956e-07  
  -23.3   1.383e-05   3.247e-06    1.986e-07  
  -23.4   1.197e-05   2.667e-06    1.316e-07  
  -23.5   1.031e-05   2.170e-06    8.607e-08  
  -23.6   8.834e-06   1.749e-06    5.556e-08  
  -23.7   7.529e-06   1.396e-06    3.544e-08  
  -23.8   6.381e-06   1.103e-06    2.235e-08  
  -23.9   5.376e-06   8.629e-07    1.396e-08  
  -24.0   4.501e-06   6.675e-07    8.638e-09  
  -24.1   3.744e-06   5.109e-07    5.303e-09  
  -24.2   3.093e-06   3.866e-07    3.233e-09  
  -24.3   2.538e-06   2.894e-07    1.960e-09  
  -24.4   2.068e-06   2.141e-07    1.181e-09  
  -24.5   1.672e-06   1.567e-07    7.088e-10  
  -24.6   1.342e-06   1.133e-07    4.232e-10  
  -24.7   1.069e-06   8.102e-08    2.514e-10  
  -24.8   8.446e-07   5.726e-08    1.486e-10  
  -24.9   6.620e-07   4.000e-08    8.728e-11  
  -25.0   5.146e-07   2.762e-08    5.094e-11  
  -25.1   3.968e-07   1.885e-08    2.951e-11  
  -25.2   3.033e-07   1.271e-08    1.696e-11  
  -25.3   2.299e-07   8.476e-09    9.667e-12  
  -25.4   1.728e-07   5.585e-09    5.459e-12  
  -25.5   1.288e-07   3.637e-09    3.053e-12  
  -25.6   9.516e-08   2.341e-09    1.691e-12  
  -25.7   6.970e-08   1.489e-09    9.268e-13  
  -25.8   5.062e-08   9.364e-10    5.027e-13  
  -25.9   3.645e-08   5.819e-10    2.698e-13  
  -26.0   2.602e-08   3.574e-10    1.433e-13  
  -26.1   1.842e-08   2.170e-10    7.525e-14  
  -26.2   1.293e-08   1.302e-10    3.910e-14  
  -26.3   9.002e-09   7.719e-11    2.009e-14  
  -26.4   6.215e-09   4.524e-11    1.022e-14  
  -26.5   4.256e-09   2.621e-11    5.137e-15  
  -26.6   2.891e-09   1.501e-11    2.555e-15  
  -26.7   1.948e-09   8.493e-12    1.257e-15  
  -26.8   1.302e-09   4.751e-12    6.115e-16  
  -26.9   8.629e-10   2.627e-12    2.943e-16  
  -27.0   5.675e-10   1.435e-12    1.401e-16  
  -27.1   3.703e-10   7.753e-13    6.596e-17  
  -27.2   2.396e-10   4.140e-13    3.072e-17  
  -27.3   1.538e-10   2.185e-13    1.415e-17  
  -27.4   9.795e-11   1.140e-13    6.446e-18  
  -27.5   6.185e-11   5.877e-14    2.905e-18  
  -27.6   3.873e-11   2.995e-14    1.295e-18  
  -27.7   2.404e-11   1.509e-14    5.707e-19  
  -27.8   1.480e-11   7.515e-15    2.488e-19  
  -27.9   9.024e-12   3.700e-15    1.073e-19  
  -28.0   5.454e-12   1.800e-15    4.577e-20  
