# z=6.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   9.490e-02   9.266e-02    9.266e-02  
  -14.1   8.835e-02   8.615e-02    8.615e-02  
  -14.2   8.223e-02   8.007e-02    8.007e-02  
  -14.3   7.653e-02   7.441e-02    7.441e-02  
  -14.4   7.120e-02   6.912e-02    6.912e-02  
  -14.5   6.623e-02   6.420e-02    6.420e-02  
  -14.6   6.160e-02   5.961e-02    5.961e-02  
  -14.7   5.728e-02   5.533e-02    5.533e-02  
  -14.8   5.325e-02   5.134e-02    5.134e-02  
  -14.9   4.950e-02   4.763e-02    4.763e-02  
  -15.0   4.600e-02   4.417e-02    4.417e-02  
  -15.1   4.274e-02   4.095e-02    4.095e-02  
  -15.2   3.971e-02   3.795e-02    3.795e-02  
  -15.3   3.688e-02   3.516e-02    3.516e-02  
  -15.4   3.424e-02   3.256e-02    3.256e-02  
  -15.5   3.179e-02   3.015e-02    3.015e-02  
  -15.6   2.951e-02   2.790e-02    2.790e-02  
  -15.7   2.738e-02   2.582e-02    2.582e-02  
  -15.8   2.541e-02   2.388e-02    2.388e-02  
  -15.9   2.357e-02   2.208e-02    2.208e-02  
  -16.0   2.186e-02   2.041e-02    2.041e-02  
  -16.1   2.027e-02   1.885e-02    1.885e-02  
  -16.2   1.879e-02   1.741e-02    1.741e-02  
  -16.3   1.742e-02   1.607e-02    1.607e-02  
  -16.4   1.614e-02   1.483e-02    1.483e-02  
  -16.5   1.496e-02   1.368e-02    1.368e-02  
  -16.6   1.386e-02   1.262e-02    1.262e-02  
  -16.7   1.284e-02   1.163e-02    1.163e-02  
  -16.8   1.189e-02   1.072e-02    1.072e-02  
  -16.9   1.101e-02   9.870e-03    9.870e-03  
  -17.0   1.019e-02   9.086e-03    9.087e-03  
  -17.1   9.434e-03   8.362e-03    8.362e-03  
  -17.2   8.732e-03   7.692e-03    7.692e-03  
  -17.3   8.080e-03   7.072e-03    7.073e-03  
  -17.4   7.477e-03   6.500e-03    6.500e-03  
  -17.5   6.917e-03   5.972e-03    5.972e-03  
  -17.6   6.399e-03   5.484e-03    5.484e-03  
  -17.7   5.919e-03   5.034e-03    5.034e-03  
  -17.8   5.474e-03   4.619e-03    4.619e-03  
  -17.9   5.062e-03   4.236e-03    4.236e-03  
  -18.0   4.681e-03   3.883e-03    3.884e-03  
  -18.1   4.328e-03   3.558e-03    3.559e-03  
  -18.2   4.002e-03   3.259e-03    3.260e-03  
  -18.3   3.700e-03   2.984e-03    2.985e-03  
  -18.4   3.420e-03   2.731e-03    2.732e-03  
  -18.5   3.162e-03   2.498e-03    2.499e-03  
  -18.6   2.923e-03   2.285e-03    2.286e-03  
  -18.7   2.702e-03   2.088e-03    2.089e-03  
  -18.8   2.497e-03   1.908e-03    1.909e-03  
  -18.9   2.308e-03   1.742e-03    1.744e-03  
  -19.0   2.134e-03   1.590e-03    1.592e-03  
  -19.1   1.972e-03   1.451e-03    1.453e-03  
  -19.2   1.823e-03   1.324e-03    1.326e-03  
  -19.3   1.685e-03   1.207e-03    1.209e-03  
  -19.4   1.558e-03   1.100e-03    1.103e-03  
  -19.5   1.440e-03   1.002e-03    1.005e-03  
  -19.6   1.332e-03   9.121e-04    9.157e-04  
  -19.7   1.231e-03   8.302e-04    8.342e-04  
  -19.8   1.138e-03   7.552e-04    7.597e-04  
  -19.9   1.053e-03   6.868e-04    6.917e-04  
  -20.0   9.733e-04   6.242e-04    6.297e-04  
  -20.1   9.001e-04   5.671e-04    5.731e-04  
  -20.2   8.324e-04   5.150e-04    5.215e-04  
  -20.3   7.699e-04   4.674e-04    4.745e-04  
  -20.4   7.121e-04   4.240e-04    4.317e-04  
  -20.5   6.587e-04   3.845e-04    3.927e-04  
  -20.6   6.094e-04   3.485e-04    3.572e-04  
  -20.7   5.638e-04   3.157e-04    3.248e-04  
  -20.8   5.216e-04   2.858e-04    2.952e-04  
  -20.9   4.826e-04   2.586e-04    2.683e-04  
  -21.0   4.465e-04   2.338e-04    2.437e-04  
  -21.1   4.132e-04   2.113e-04    2.212e-04  
  -21.2   3.824e-04   1.909e-04    2.006e-04  
  -21.3   3.538e-04   1.723e-04    1.818e-04  
  -21.4   3.274e-04   1.555e-04    1.645e-04  
  -21.5   3.030e-04   1.402e-04    1.486e-04  
  -21.6   2.804e-04   1.263e-04    1.339e-04  
  -21.7   2.595e-04   1.138e-04    1.205e-04  
  -21.8   2.401e-04   1.024e-04    1.081e-04  
  -21.9   2.222e-04   9.218e-05    9.661e-05  
  -22.0   2.056e-04   8.291e-05    8.606e-05  
  -22.1   1.902e-04   7.456e-05    7.635e-05  
  -22.2   1.760e-04   6.703e-05    6.743e-05  
  -22.3   1.628e-04   6.026e-05    5.924e-05  
  -22.4   1.505e-04   5.418e-05    5.176e-05  
  -22.5   1.392e-04   4.872e-05    4.495e-05  
  -22.6   1.287e-04   4.384e-05    3.878e-05  
  -22.7   1.189e-04   3.948e-05    3.321e-05  
  -22.8   1.098e-04   3.558e-05    2.823e-05  
  -22.9   1.014e-04   3.210e-05    2.380e-05  
  -23.0   9.364e-05   2.900e-05    1.990e-05  
  -23.1   8.640e-05   2.624e-05    1.648e-05  
  -23.2   7.968e-05   2.377e-05    1.351e-05  
  -23.3   7.343e-05   2.156e-05    1.097e-05  
  -23.4   6.762e-05   1.957e-05    8.809e-06  
  -23.5   6.223e-05   1.779e-05    6.996e-06  
  -23.6   5.721e-05   1.617e-05    5.491e-06  
  -23.7   5.254e-05   1.469e-05    4.258e-06  
  -23.8   4.820e-05   1.334e-05    3.260e-06  
  -23.9   4.417e-05   1.209e-05    2.464e-06  
  -24.0   4.041e-05   1.093e-05    1.838e-06  
  -24.1   3.692e-05   9.849e-06    1.352e-06  
  -24.2   3.367e-05   8.837e-06    9.808e-07  
  -24.3   3.064e-05   7.889e-06    7.017e-07  
  -24.4   2.783e-05   7.001e-06    4.950e-07  
  -24.5   2.523e-05   6.173e-06    3.443e-07  
  -24.6   2.280e-05   5.402e-06    2.362e-07  
  -24.7   2.056e-05   4.691e-06    1.599e-07  
  -24.8   1.848e-05   4.039e-06    1.068e-07  
  -24.9   1.656e-05   3.446e-06    7.047e-08  
  -25.0   1.479e-05   2.912e-06    4.596e-08  
  -25.1   1.316e-05   2.438e-06    2.966e-08  
  -25.2   1.166e-05   2.020e-06    1.895e-08  
  -25.3   1.029e-05   1.656e-06    1.201e-08  
  -25.4   9.042e-06   1.343e-06    7.547e-09  
  -25.5   7.907e-06   1.078e-06    4.713e-09  
  -25.6   6.880e-06   8.552e-07    2.925e-09  
  -25.7   5.954e-06   6.711e-07    1.806e-09  
  -25.8   5.124e-06   5.206e-07    1.109e-09  
  -25.9   4.384e-06   3.993e-07    6.773e-10  
  -26.0   3.728e-06   3.027e-07    4.114e-10  
  -26.1   3.150e-06   2.269e-07    2.484e-10  
  -26.2   2.643e-06   1.680e-07    1.490e-10  
  -26.3   2.203e-06   1.230e-07    8.874e-11  
  -26.4   1.822e-06   8.896e-08    5.243e-11  
  -26.5   1.496e-06   6.359e-08    3.072e-11  
  -26.6   1.219e-06   4.491e-08    1.783e-11  
  -26.7   9.855e-07   3.135e-08    1.025e-11  
  -26.8   7.899e-07   2.162e-08    5.839e-12  
  -26.9   6.278e-07   1.473e-08    3.291e-12  
  -27.0   4.946e-07   9.915e-09    1.836e-12  
  -27.1   3.862e-07   6.595e-09    1.013e-12  
  -27.2   2.988e-07   4.334e-09    5.534e-13  
  -27.3   2.291e-07   2.814e-09    2.990e-13  
  -27.4   1.739e-07   1.805e-09    1.598e-13  
  -27.5   1.307e-07   1.144e-09    8.447e-14  
  -27.6   9.734e-08   7.163e-10    4.417e-14  
  -27.7   7.174e-08   4.431e-10    2.285e-14  
  -27.8   5.234e-08   2.708e-10    1.169e-14  
  -27.9   3.779e-08   1.636e-10    5.918e-15  
  -28.0   2.701e-08   9.758e-11    2.963e-15  
