# z=9.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   4.546e-02   4.432e-02    4.432e-02  
  -14.1   4.192e-02   4.082e-02    4.082e-02  
  -14.2   3.865e-02   3.758e-02    3.758e-02  
  -14.3   3.563e-02   3.459e-02    3.459e-02  
  -14.4   3.284e-02   3.183e-02    3.183e-02  
  -14.5   3.027e-02   2.929e-02    2.929e-02  
  -14.6   2.789e-02   2.694e-02    2.694e-02  
  -14.7   2.570e-02   2.478e-02    2.478e-02  
  -14.8   2.368e-02   2.279e-02    2.279e-02  
  -14.9   2.181e-02   2.095e-02    2.095e-02  
  -15.0   2.009e-02   1.926e-02    1.926e-02  
  -15.1   1.851e-02   1.770e-02    1.770e-02  
  -15.2   1.705e-02   1.627e-02    1.627e-02  
  -15.3   1.570e-02   1.495e-02    1.495e-02  
  -15.4   1.446e-02   1.373e-02    1.373e-02  
  -15.5   1.332e-02   1.261e-02    1.261e-02  
  -15.6   1.227e-02   1.159e-02    1.159e-02  
  -15.7   1.130e-02   1.064e-02    1.064e-02  
  -15.8   1.041e-02   9.772e-03    9.773e-03  
  -15.9   9.591e-03   8.973e-03    8.974e-03  
  -16.0   8.836e-03   8.239e-03    8.240e-03  
  -16.1   8.141e-03   7.564e-03    7.565e-03  
  -16.2   7.501e-03   6.945e-03    6.945e-03  
  -16.3   6.912e-03   6.375e-03    6.376e-03  
  -16.4   6.369e-03   5.852e-03    5.852e-03  
  -16.5   5.870e-03   5.371e-03    5.372e-03  
  -16.6   5.411e-03   4.930e-03    4.931e-03  
  -16.7   4.989e-03   4.524e-03    4.525e-03  
  -16.8   4.600e-03   4.152e-03    4.153e-03  
  -16.9   4.242e-03   3.810e-03    3.811e-03  
  -17.0   3.912e-03   3.496e-03    3.497e-03  
  -17.1   3.609e-03   3.208e-03    3.209e-03  
  -17.2   3.329e-03   2.944e-03    2.945e-03  
  -17.3   3.072e-03   2.701e-03    2.702e-03  
  -17.4   2.835e-03   2.477e-03    2.479e-03  
  -17.5   2.617e-03   2.272e-03    2.274e-03  
  -17.6   2.416e-03   2.084e-03    2.086e-03  
  -17.7   2.231e-03   1.911e-03    1.913e-03  
  -17.8   2.060e-03   1.753e-03    1.755e-03  
  -17.9   1.903e-03   1.607e-03    1.609e-03  
  -18.0   1.758e-03   1.473e-03    1.475e-03  
  -18.1   1.625e-03   1.350e-03    1.353e-03  
  -18.2   1.501e-03   1.238e-03    1.240e-03  
  -18.3   1.388e-03   1.134e-03    1.137e-03  
  -18.4   1.283e-03   1.039e-03    1.042e-03  
  -18.5   1.186e-03   9.513e-04    9.544e-04  
  -18.6   1.096e-03   8.710e-04    8.744e-04  
  -18.7   1.014e-03   7.973e-04    8.009e-04  
  -18.8   9.378e-04   7.296e-04    7.335e-04  
  -18.9   8.674e-04   6.674e-04    6.717e-04  
  -19.0   8.023e-04   6.103e-04    6.150e-04  
  -19.1   7.422e-04   5.579e-04    5.630e-04  
  -19.2   6.867e-04   5.098e-04    5.153e-04  
  -19.3   6.353e-04   4.656e-04    4.715e-04  
  -19.4   5.878e-04   4.251e-04    4.314e-04  
  -19.5   5.439e-04   3.879e-04    3.946e-04  
  -19.6   5.032e-04   3.538e-04    3.608e-04  
  -19.7   4.656e-04   3.226e-04    3.298e-04  
  -19.8   4.308e-04   2.939e-04    3.014e-04  
  -19.9   3.985e-04   2.676e-04    2.753e-04  
  -20.0   3.687e-04   2.436e-04    2.512e-04  
  -20.1   3.410e-04   2.215e-04    2.291e-04  
  -20.2   3.154e-04   2.013e-04    2.087e-04  
  -20.3   2.916e-04   1.829e-04    1.899e-04  
  -20.4   2.696e-04   1.660e-04    1.725e-04  
  -20.5   2.492e-04   1.506e-04    1.564e-04  
  -20.6   2.302e-04   1.365e-04    1.415e-04  
  -20.7   2.127e-04   1.236e-04    1.277e-04  
  -20.8   1.964e-04   1.119e-04    1.148e-04  
  -20.9   1.812e-04   1.012e-04    1.029e-04  
  -21.0   1.672e-04   9.140e-05    9.185e-05  
  -21.1   1.541e-04   8.252e-05    8.161e-05  
  -21.2   1.420e-04   7.443e-05    7.214e-05  
  -21.3   1.307e-04   6.706e-05    6.342e-05  
  -21.4   1.202e-04   6.037e-05    5.541e-05  
  -21.5   1.105e-04   5.427e-05    4.810e-05  
  -21.6   1.014e-04   4.873e-05    4.146e-05  
  -21.7   9.301e-05   4.370e-05    3.548e-05  
  -21.8   8.517e-05   3.911e-05    3.012e-05  
  -21.9   7.788e-05   3.495e-05    2.535e-05  
  -22.0   7.109e-05   3.115e-05    2.116e-05  
  -22.1   6.479e-05   2.770e-05    1.751e-05  
  -22.2   5.893e-05   2.456e-05    1.435e-05  
  -22.3   5.348e-05   2.171e-05    1.165e-05  
  -22.4   4.843e-05   1.911e-05    9.368e-06  
  -22.5   4.374e-05   1.675e-05    7.459e-06  
  -22.6   3.940e-05   1.461e-05    5.880e-06  
  -22.7   3.539e-05   1.268e-05    4.589e-06  
  -22.8   3.168e-05   1.094e-05    3.546e-06  
  -22.9   2.826e-05   9.377e-06    2.713e-06  
  -23.0   2.512e-05   7.982e-06    2.055e-06  
  -23.1   2.224e-05   6.744e-06    1.541e-06  
  -23.2   1.961e-05   5.652e-06    1.145e-06  
  -23.3   1.722e-05   4.698e-06    8.424e-07  
  -23.4   1.504e-05   3.870e-06    6.140e-07  
  -23.5   1.308e-05   3.158e-06    4.435e-07  
  -23.6   1.131e-05   2.553e-06    3.173e-07  
  -23.7   9.726e-06   2.043e-06    2.251e-07  
  -23.8   8.317e-06   1.618e-06    1.582e-07  
  -23.9   7.069e-06   1.268e-06    1.102e-07  
  -24.0   5.970e-06   9.827e-07    7.606e-08  
  -24.1   5.009e-06   7.534e-07    5.203e-08  
  -24.2   4.174e-06   5.712e-07    3.526e-08  
  -24.3   3.453e-06   4.281e-07    2.367e-08  
  -24.4   2.836e-06   3.172e-07    1.574e-08  
  -24.5   2.312e-06   2.323e-07    1.037e-08  
  -24.6   1.869e-06   1.682e-07    6.758e-09  
  -24.7   1.500e-06   1.203e-07    4.361e-09  
  -24.8   1.193e-06   8.505e-08    2.785e-09  
  -24.9   9.411e-07   5.942e-08    1.760e-09  
  -25.0   7.358e-07   4.102e-08    1.100e-09  
  -25.1   5.702e-07   2.798e-08    6.802e-10  
  -25.2   4.379e-07   1.886e-08    4.160e-10  
  -25.3   3.332e-07   1.256e-08    2.517e-10  
  -25.4   2.511e-07   8.261e-09    1.506e-10  
  -25.5   1.874e-07   5.370e-09    8.907e-11  
  -25.6   1.385e-07   3.449e-09    5.211e-11  
  -25.7   1.014e-07   2.189e-09    3.014e-11  
  -25.8   7.345e-08   1.372e-09    1.724e-11  
  -25.9   5.268e-08   8.501e-10    9.754e-12  
