# z=9.5: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   1.599e-02   1.532e-02    1.532e-02  
  -15.1   1.471e-02   1.406e-02    1.406e-02  
  -15.2   1.353e-02   1.291e-02    1.291e-02  
  -15.3   1.245e-02   1.185e-02    1.185e-02  
  -15.4   1.145e-02   1.087e-02    1.087e-02  
  -15.5   1.054e-02   9.974e-03    9.975e-03  
  -15.6   9.693e-03   9.152e-03    9.152e-03  
  -15.7   8.919e-03   8.397e-03    8.397e-03  
  -15.8   8.207e-03   7.703e-03    7.704e-03  
  -15.9   7.553e-03   7.067e-03    7.068e-03  
  -16.0   6.951e-03   6.483e-03    6.484e-03  
  -16.1   6.399e-03   5.947e-03    5.948e-03  
  -16.2   5.891e-03   5.455e-03    5.456e-03  
  -16.3   5.424e-03   5.004e-03    5.005e-03  
  -16.4   4.994e-03   4.590e-03    4.591e-03  
  -16.5   4.600e-03   4.210e-03    4.211e-03  
  -16.6   4.237e-03   3.862e-03    3.863e-03  
  -16.7   3.903e-03   3.542e-03    3.543e-03  
  -16.8   3.597e-03   3.249e-03    3.250e-03  
  -16.9   3.315e-03   2.980e-03    2.981e-03  
  -17.0   3.055e-03   2.733e-03    2.734e-03  
  -17.1   2.817e-03   2.506e-03    2.507e-03  
  -17.2   2.597e-03   2.298e-03    2.300e-03  
  -17.3   2.395e-03   2.107e-03    2.109e-03  
  -17.4   2.210e-03   1.932e-03    1.934e-03  
  -17.5   2.039e-03   1.772e-03    1.773e-03  
  -17.6   1.881e-03   1.624e-03    1.626e-03  
  -17.7   1.736e-03   1.489e-03    1.491e-03  
  -17.8   1.602e-03   1.365e-03    1.367e-03  
  -17.9   1.479e-03   1.251e-03    1.253e-03  
  -18.0   1.366e-03   1.146e-03    1.148e-03  
  -18.1   1.261e-03   1.050e-03    1.052e-03  
  -18.2   1.165e-03   9.615e-04    9.644e-04  
  -18.3   1.076e-03   8.805e-04    8.836e-04  
  -18.4   9.942e-04   8.061e-04    8.094e-04  
  -18.5   9.186e-04   7.378e-04    7.414e-04  
  -18.6   8.488e-04   6.751e-04    6.790e-04  
  -18.7   7.844e-04   6.175e-04    6.217e-04  
  -18.8   7.249e-04   5.647e-04    5.692e-04  
  -18.9   6.700e-04   5.162e-04    5.210e-04  
  -19.0   6.193e-04   4.716e-04    4.768e-04  
  -19.1   5.724e-04   4.308e-04    4.362e-04  
  -19.2   5.290e-04   3.933e-04    3.990e-04  
