# z=22.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.743e-04   2.727e-04    2.727e-04  
  -12.1   2.543e-04   2.528e-04    2.528e-04  
  -12.2   2.357e-04   2.342e-04    2.342e-04  
  -12.3   2.184e-04   2.169e-04    2.169e-04  
  -12.4   2.023e-04   2.009e-04    2.009e-04  
  -12.5   1.874e-04   1.860e-04    1.859e-04  
  -12.6   1.735e-04   1.721e-04    1.721e-04  
  -12.7   1.605e-04   1.592e-04    1.592e-04  
  -12.8   1.485e-04   1.472e-04    1.472e-04  
  -12.9   1.374e-04   1.361e-04    1.361e-04  
  -13.0   1.270e-04   1.257e-04    1.257e-04  
  -13.1   1.174e-04   1.162e-04    1.161e-04  
  -13.2   1.084e-04   1.073e-04    1.072e-04  
  -13.3   1.001e-04   9.899e-05    9.898e-05  
  -13.4   9.246e-05   9.133e-05    9.132e-05  
  -13.5   8.532e-05   8.423e-05    8.421e-05  
  -13.6   7.871e-05   7.765e-05    7.763e-05  
  -13.7   7.258e-05   7.155e-05    7.153e-05  
  -13.8   6.689e-05   6.589e-05    6.587e-05  
  -13.9   6.163e-05   6.066e-05    6.064e-05  
  -14.0   5.675e-05   5.581e-05    5.579e-05  
  -14.1   5.224e-05   5.133e-05    5.130e-05  
  -14.2   4.806e-05   4.718e-05    4.715e-05  
  -14.3   4.419e-05   4.334e-05    4.331e-05  
  -14.4   4.061e-05   3.979e-05    3.976e-05  
  -14.5   3.730e-05   3.650e-05    3.648e-05  
  -14.6   3.424e-05   3.347e-05    3.344e-05  
  -14.7   3.142e-05   3.067e-05    3.064e-05  
  -14.8   2.880e-05   2.808e-05    2.805e-05  
  -14.9   2.639e-05   2.569e-05    2.567e-05  
  -15.0   2.416e-05   2.349e-05    2.346e-05  
  -15.1   2.210e-05   2.145e-05    2.143e-05  
  -15.2   2.020e-05   1.958e-05    1.955e-05  
  -15.3   1.845e-05   1.784e-05    1.782e-05  
  -15.4   1.684e-05   1.625e-05    1.623e-05  
  -15.5   1.534e-05   1.478e-05    1.476e-05  
  -15.6   1.397e-05   1.342e-05    1.340e-05  
  -15.7   1.270e-05   1.217e-05    1.216e-05  
  -15.8   1.154e-05   1.102e-05    1.101e-05  
  -15.9   1.046e-05   9.962e-06    9.953e-06  
  -16.0   9.477e-06   8.988e-06    8.983e-06  
  -16.1   8.567e-06   8.093e-06    8.091e-06  
  -16.2   7.731e-06   7.270e-06    7.272e-06  
  -16.3   6.964e-06   6.514e-06    6.520e-06  
  -16.4   6.258e-06   5.821e-06    5.831e-06  
  -16.5   5.612e-06   5.187e-06    5.201e-06  
  -16.6   5.019e-06   4.606e-06    4.624e-06  
  -16.7   4.477e-06   4.077e-06    4.098e-06  
  -16.8   3.982e-06   3.594e-06    3.618e-06  
  -16.9   3.530e-06   3.156e-06    3.182e-06  
  -17.0   3.119e-06   2.759e-06    2.788e-06  
  -17.1   2.745e-06   2.401e-06    2.431e-06  
  -17.2   2.407e-06   2.078e-06    2.109e-06  
  -17.3   2.102e-06   1.790e-06    1.821e-06  
  -17.4   1.827e-06   1.532e-06    1.564e-06  
  -17.5   1.581e-06   1.304e-06    1.335e-06  
  -17.6   1.361e-06   1.103e-06    1.133e-06  
  -17.7   1.165e-06   9.269e-07    9.552e-07  
  -17.8   9.924e-07   7.734e-07    7.999e-07  
  -17.9   8.403e-07   6.407e-07    6.652e-07  
  -18.0   7.072e-07   5.268e-07    5.491e-07  
  -18.1   5.915e-07   4.298e-07    4.498e-07  
  -18.2   4.914e-07   3.479e-07    3.655e-07  
  -18.3   4.056e-07   2.792e-07    2.946e-07  
  -18.4   3.324e-07   2.222e-07    2.354e-07  
  -18.5   2.705e-07   1.752e-07    1.865e-07  
  -18.6   2.185e-07   1.370e-07    1.464e-07  
  -18.7   1.752e-07   1.061e-07    1.139e-07  
  -18.8   1.394e-07   8.138e-08    8.772e-08  
  -18.9   1.100e-07   6.183e-08    6.692e-08  
  -19.0   8.616e-08   4.652e-08    5.054e-08  
  -19.1   6.693e-08   3.464e-08    3.778e-08  
  -19.2   5.157e-08   2.554e-08    2.794e-08  
  -19.3   3.941e-08   1.863e-08    2.045e-08  
  -19.4   2.986e-08   1.345e-08    1.480e-08  
  -19.5   2.244e-08   9.600e-09    1.060e-08  
  -19.6   1.672e-08   6.780e-09    7.501e-09  
  -19.7   1.235e-08   4.735e-09    5.248e-09  
  -19.8   9.045e-09   3.269e-09    3.629e-09  
  -19.9   6.568e-09   2.232e-09    2.480e-09  
  -20.0   4.729e-09   1.506e-09    1.674e-09  
  -20.1   3.376e-09   1.004e-09    1.116e-09  
  -20.2   2.389e-09   6.614e-10    7.351e-10  
  -20.3   1.676e-09   4.305e-10    4.779e-10  
  -20.4   1.166e-09   2.767e-10    3.068e-10  
  -20.5   8.045e-10   1.757e-10    1.943e-10  
  -20.6   5.503e-10   1.101e-10    1.215e-10  
  -20.7   3.733e-10   6.815e-11    7.495e-11  
  -20.8   2.511e-10   4.163e-11    4.561e-11  
  -20.9   1.675e-10   2.510e-11    2.737e-11  
  -21.0   1.108e-10   1.493e-11    1.620e-11  
  -21.1   7.268e-11   8.763e-12    9.456e-12  
  -21.2   4.729e-11   5.074e-12    5.441e-12  
  -21.3   3.052e-11   2.898e-12    3.086e-12  
  -21.4   1.954e-11   1.632e-12    1.725e-12  
  -21.5   1.241e-11   9.064e-13    9.504e-13  
  -21.6   7.817e-12   4.963e-13    5.159e-13  
  -21.7   4.884e-12   2.679e-13    2.759e-13  
  -21.8   3.027e-12   1.426e-13    1.454e-13  
  -21.9   1.861e-12   7.477e-14    7.545e-14  
  -22.0   1.135e-12   3.864e-14    3.856e-14  
  -22.1   6.865e-13   1.968e-14    1.941e-14  
  -22.2   4.118e-13   9.874e-15    9.622e-15  
  -22.3   2.449e-13   4.881e-15    4.696e-15  
  -22.4   1.445e-13   2.377e-15    2.256e-15  
  -22.5   8.446e-14   1.140e-15    1.067e-15  
  -22.6   4.895e-14   5.385e-16    4.970e-16  
  -22.7   2.812e-14   2.505e-16    2.278e-16  
  -22.8   1.600e-14   1.148e-16    1.028e-16  
  -22.9   9.021e-15   5.176e-17    4.562e-17  
  -23.0   5.037e-15   2.299e-17    1.993e-17  
  -23.1   2.784e-15   1.005e-17    8.570e-18  
  -23.2   1.524e-15   4.326e-18    3.625e-18  
  -23.3   8.250e-16   1.833e-18    1.509e-18  
  -23.4   4.419e-16   7.643e-19    6.179e-19  
  -23.5   2.341e-16   3.137e-19    2.489e-19  
  -23.6   1.226e-16   1.267e-19    9.866e-20  
  -23.7   6.348e-17   5.037e-20    3.846e-20  
  -23.8   3.247e-17   1.970e-20    1.475e-20  
  -23.9   1.641e-17   7.583e-21    5.564e-21  
  -24.0   8.188e-18   2.872e-21    2.064e-21  
  -24.1   4.034e-18   1.070e-21    7.533e-22  
  -24.2   1.961e-18   3.922e-22    2.704e-22  
  -24.3   9.411e-19   1.415e-22    9.542e-23  
  -24.4   4.454e-19   5.018e-23    3.312e-23  
  -24.5   2.079e-19   1.751e-23    1.131e-23  
  -24.6   9.571e-20   6.012e-24    3.794e-24  
  -24.7   4.343e-20   2.030e-24    1.252e-24  
  -24.8   1.943e-20   6.741e-25    4.064e-25  
  -24.9   8.563e-21   2.202e-25    1.297e-25  
  -25.0   3.719e-21   7.073e-26    4.069e-26  
  -25.1   1.591e-21   2.235e-26    1.255e-26  
  -25.2   6.704e-22   6.943e-27    3.807e-27  
  -25.3   2.782e-22   2.121e-27    1.135e-27  
  -25.4   1.137e-22   6.373e-28    3.328e-28  
  -25.5   4.575e-23   1.883e-28    9.592e-29  
  -25.6   1.812e-23   5.470e-29    2.718e-29  
  -25.7   7.064e-24   1.563e-29    7.571e-30  
  -25.8   2.711e-24   4.389e-30    2.073e-30  
  -25.9   1.024e-24   1.212e-30    5.580e-31  
  -26.0   3.804e-25   3.291e-31    1.477e-31  
  -26.1   1.391e-25   8.786e-32    3.841e-32  
  -26.2   5.005e-26   2.306e-32    9.820e-33  
  -26.3   1.771e-26   5.950e-33    2.468e-33  
  -26.4   6.168e-27   1.510e-33    6.097e-34  
  -26.5   2.112e-27   3.765e-34    1.481e-34  
  -26.6   7.117e-28   9.230e-35    3.534e-35  
  -26.7   2.358e-28   2.225e-35    8.291e-36  
  -26.8   7.685e-29   5.271e-36    1.912e-36  
  -26.9   2.463e-29   1.228e-36    4.334e-37  
  -27.0   7.764e-30   2.811e-37    9.654e-38  
  -27.1   2.406e-30   6.327e-38    2.114e-38  
  -27.2   7.334e-31   1.400e-38    4.549e-39  
  -27.3   2.198e-31   3.044e-39    9.621e-40  
  -27.4   6.477e-32   6.506e-40    2.000e-40  
  -27.5   1.876e-32   1.367e-40    4.086e-41  
  -27.6   5.345e-33   2.823e-41    8.204e-42  
  -27.7   1.497e-33   5.732e-42    1.619e-42  
  -27.8   4.122e-34   1.144e-42    3.140e-43  
  -27.9   1.116e-34   2.243e-43    5.985e-44  
  -28.0   2.969e-35   4.323e-44    1.121e-44  
