# z=19.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.131e-03   2.114e-03    2.114e-03  
  -12.1   1.940e-03   1.925e-03    1.925e-03  
  -12.2   1.773e-03   1.758e-03    1.758e-03  
  -12.3   1.624e-03   1.610e-03    1.610e-03  
  -12.4   1.490e-03   1.477e-03    1.477e-03  
  -12.5   1.370e-03   1.358e-03    1.358e-03  
  -12.6   1.262e-03   1.250e-03    1.250e-03  
  -12.7   1.163e-03   1.152e-03    1.152e-03  
  -12.8   1.074e-03   1.063e-03    1.063e-03  
  -12.9   9.913e-04   9.809e-04    9.809e-04  
  -13.0   9.159e-04   9.059e-04    9.058e-04  
  -13.1   8.466e-04   8.368e-04    8.368e-04  
  -13.2   7.827e-04   7.733e-04    7.733e-04  
  -13.3   7.238e-04   7.147e-04    7.147e-04  
  -13.4   6.695e-04   6.606e-04    6.606e-04  
  -13.5   6.193e-04   6.107e-04    6.106e-04  
  -13.6   5.729e-04   5.645e-04    5.644e-04  
  -13.7   5.299e-04   5.217e-04    5.217e-04  
  -13.8   4.901e-04   4.822e-04    4.822e-04  
  -13.9   4.533e-04   4.456e-04    4.456e-04  
  -14.0   4.192e-04   4.117e-04    4.117e-04  
  -14.1   3.876e-04   3.803e-04    3.803e-04  
  -14.2   3.584e-04   3.513e-04    3.512e-04  
  -14.3   3.313e-04   3.243e-04    3.243e-04  
  -14.4   3.061e-04   2.994e-04    2.994e-04  
  -14.5   2.828e-04   2.763e-04    2.763e-04  
  -14.6   2.613e-04   2.549e-04    2.549e-04  
  -14.7   2.413e-04   2.351e-04    2.351e-04  
  -14.8   2.227e-04   2.167e-04    2.167e-04  
  -14.9   2.056e-04   1.998e-04    1.997e-04  
  -15.0   1.897e-04   1.840e-04    1.840e-04  
  -15.1   1.749e-04   1.695e-04    1.694e-04  
  -15.2   1.613e-04   1.560e-04    1.559e-04  
  -15.3   1.487e-04   1.435e-04    1.435e-04  
  -15.4   1.370e-04   1.320e-04    1.319e-04  
  -15.5   1.262e-04   1.213e-04    1.213e-04  
  -15.6   1.161e-04   1.115e-04    1.114e-04  
  -15.7   1.069e-04   1.023e-04    1.023e-04  
  -15.8   9.828e-05   9.391e-05    9.383e-05  
  -15.9   9.035e-05   8.611e-05    8.604e-05  
  -16.0   8.300e-05   7.892e-05    7.884e-05  
  -16.1   7.622e-05   7.226e-05    7.219e-05  
  -16.2   6.994e-05   6.612e-05    6.605e-05  
  -16.3   6.413e-05   6.045e-05    6.038e-05  
  -16.4   5.877e-05   5.521e-05    5.514e-05  
  -16.5   5.381e-05   5.037e-05    5.031e-05  
  -16.6   4.923e-05   4.591e-05    4.585e-05  
  -16.7   4.500e-05   4.179e-05    4.174e-05  
  -16.8   4.109e-05   3.799e-05    3.794e-05  
  -16.9   3.748e-05   3.448e-05    3.445e-05  
  -17.0   3.414e-05   3.125e-05    3.122e-05  
  -17.1   3.106e-05   2.827e-05    2.825e-05  
  -17.2   2.822e-05   2.552e-05    2.551e-05  
  -17.3   2.560e-05   2.299e-05    2.300e-05  
  -17.4   2.319e-05   2.066e-05    2.068e-05  
  -17.5   2.096e-05   1.852e-05    1.855e-05  
  -17.6   1.890e-05   1.656e-05    1.659e-05  
  -17.7   1.701e-05   1.475e-05    1.480e-05  
  -17.8   1.528e-05   1.310e-05    1.315e-05  
  -17.9   1.368e-05   1.159e-05    1.165e-05  
  -18.0   1.221e-05   1.022e-05    1.028e-05  
  -18.1   1.087e-05   8.970e-06    9.034e-06  
  -18.2   9.644e-06   7.839e-06    7.903e-06  
  -18.3   8.524e-06   6.817e-06    6.881e-06  
  -18.4   7.505e-06   5.898e-06    5.960e-06  
  -18.5   6.580e-06   5.076e-06    5.135e-06  
  -18.6   5.744e-06   4.344e-06    4.398e-06  
  -18.7   4.990e-06   3.696e-06    3.744e-06  
  -18.8   4.314e-06   3.125e-06    3.167e-06  
  -18.9   3.710e-06   2.625e-06    2.661e-06  
  -19.0   3.173e-06   2.191e-06    2.220e-06  
  -19.1   2.698e-06   1.815e-06    1.838e-06  
  -19.2   2.280e-06   1.493e-06    1.510e-06  
  -19.3   1.915e-06   1.219e-06    1.231e-06  
  -19.4   1.598e-06   9.882e-07    9.947e-07  
  -19.5   1.324e-06   7.944e-07    7.971e-07  
  -19.6   1.090e-06   6.334e-07    6.329e-07  
  -19.7   8.905e-07   5.009e-07    4.980e-07  
  -19.8   7.223e-07   3.926e-07    3.881e-07  
  -19.9   5.815e-07   3.051e-07    2.995e-07  
  -20.0   4.646e-07   2.349e-07    2.287e-07  
  -20.1   3.683e-07   1.792e-07    1.729e-07  
  -20.2   2.896e-07   1.354e-07    1.293e-07  
  -20.3   2.260e-07   1.013e-07    9.565e-08  
  -20.4   1.748e-07   7.502e-08    6.996e-08  
  -20.5   1.342e-07   5.499e-08    5.058e-08  
  -20.6   1.021e-07   3.989e-08    3.614e-08  
  -20.7   7.707e-08   2.862e-08    2.551e-08  
  -20.8   5.768e-08   2.031e-08    1.779e-08  
  -20.9   4.280e-08   1.425e-08    1.225e-08  
  -21.0   3.149e-08   9.888e-09    8.325e-09  
  -21.1   2.298e-08   6.779e-09    5.586e-09  
  -21.2   1.662e-08   4.592e-09    3.698e-09  
  -21.3   1.192e-08   3.073e-09    2.416e-09  
  -21.4   8.478e-09   2.031e-09    1.556e-09  
  -21.5   5.979e-09   1.325e-09    9.888e-10  
  -21.6   4.181e-09   8.541e-10    6.195e-10  
  -21.7   2.899e-09   5.432e-10    3.826e-10  
  -21.8   1.994e-09   3.410e-10    2.329e-10  
  -21.9   1.359e-09   2.112e-10    1.397e-10  
  -22.0   9.194e-10   1.291e-10    8.257e-11  
  -22.1   6.167e-10   7.782e-11    4.808e-11  
  -22.2   4.103e-10   4.627e-11    2.758e-11  
  -22.3   2.708e-10   2.714e-11    1.558e-11  
  -22.4   1.772e-10   1.569e-11    8.670e-12  
  -22.5   1.151e-10   8.944e-12    4.751e-12  
  -22.6   7.413e-11   5.026e-12    2.563e-12  
  -22.7   4.737e-11   2.784e-12    1.361e-12  
  -22.8   3.003e-11   1.520e-12    7.117e-13  
  -22.9   1.889e-11   8.178e-13    3.663e-13  
  -23.0   1.179e-11   4.335e-13    1.856e-13  
  -23.1   7.297e-12   2.264e-13    9.252e-14  
  -23.2   4.482e-12   1.165e-13    4.539e-14  
  -23.3   2.731e-12   5.905e-14    2.192e-14  
  -23.4   1.651e-12   2.948e-14    1.041e-14  
  -23.5   9.905e-13   1.450e-14    4.867e-15  
  -23.6   5.894e-13   7.019e-15    2.238e-15  
  -23.7   3.479e-13   3.346e-15    1.013e-15  
  -23.8   2.036e-13   1.571e-15    4.508e-16  
  -23.9   1.182e-13   7.261e-16    1.974e-16  
  -24.0   6.808e-14   3.304e-16    8.500e-17  
  -24.1   3.887e-14   1.480e-16    3.601e-17  
  -24.2   2.200e-14   6.525e-17    1.500e-17  
  -24.3   1.234e-14   2.832e-17    6.148e-18  
  -24.4   6.861e-15   1.209e-17    2.478e-18  
  -24.5   3.780e-15   5.084e-18    9.819e-19  
  -24.6   2.063e-15   2.103e-18    3.827e-19  
  -24.7   1.115e-15   8.559e-19    1.467e-19  
  -24.8   5.966e-16   3.428e-19    5.529e-20  
  -24.9   3.161e-16   1.351e-19    2.049e-20  
  -25.0   1.657e-16   5.236e-20    7.466e-21  
  -25.1   8.594e-17   1.997e-20    2.675e-21  
  -25.2   4.409e-17   7.492e-21    9.423e-22  
  -25.3   2.236e-17   2.765e-21    3.264e-22  
  -25.4   1.121e-17   1.004e-21    1.111e-22  
  -25.5   5.556e-18   3.585e-22    3.721e-23  
  -25.6   2.720e-18   1.259e-22    1.225e-23  
  -25.7   1.315e-18   4.350e-23    3.962e-24  
  -25.8   6.279e-19   1.478e-23    1.260e-24  
  -25.9   2.959e-19   4.939e-24    3.941e-25  
  -26.0   1.377e-19   1.623e-24    1.211e-25  
  -26.1   6.318e-20   5.245e-25    3.661e-26  
  -26.2   2.860e-20   1.667e-25    1.087e-26  
  -26.3   1.277e-20   5.208e-26    3.175e-27  
  -26.4   5.621e-21   1.600e-26    9.111e-28  
  -26.5   2.440e-21   4.835e-27    2.570e-28  
  -26.6   1.044e-21   1.437e-27    7.128e-29  
  -26.7   4.399e-22   4.196e-28    1.943e-29  
  -26.8   1.827e-22   1.205e-28    5.204e-30  
  -26.9   7.474e-23   3.403e-29    1.370e-30  
  -27.0   3.012e-23   9.446e-30    3.547e-31  
  -27.1   1.195e-23   2.578e-30    9.022e-32  
  -27.2   4.671e-24   6.918e-31    2.256e-32  
  -27.3   1.797e-24   1.825e-31    5.543e-33  
  -27.4   6.807e-25   4.732e-32    1.339e-33  
  -27.5   2.538e-25   1.206e-32    3.177e-34  
  -27.6   9.314e-26   3.023e-33    7.412e-35  
  -27.7   3.364e-26   7.448e-34    1.699e-35  
  -27.8   1.196e-26   1.804e-34    3.829e-36  
  -27.9   4.181e-27   4.293e-35    8.479e-37  
  -28.0   1.439e-27   1.005e-35    1.845e-37  
