# z=23.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   1.204e-05   1.170e-05    1.169e-05  
  -15.1   1.097e-05   1.064e-05    1.063e-05  
  -15.2   9.980e-06   9.665e-06    9.653e-06  
  -15.3   9.073e-06   8.768e-06    8.757e-06  
  -15.4   8.238e-06   7.941e-06    7.933e-06  
  -15.5   7.469e-06   7.181e-06    7.175e-06  
  -15.6   6.763e-06   6.483e-06    6.479e-06  
  -15.7   6.114e-06   5.841e-06    5.839e-06  
  -15.8   5.517e-06   5.252e-06    5.253e-06  
  -15.9   4.970e-06   4.711e-06    4.715e-06  
  -16.0   4.468e-06   4.215e-06    4.222e-06  
  -16.1   4.008e-06   3.761e-06    3.770e-06  
  -16.2   3.586e-06   3.346e-06    3.358e-06  
  -16.3   3.201e-06   2.967e-06    2.981e-06  
  -16.4   2.849e-06   2.622e-06    2.638e-06  
  -16.5   2.528e-06   2.308e-06    2.326e-06  
  -16.6   2.236e-06   2.023e-06    2.043e-06  
  -16.7   1.971e-06   1.766e-06    1.787e-06  
  -16.8   1.731e-06   1.534e-06    1.556e-06  
  -16.9   1.514e-06   1.326e-06    1.349e-06  
  -17.0   1.319e-06   1.140e-06    1.163e-06  
  -17.1   1.143e-06   9.746e-07    9.972e-07  
  -17.2   9.864e-07   8.282e-07    8.502e-07  
  -17.3   8.468e-07   6.993e-07    7.206e-07  
  -17.4   7.231e-07   5.866e-07    6.068e-07  
  -17.5   6.140e-07   4.887e-07    5.076e-07  
  -17.6   5.183e-07   4.042e-07    4.217e-07  
  -17.7   4.349e-07   3.319e-07    3.478e-07  
  -17.8   3.626e-07   2.703e-07    2.847e-07  
  -17.9   3.003e-07   2.184e-07    2.312e-07  
  -18.0   2.471e-07   1.751e-07    1.862e-07  
  -18.1   2.018e-07   1.391e-07    1.487e-07  
  -18.2   1.637e-07   1.096e-07    1.178e-07  
  -18.3   1.318e-07   8.552e-08    9.244e-08  
  -18.4   1.053e-07   6.614e-08    7.189e-08  
  -18.5   8.349e-08   5.068e-08    5.539e-08  
  -18.6   6.568e-08   3.845e-08    4.226e-08  
  -18.7   5.126e-08   2.889e-08    3.193e-08  
  -18.8   3.968e-08   2.149e-08    2.389e-08  
  -18.9   3.046e-08   1.583e-08    1.769e-08  
  -19.0   2.319e-08   1.154e-08    1.296e-08  
  -19.1   1.751e-08   8.319e-09    9.396e-09  
  -19.2   1.311e-08   5.935e-09    6.738e-09  
  -19.3   9.732e-09   4.189e-09    4.779e-09  
  -19.4   7.163e-09   2.924e-09    3.352e-09  
  -19.5   5.227e-09   2.019e-09    2.324e-09  
  -19.6   3.782e-09   1.378e-09    1.593e-09  
  -19.7   2.713e-09   9.296e-10    1.079e-09  
  -19.8   1.929e-09   6.200e-10    7.222e-10  
  -19.9   1.360e-09   4.087e-10    4.775e-10  
  -20.0   9.508e-10   2.662e-10    3.119e-10  
  -20.1   6.590e-10   1.713e-10    2.012e-10  
  -20.2   4.529e-10   1.089e-10    1.281e-10  
  -20.3   3.086e-10   6.833e-11    8.056e-11  
  -20.4   2.085e-10   4.236e-11    5.000e-11  
  -20.5   1.397e-10   2.593e-11    3.063e-11  
  -20.6   9.284e-11   1.567e-11    1.851e-11  
  -20.7   6.118e-11   9.345e-12    1.104e-11  
  -20.8   3.998e-11   5.501e-12    6.493e-12  
  -20.9   2.592e-11   3.195e-12    3.767e-12  
  -21.0   1.666e-11   1.831e-12    2.155e-12  
  -21.1   1.062e-11   1.035e-12    1.216e-12  
  -21.2   6.720e-12   5.774e-13    6.762e-13  
  -21.3   4.215e-12   3.175e-13    3.707e-13  
  -21.4   2.623e-12   1.722e-13    2.003e-13  
  -21.5   1.619e-12   9.209e-14    1.067e-13  
  -21.6   9.906e-13   4.855e-14    5.596e-14  
  -21.7   6.012e-13   2.523e-14    2.893e-14  
  -21.8   3.618e-13   1.292e-14    1.473e-14  
  -21.9   2.159e-13   6.522e-15    7.391e-15  
  -22.0   1.277e-13   3.244e-15    3.652e-15  
  -22.1   7.488e-14   1.590e-15    1.777e-15  
  -22.2   4.351e-14   7.677e-16    8.515e-16  
  -22.3   2.505e-14   3.652e-16    4.018e-16  
  -22.4   1.428e-14   1.711e-16    1.867e-16  
  -22.5   8.067e-15   7.897e-17    8.537e-17  
  -22.6   4.511e-15   3.589e-17    3.843e-17  
  -22.7   2.496e-15   1.606e-17    1.703e-17  
  -22.8   1.367e-15   7.080e-18    7.430e-18  
  -22.9   7.406e-16   3.072e-18    3.190e-18  
  -23.0   3.968e-16   1.312e-18    1.348e-18  
  -23.1   2.101e-16   5.520e-19    5.603e-19  
  -23.2   1.100e-16   2.285e-19    2.292e-19  
  -23.3   5.690e-17   9.313e-20    9.227e-20  
  -23.4   2.907e-17   3.736e-20    3.655e-20  
