# z=20.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   1.053e-04   1.022e-04    1.021e-04  
  -15.1   9.688e-05   9.389e-05    9.384e-05  
  -15.2   8.912e-05   8.623e-05    8.617e-05  
  -15.3   8.194e-05   7.914e-05    7.909e-05  
  -15.4   7.530e-05   7.260e-05    7.254e-05  
  -15.5   6.916e-05   6.655e-05    6.649e-05  
  -15.6   6.348e-05   6.096e-05    6.090e-05  
  -15.7   5.823e-05   5.579e-05    5.573e-05  
  -15.8   5.337e-05   5.102e-05    5.096e-05  
  -15.9   4.889e-05   4.662e-05    4.656e-05  
  -16.0   4.474e-05   4.255e-05    4.249e-05  
  -16.1   4.091e-05   3.880e-05    3.874e-05  
  -16.2   3.737e-05   3.533e-05    3.528e-05  
  -16.3   3.410e-05   3.213e-05    3.208e-05  
  -16.4   3.109e-05   2.918e-05    2.914e-05  
  -16.5   2.830e-05   2.646e-05    2.642e-05  
  -16.6   2.573e-05   2.395e-05    2.392e-05  
  -16.7   2.336e-05   2.164e-05    2.161e-05  
  -16.8   2.117e-05   1.950e-05    1.948e-05  
  -16.9   1.916e-05   1.754e-05    1.753e-05  
  -17.0   1.730e-05   1.574e-05    1.573e-05  
  -17.1   1.559e-05   1.407e-05    1.408e-05  
  -17.2   1.402e-05   1.255e-05    1.256e-05  
  -17.3   1.257e-05   1.115e-05    1.117e-05  
  -17.4   1.124e-05   9.876e-06    9.896e-06  
  -17.5   1.002e-05   8.709e-06    8.735e-06  
  -17.6   8.911e-06   7.647e-06    7.678e-06  
  -17.7   7.894e-06   6.684e-06    6.718e-06  
  -17.8   6.967e-06   5.812e-06    5.849e-06  
  -17.9   6.124e-06   5.028e-06    5.066e-06  
  -18.0   5.361e-06   4.324e-06    4.363e-06  
  -18.1   4.672e-06   3.697e-06    3.736e-06  
  -18.2   4.052e-06   3.141e-06    3.178e-06  
  -18.3   3.496e-06   2.650e-06    2.686e-06  
  -18.4   3.001e-06   2.221e-06    2.254e-06  
  -18.5   2.561e-06   1.848e-06    1.877e-06  
  -18.6   2.174e-06   1.525e-06    1.551e-06  
  -18.7   1.833e-06   1.249e-06    1.272e-06  
  -18.8   1.536e-06   1.015e-06    1.034e-06  
  -18.9   1.279e-06   8.172e-07    8.332e-07  
  -19.0   1.058e-06   6.524e-07    6.654e-07  
  -19.1   8.686e-07   5.161e-07    5.264e-07  
  -19.2   7.081e-07   4.045e-07    4.124e-07  
  -19.3   5.731e-07   3.140e-07    3.198e-07  
  -19.4   4.603e-07   2.414e-07    2.455e-07  
  -19.5   3.668e-07   1.837e-07    1.865e-07  
  -19.6   2.901e-07   1.384e-07    1.402e-07  
  -19.7   2.276e-07   1.032e-07    1.042e-07  
  -19.8   1.771e-07   7.610e-08    7.654e-08  
  -19.9   1.367e-07   5.552e-08    5.559e-08  
  -20.0   1.046e-07   4.005e-08    3.990e-08  
  -20.1   7.942e-08   2.857e-08    2.829e-08  
  -20.2   5.978e-08   2.014e-08    1.981e-08  
  -20.3   4.462e-08   1.404e-08    1.370e-08  
  -20.4   3.303e-08   9.664e-09    9.359e-09  
  -20.5   2.424e-08   6.574e-09    6.308e-09  
  -20.6   1.763e-08   4.416e-09    4.196e-09  
  -20.7   1.272e-08   2.930e-09    2.754e-09  
  -20.8   9.100e-09   1.919e-09    1.783e-09  
  -20.9   6.455e-09   1.241e-09    1.139e-09  
  -21.0   4.539e-09   7.919e-10    7.170e-10  
  -21.1   3.166e-09   4.986e-10    4.451e-10  
  -21.2   2.189e-09   3.098e-10    2.724e-10  
  -21.3   1.501e-09   1.898e-10    1.643e-10  
  -21.4   1.021e-09   1.147e-10    9.766e-11  
  -21.5   6.884e-10   6.838e-11    5.719e-11  
  -21.6   4.605e-10   4.018e-11    3.299e-11  
  -21.7   3.055e-10   2.327e-11    1.875e-11  
  -21.8   2.010e-10   1.329e-11    1.049e-11  
  -21.9   1.312e-10   7.478e-12    5.785e-12  
  -22.0   8.496e-11   4.146e-12    3.139e-12  
  -22.1   5.457e-11   2.265e-12    1.678e-12  
  -22.2   3.477e-11   1.219e-12    8.825e-13  
  -22.3   2.198e-11   6.466e-13    4.570e-13  
  -22.4   1.378e-11   3.377e-13    2.329e-13  
  -22.5   8.576e-12   1.737e-13    1.168e-13  
  -22.6   5.294e-12   8.799e-14    5.768e-14  
  -22.7   3.242e-12   4.389e-14    2.802e-14  
  -22.8   1.970e-12   2.156e-14    1.340e-14  
  -22.9   1.187e-12   1.042e-14    6.300e-15  
  -23.0   7.099e-13   4.962e-15    2.915e-15  
  -23.1   4.210e-13   2.325e-15    1.327e-15  
  -23.2   2.477e-13   1.073e-15    5.944e-16  
  -23.3   1.445e-13   4.869e-16    2.619e-16  
  -23.4   8.359e-14   2.176e-16    1.135e-16  
  -23.5   4.795e-14   9.567e-17    4.837e-17  
  -23.6   2.727e-14   4.140e-17    2.028e-17  
  -23.7   1.537e-14   1.763e-17    8.361e-18  
  -23.8   8.587e-15   7.385e-18    3.390e-18  
  -23.9   4.752e-15   3.044e-18    1.352e-18  
  -24.0   2.606e-15   1.235e-18    5.302e-19  
  -24.1   1.415e-15   4.925e-19    2.045e-19  
