# z=14.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   1.776e-03   1.703e-03    1.703e-03  
  -15.1   1.615e-03   1.545e-03    1.545e-03  
  -15.2   1.469e-03   1.402e-03    1.402e-03  
  -15.3   1.336e-03   1.272e-03    1.272e-03  
  -15.4   1.215e-03   1.154e-03    1.154e-03  
  -15.5   1.105e-03   1.047e-03    1.047e-03  
  -15.6   1.005e-03   9.498e-04    9.503e-04  
  -15.7   9.142e-04   8.617e-04    8.621e-04  
  -15.8   8.317e-04   7.817e-04    7.821e-04  
  -15.9   7.567e-04   7.091e-04    7.095e-04  
  -16.0   6.886e-04   6.432e-04    6.437e-04  
  -16.1   6.267e-04   5.834e-04    5.839e-04  
  -16.2   5.703e-04   5.292e-04    5.297e-04  
  -16.3   5.191e-04   4.799e-04    4.805e-04  
  -16.4   4.726e-04   4.353e-04    4.359e-04  
  -16.5   4.302e-04   3.948e-04    3.953e-04  
  -16.6   3.917e-04   3.580e-04    3.586e-04  
  -16.7   3.567e-04   3.246e-04    3.252e-04  
  -16.8   3.248e-04   2.942e-04    2.949e-04  
  -16.9   2.957e-04   2.667e-04    2.673e-04  
  -17.0   2.693e-04   2.417e-04    2.423e-04  
  -17.1   2.452e-04   2.190e-04    2.196e-04  
  -17.2   2.232e-04   1.983e-04    1.989e-04  
  -17.3   2.032e-04   1.795e-04    1.801e-04  
  -17.4   1.849e-04   1.624e-04    1.630e-04  
  -17.5   1.682e-04   1.469e-04    1.474e-04  
  -17.6   1.530e-04   1.327e-04    1.332e-04  
  -17.7   1.390e-04   1.198e-04    1.202e-04  
  -17.8   1.263e-04   1.080e-04    1.084e-04  
  -17.9   1.146e-04   9.732e-05    9.758e-05  
  -18.0   1.040e-04   8.752e-05    8.769e-05  
  -18.1   9.420e-05   7.858e-05    7.863e-05  
  -18.2   8.525e-05   7.042e-05    7.034e-05  
  -18.3   7.703e-05   6.296e-05    6.274e-05  
  -18.4   6.950e-05   5.614e-05    5.578e-05  
  -18.5   6.258e-05   4.992e-05    4.941e-05  
  -18.6   5.624e-05   4.424e-05    4.357e-05  
  -18.7   5.041e-05   3.906e-05    3.824e-05  
  -18.8   4.508e-05   3.435e-05    3.338e-05  
  -18.9   4.019e-05   3.007e-05    2.897e-05  
  -19.0   3.571e-05   2.620e-05    2.498e-05  
  -19.1   3.162e-05   2.270e-05    2.139e-05  
  -19.2   2.789e-05   1.956e-05    1.817e-05  
  -19.3   2.450e-05   1.675e-05    1.531e-05  
  -19.4   2.142e-05   1.424e-05    1.279e-05  
  -19.5   1.864e-05   1.203e-05    1.059e-05  
  -19.6   1.614e-05   1.008e-05    8.678e-06  
  -19.7   1.389e-05   8.388e-06    7.040e-06  
  -19.8   1.189e-05   6.919e-06    5.651e-06  
  -19.9   1.012e-05   5.659e-06    4.486e-06  
  -20.0   8.549e-06   4.586e-06    3.521e-06  
  -20.1   7.178e-06   3.683e-06    2.731e-06  
  -20.2   5.984e-06   2.928e-06    2.093e-06  
  -20.3   4.953e-06   2.306e-06    1.584e-06  
  -20.4   4.069e-06   1.796e-06    1.184e-06  
  -20.5   3.317e-06   1.385e-06    8.733e-07  
  -20.6   2.682e-06   1.056e-06    6.360e-07  
  -20.7   2.152e-06   7.962e-07    4.570e-07  
  -20.8   1.712e-06   5.934e-07    3.240e-07  
  -20.9   1.351e-06   4.370e-07    2.266e-07  
  -21.0   1.057e-06   3.179e-07    1.564e-07  
  -21.1   8.194e-07   2.284e-07    1.064e-07  
  -21.2   6.299e-07   1.621e-07    7.140e-08  
  -21.3   4.800e-07   1.135e-07    4.724e-08  
  -21.4   3.625e-07   7.841e-08    3.081e-08  
  -21.5   2.713e-07   5.345e-08    1.981e-08  
  -21.6   2.013e-07   3.593e-08    1.255e-08  
  -21.7   1.480e-07   2.382e-08    7.839e-09  
  -21.8   1.079e-07   1.557e-08    4.823e-09  
  -21.9   7.793e-08   1.003e-08    2.924e-09  
  -22.0   5.580e-08   6.368e-09    1.746e-09  
  -22.1   3.960e-08   3.983e-09    1.027e-09  
  -22.2   2.787e-08   2.455e-09    5.950e-10  
  -22.3   1.944e-08   1.490e-09    3.394e-10  
  -22.4   1.345e-08   8.905e-10    1.906e-10  
  -22.5   9.222e-09   5.242e-10    1.054e-10  
  -22.6   6.272e-09   3.038e-10    5.737e-11  
  -22.7   4.231e-09   1.734e-10    3.074e-11  
  -22.8   2.831e-09   9.738e-11    1.621e-11  
  -22.9   1.879e-09   5.384e-11    8.413e-12  
  -23.0   1.237e-09   2.930e-11    4.297e-12  
  -23.1   8.083e-10   1.569e-11    2.160e-12  
  -23.2   5.240e-10   8.273e-12    1.068e-12  
  -23.3   3.371e-10   4.291e-12    5.200e-13  
  -23.4   2.151e-10   2.190e-12    2.491e-13  
  -23.5   1.363e-10   1.100e-12    1.174e-13  
  -23.6   8.568e-11   5.435e-13    5.442e-14  
  -23.7   5.346e-11   2.642e-13    2.483e-14  
  -23.8   3.310e-11   1.263e-13    1.115e-14  
  -23.9   2.034e-11   5.944e-14    4.924e-15  
  -24.0   1.241e-11   2.751e-14    2.140e-15  
  -24.1   7.510e-12   1.252e-14    9.151e-16  
  -24.2   4.511e-12   5.607e-15    3.850e-16  
  -24.3   2.689e-12   2.470e-15    1.594e-16  
  -24.4   1.590e-12   1.070e-15    6.493e-17  
  -24.5   9.334e-13   4.558e-16    2.603e-17  
  -24.6   5.435e-13   1.910e-16    1.027e-17  
  -24.7   3.140e-13   7.870e-17    3.984e-18  
  -24.8   1.799e-13   3.189e-17    1.521e-18  
  -24.9   1.023e-13   1.271e-17    5.716e-19  
  -25.0   5.764e-14   4.981e-18    2.114e-19  
  -25.1   3.222e-14   1.920e-18    7.691e-20  
  -25.2   1.786e-14   7.275e-19    2.754e-20  
  -25.3   9.815e-15   2.711e-19    9.705e-21  
  -25.4   5.347e-15   9.932e-20    3.366e-21  
  -25.5   2.887e-15   3.578e-20    1.149e-21  
  -25.6   1.545e-15   1.268e-20    3.859e-22  
  -25.7   8.190e-16   4.415e-21    1.276e-22  
  -25.8   4.302e-16   1.512e-21    4.152e-23  
  -25.9   2.238e-16   5.090e-22    1.330e-23  
  -26.0   1.153e-16   1.685e-22    4.194e-24  
  -26.1   5.881e-17   5.484e-23    1.302e-24  
  -26.2   2.970e-17   1.755e-23    3.978e-25  
  -26.3   1.484e-17   5.520e-24    1.197e-25  
  -26.4   7.339e-18   1.707e-24    3.545e-26  
  -26.5   3.590e-18   5.191e-25    1.034e-26  
  -26.6   1.737e-18   1.552e-25    2.969e-27  
  -26.7   8.307e-19   4.560e-26    8.397e-28  
  -26.8   3.928e-19   1.318e-26    2.339e-28  
  -26.9   1.836e-19   3.742e-27    6.415e-29  
  -27.0   8.475e-20   1.045e-27    1.733e-29  
  -27.1   3.865e-20   2.868e-28    4.612e-30  
  -27.2   1.741e-20   7.739e-29    1.209e-30  
  -27.3   7.742e-21   2.053e-29    3.124e-31  
  -27.4   3.399e-21   5.354e-30    7.949e-32  
  -27.5   1.472e-21   1.373e-30    1.994e-32  
  -27.6   6.293e-22   3.460e-31    4.927e-33  
  -27.7   2.654e-22   8.573e-32    1.200e-33  
  -27.8   1.103e-22   2.088e-32    2.882e-34  
  -27.9   4.525e-23   5.000e-33    6.821e-35  
  -28.0   1.829e-23   1.177e-33    1.592e-35  
