# z=24.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   1.267e-04   1.260e-04    1.260e-04  
  -12.1   1.172e-04   1.165e-04    1.165e-04  
  -12.2   1.084e-04   1.077e-04    1.077e-04  
  -12.3   1.003e-04   9.960e-05    9.959e-05  
  -12.4   9.268e-05   9.203e-05    9.202e-05  
  -12.5   8.564e-05   8.501e-05    8.500e-05  
  -12.6   7.911e-05   7.850e-05    7.849e-05  
  -12.7   7.305e-05   7.245e-05    7.244e-05  
  -12.8   6.743e-05   6.685e-05    6.684e-05  
  -12.9   6.222e-05   6.165e-05    6.164e-05  
  -13.0   5.739e-05   5.684e-05    5.682e-05  
  -13.1   5.291e-05   5.238e-05    5.236e-05  
  -13.2   4.876e-05   4.824e-05    4.823e-05  
  -13.3   4.492e-05   4.442e-05    4.441e-05  
  -13.4   4.137e-05   4.088e-05    4.086e-05  
  -13.5   3.807e-05   3.760e-05    3.759e-05  
  -13.6   3.503e-05   3.457e-05    3.456e-05  
  -13.7   3.221e-05   3.177e-05    3.175e-05  
  -13.8   2.961e-05   2.918e-05    2.916e-05  
  -13.9   2.720e-05   2.679e-05    2.677e-05  
  -14.0   2.498e-05   2.457e-05    2.456e-05  
  -14.1   2.292e-05   2.253e-05    2.252e-05  
  -14.2   2.102e-05   2.065e-05    2.063e-05  
  -14.3   1.927e-05   1.891e-05    1.889e-05  
  -14.4   1.765e-05   1.730e-05    1.729e-05  
  -14.5   1.616e-05   1.582e-05    1.581e-05  
  -14.6   1.478e-05   1.446e-05    1.444e-05  
  -14.7   1.352e-05   1.320e-05    1.319e-05  
  -14.8   1.235e-05   1.204e-05    1.203e-05  
  -14.9   1.127e-05   1.097e-05    1.096e-05  
  -15.0   1.028e-05   9.990e-06    9.978e-06  
  -15.1   9.361e-06   9.084e-06    9.074e-06  
  -15.2   8.519e-06   8.251e-06    8.242e-06  
  -15.3   7.745e-06   7.485e-06    7.478e-06  
  -15.4   7.033e-06   6.780e-06    6.775e-06  
  -15.5   6.378e-06   6.131e-06    6.128e-06  
  -15.6   5.776e-06   5.536e-06    5.535e-06  
  -15.7   5.222e-06   4.989e-06    4.991e-06  
  -15.8   4.715e-06   4.487e-06    4.491e-06  
  -15.9   4.249e-06   4.027e-06    4.033e-06  
  -16.0   3.821e-06   3.605e-06    3.613e-06  
  -16.1   3.430e-06   3.219e-06    3.230e-06  
  -16.2   3.071e-06   2.866e-06    2.879e-06  
  -16.3   2.743e-06   2.544e-06    2.559e-06  
  -16.4   2.444e-06   2.250e-06    2.267e-06  
  -16.5   2.171e-06   1.983e-06    2.002e-06  
  -16.6   1.923e-06   1.741e-06    1.761e-06  
  -16.7   1.697e-06   1.523e-06    1.543e-06  
  -16.8   1.492e-06   1.325e-06    1.347e-06  
  -16.9   1.307e-06   1.148e-06    1.170e-06  
  -17.0   1.140e-06   9.899e-07    1.011e-06  
  -17.1   9.906e-07   8.488e-07    8.696e-07  
  -17.2   8.564e-07   7.237e-07    7.438e-07  
  -17.3   7.368e-07   6.135e-07    6.326e-07  
  -17.4   6.306e-07   5.168e-07    5.348e-07  
  -17.5   5.368e-07   4.326e-07    4.492e-07  
  -17.6   4.544e-07   3.596e-07    3.749e-07  
  -17.7   3.823e-07   2.969e-07    3.107e-07  
  -17.8   3.196e-07   2.433e-07    2.556e-07  
  -17.9   2.656e-07   1.980e-07    2.088e-07  
  -18.0   2.192e-07   1.598e-07    1.692e-07  
  -18.1   1.796e-07   1.280e-07    1.360e-07  
  -18.2   1.462e-07   1.017e-07    1.085e-07  
  -18.3   1.181e-07   8.008e-08    8.577e-08  
  -18.4   9.470e-08   6.254e-08    6.724e-08  
  -18.5   7.537e-08   4.842e-08    5.224e-08  
  -18.6   5.951e-08   3.715e-08    4.022e-08  
  -18.7   4.662e-08   2.825e-08    3.067e-08  
  -18.8   3.623e-08   2.128e-08    2.317e-08  
  -18.9   2.793e-08   1.588e-08    1.734e-08  
  -19.0   2.135e-08   1.174e-08    1.284e-08  
  -19.1   1.618e-08   8.589e-09    9.420e-09  
  -19.2   1.217e-08   6.224e-09    6.837e-09  
  -19.3   9.068e-09   4.465e-09    4.911e-09  
  -19.4   6.702e-09   3.171e-09    3.490e-09  
  -19.5   4.911e-09   2.228e-09    2.454e-09  
  -19.6   3.568e-09   1.550e-09    1.706e-09  
  -19.7   2.570e-09   1.066e-09    1.173e-09  
  -19.8   1.835e-09   7.256e-10    7.975e-10  
  -19.9   1.299e-09   4.885e-10    5.359e-10  
  -20.0   9.119e-10   3.252e-10    3.560e-10  
  -20.1   6.346e-10   2.140e-10    2.336e-10  
  -20.2   4.379e-10   1.393e-10    1.515e-10  
  -20.3   2.996e-10   8.958e-11    9.705e-11  
  -20.4   2.032e-10   5.695e-11    6.140e-11  
  -20.5   1.367e-10   3.577e-11    3.836e-11  
  -20.6   9.120e-11   2.220e-11    2.366e-11  
  -20.7   6.033e-11   1.361e-11    1.441e-11  
  -20.8   3.958e-11   8.243e-12    8.661e-12  
  -20.9   2.575e-11   4.930e-12    5.137e-12  
  -21.0   1.662e-11   2.911e-12    3.007e-12  
  -21.1   1.063e-11   1.697e-12    1.736e-12  
  -21.2   6.749e-12   9.768e-13    9.888e-13  
  -21.3   4.249e-12   5.549e-13    5.554e-13  
  -21.4   2.652e-12   3.110e-13    3.077e-13  
  -21.5   1.642e-12   1.721e-13    1.681e-13  
  -21.6   1.008e-12   9.390e-14    9.049e-14  
  -21.7   6.137e-13   5.056e-14    4.804e-14  
  -21.8   3.704e-13   2.685e-14    2.513e-14  
  -21.9   2.216e-13   1.406e-14    1.296e-14  
  -22.0   1.314e-13   7.263e-15    6.584e-15  
  -22.1   7.721e-14   3.699e-15    3.296e-15  
  -22.2   4.495e-14   1.857e-15    1.625e-15  
  -22.3   2.593e-14   9.192e-16    7.897e-16  
  -22.4   1.481e-14   4.485e-16    3.779e-16  
  -22.5   8.373e-15   2.156e-16    1.781e-16  
  -22.6   4.686e-15   1.022e-16    8.267e-17  
  -22.7   2.595e-15   4.771e-17    3.778e-17  
  -22.8   1.422e-15   2.195e-17    1.700e-17  
  -22.9   7.703e-16   9.949e-18    7.533e-18  
  -23.0   4.126e-16   4.442e-18    3.286e-18  
  -23.1   2.184e-16   1.953e-18    1.411e-18  
  -23.2   1.143e-16   8.461e-19    5.963e-19  
  -23.3   5.903e-17   3.609e-19    2.480e-19  
  -23.4   3.012e-17   1.516e-19    1.015e-19  
  -23.5   1.517e-17   6.271e-20    4.091e-20  
  -23.6   7.540e-18   2.554e-20    1.622e-20  
  -23.7   3.698e-18   1.024e-20    6.327e-21  
  -23.8   1.789e-18   4.042e-21    2.428e-21  
  -23.9   8.538e-19   1.570e-21    9.171e-22  
  -24.0   4.017e-19   6.005e-22    3.407e-22  
  -24.1   1.863e-19   2.260e-22    1.245e-22  
  -24.2   8.516e-20   8.373e-23    4.478e-23  
  -24.3   3.836e-20   3.053e-23    1.584e-23  
  -24.4   1.702e-20   1.095e-23    5.510e-24  
  -24.5   7.441e-21   3.866e-24    1.886e-24  
  -24.6   3.204e-21   1.343e-24    6.346e-25  
