# z=21.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   9.554e-05   9.392e-05    9.389e-05  
  -14.1   8.808e-05   8.651e-05    8.648e-05  
  -14.2   8.117e-05   7.965e-05    7.962e-05  
  -14.3   7.477e-05   7.330e-05    7.326e-05  
  -14.4   6.884e-05   6.741e-05    6.738e-05  
  -14.5   6.336e-05   6.197e-05    6.193e-05  
  -14.6   5.827e-05   5.693e-05    5.690e-05  
  -14.7   5.357e-05   5.227e-05    5.224e-05  
  -14.8   4.922e-05   4.797e-05    4.793e-05  
  -14.9   4.520e-05   4.398e-05    4.394e-05  
  -15.0   4.147e-05   4.030e-05    4.026e-05  
  -15.1   3.803e-05   3.690e-05    3.686e-05  
  -15.2   3.485e-05   3.376e-05    3.372e-05  
  -15.3   3.192e-05   3.086e-05    3.082e-05  
  -15.4   2.920e-05   2.818e-05    2.814e-05  
  -15.5   2.670e-05   2.571e-05    2.567e-05  
  -15.6   2.438e-05   2.343e-05    2.339e-05  
  -15.7   2.225e-05   2.133e-05    2.129e-05  
  -15.8   2.028e-05   1.938e-05    1.935e-05  
  -15.9   1.846e-05   1.759e-05    1.757e-05  
  -16.0   1.678e-05   1.595e-05    1.592e-05  
  -16.1   1.524e-05   1.443e-05    1.441e-05  
  -16.2   1.381e-05   1.303e-05    1.301e-05  
  -16.3   1.250e-05   1.174e-05    1.173e-05  
  -16.4   1.129e-05   1.055e-05    1.055e-05  
  -16.5   1.018e-05   9.462e-06    9.463e-06  
  -16.6   9.161e-06   8.461e-06    8.467e-06  
  -16.7   8.224e-06   7.544e-06    7.555e-06  
  -16.8   7.363e-06   6.704e-06    6.720e-06  
  -16.9   6.575e-06   5.936e-06    5.956e-06  
  -17.0   5.854e-06   5.236e-06    5.260e-06  
  -17.1   5.195e-06   4.599e-06    4.627e-06  
  -17.2   4.595e-06   4.021e-06    4.052e-06  
  -17.3   4.049e-06   3.499e-06    3.533e-06  
  -17.4   3.553e-06   3.029e-06    3.064e-06  
  -17.5   3.106e-06   2.608e-06    2.644e-06  
  -17.6   2.702e-06   2.232e-06    2.269e-06  
  -17.7   2.340e-06   1.899e-06    1.935e-06  
  -17.8   2.016e-06   1.605e-06    1.640e-06  
  -17.9   1.728e-06   1.347e-06    1.380e-06  
  -18.0   1.473e-06   1.123e-06    1.154e-06  
  -18.1   1.248e-06   9.290e-07    9.575e-07  
  -18.2   1.051e-06   7.626e-07    7.885e-07  
  -18.3   8.797e-07   6.210e-07    6.442e-07  
  -18.4   7.315e-07   5.015e-07    5.219e-07  
  -18.5   6.041e-07   4.016e-07    4.193e-07  
  -18.6   4.954e-07   3.187e-07    3.338e-07  
  -18.7   4.034e-07   2.507e-07    2.633e-07  
  -18.8   3.261e-07   1.953e-07    2.058e-07  
  -18.9   2.616e-07   1.507e-07    1.593e-07  
  -19.0   2.082e-07   1.152e-07    1.221e-07  
  -19.1   1.645e-07   8.715e-08    9.258e-08  
  -19.2   1.289e-07   6.527e-08    6.949e-08  
  -19.3   1.002e-07   4.837e-08    5.160e-08  
  -19.4   7.721e-08   3.547e-08    3.790e-08  
  -19.5   5.903e-08   2.573e-08    2.753e-08  
  -19.6   4.476e-08   1.846e-08    1.977e-08  
  -19.7   3.365e-08   1.310e-08    1.403e-08  
  -19.8   2.508e-08   9.191e-09    9.841e-09  
  -19.9   1.854e-08   6.373e-09    6.820e-09  
  -20.0   1.359e-08   4.368e-09    4.669e-09  
  -20.1   9.873e-09   2.958e-09    3.157e-09  
  -20.2   7.113e-09   1.979e-09    2.107e-09  
  -20.3   5.081e-09   1.308e-09    1.389e-09  
  -20.4   3.598e-09   8.540e-10    9.033e-10  
  -20.5   2.526e-09   5.505e-10    5.799e-10  
  -20.6   1.759e-09   3.503e-10    3.673e-10  
  -20.7   1.214e-09   2.201e-10    2.295e-10  
  -20.8   8.312e-10   1.364e-10    1.414e-10  
  -20.9   5.643e-10   8.347e-11    8.593e-11  
  -21.0   3.798e-10   5.038e-11    5.148e-11  
  -21.1   2.536e-10   3.000e-11    3.041e-11  
  -21.2   1.679e-10   1.762e-11    1.771e-11  
  -21.3   1.103e-10   1.021e-11    1.016e-11  
  -21.4   7.182e-11   5.829e-12    5.744e-12  
  -21.5   4.640e-11   3.282e-12    3.200e-12  
  -21.6   2.974e-11   1.822e-12    1.756e-12  
  -21.7   1.891e-11   9.968e-13    9.494e-13  
  -21.8   1.192e-11   5.375e-13    5.055e-13  
  -21.9   7.460e-12   2.856e-13    2.651e-13  
  -22.0   4.630e-12   1.495e-13    1.369e-13  
  -22.1   2.850e-12   7.712e-14    6.957e-14  
  -22.2   1.741e-12   3.918e-14    3.482e-14  
  -22.3   1.055e-12   1.961e-14    1.716e-14  
  -22.4   6.337e-13   9.667e-15    8.322e-15  
  -22.5   3.777e-13   4.693e-15    3.973e-15  
  -22.6   2.232e-13   2.243e-15    1.866e-15  
  -22.7   1.308e-13   1.056e-15    8.630e-16  
  -22.8   7.603e-14   4.894e-16    3.927e-16  
  -22.9   4.380e-14   2.233e-16    1.758e-16  
  -23.0   2.501e-14   1.003e-16    7.745e-17  
  -23.1   1.415e-14   4.434e-17    3.357e-17  
  -23.2   7.931e-15   1.930e-17    1.431e-17  
  -23.3   4.403e-15   8.266e-18    6.005e-18  
  -23.4   2.421e-15   3.484e-18    2.478e-18  
  -23.5   1.318e-15   1.445e-18    1.006e-18  
  -23.6   7.098e-16   5.900e-19    4.017e-19  
  -23.7   3.784e-16   2.370e-19    1.577e-19  
  -23.8   1.995e-16   9.365e-20    6.093e-20  
  -23.9   1.040e-16   3.642e-20    2.315e-20  
  -24.0   5.360e-17   1.393e-20    8.648e-21  
  -24.1   2.730e-17   5.243e-21    3.177e-21  
  -24.2   1.374e-17   1.941e-21    1.148e-21  
  -24.3   6.828e-18   7.069e-22    4.079e-22  
  -24.4   3.351e-18   2.532e-22    1.425e-22  
  -24.5   1.623e-18   8.922e-23    4.896e-23  
  -24.6   7.762e-19   3.092e-23    1.654e-23  
  -24.7   3.662e-19   1.054e-23    5.493e-24  
  -24.8   1.704e-19   3.533e-24    1.794e-24  
  -24.9   7.820e-20   1.165e-24    5.759e-25  
