# z=19.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   1.640e-04   1.610e-04    1.609e-04  
  -14.1   1.509e-04   1.480e-04    1.479e-04  
  -14.2   1.388e-04   1.360e-04    1.359e-04  
  -14.3   1.277e-04   1.249e-04    1.249e-04  
  -14.4   1.174e-04   1.147e-04    1.147e-04  
  -14.5   1.079e-04   1.053e-04    1.053e-04  
  -14.6   9.912e-05   9.665e-05    9.661e-05  
  -14.7   9.103e-05   8.865e-05    8.861e-05  
  -14.8   8.356e-05   8.126e-05    8.122e-05  
  -14.9   7.666e-05   7.445e-05    7.441e-05  
  -15.0   7.030e-05   6.817e-05    6.812e-05  
  -15.1   6.442e-05   6.237e-05    6.232e-05  
  -15.2   5.900e-05   5.702e-05    5.697e-05  
  -15.3   5.399e-05   5.208e-05    5.204e-05  
  -15.4   4.937e-05   4.753e-05    4.749e-05  
  -15.5   4.510e-05   4.333e-05    4.329e-05  
  -15.6   4.117e-05   3.946e-05    3.941e-05  
  -15.7   3.754e-05   3.589e-05    3.584e-05  
  -15.8   3.418e-05   3.259e-05    3.255e-05  
  -15.9   3.109e-05   2.956e-05    2.951e-05  
  -16.0   2.824e-05   2.675e-05    2.671e-05  
  -16.1   2.561e-05   2.417e-05    2.412e-05  
  -16.2   2.319e-05   2.179e-05    2.175e-05  
  -16.3   2.095e-05   1.960e-05    1.956e-05  
  -16.4   1.890e-05   1.759e-05    1.754e-05  
  -16.5   1.700e-05   1.573e-05    1.569e-05  
  -16.6   1.526e-05   1.403e-05    1.399e-05  
  -16.7   1.366e-05   1.247e-05    1.243e-05  
  -16.8   1.220e-05   1.104e-05    1.100e-05  
  -16.9   1.086e-05   9.735e-06    9.695e-06  
  -17.0   9.628e-06   8.547e-06    8.507e-06  
  -17.1   8.508e-06   7.468e-06    7.429e-06  
  -17.2   7.490e-06   6.492e-06    6.454e-06  
  -17.3   6.566e-06   5.613e-06    5.575e-06  
  -17.4   5.730e-06   4.825e-06    4.788e-06  
  -17.5   4.977e-06   4.122e-06    4.085e-06  
  -17.6   4.302e-06   3.499e-06    3.462e-06  
  -17.7   3.699e-06   2.949e-06    2.914e-06  
  -17.8   3.163e-06   2.468e-06    2.434e-06  
  -17.9   2.688e-06   2.050e-06    2.017e-06  
  -18.0   2.272e-06   1.689e-06    1.657e-06  
  -18.1   1.907e-06   1.381e-06    1.350e-06  
  -18.2   1.591e-06   1.119e-06    1.091e-06  
  -18.3   1.318e-06   8.993e-07    8.725e-07  
  -18.4   1.085e-06   7.160e-07    6.914e-07  
  -18.5   8.863e-07   5.648e-07    5.425e-07  
  -18.6   7.188e-07   4.413e-07    4.213e-07  
  -18.7   5.786e-07   3.414e-07    3.237e-07  
  -18.8   4.621e-07   2.615e-07    2.461e-07  
  -18.9   3.663e-07   1.983e-07    1.850e-07  
  -19.0   2.880e-07   1.488e-07    1.375e-07  
  -19.1   2.246e-07   1.104e-07    1.010e-07  
  -19.2   1.738e-07   8.109e-08    7.334e-08  
  -19.3   1.333e-07   5.888e-08    5.261e-08  
  -19.4   1.014e-07   4.228e-08    3.727e-08  
  -19.5   7.654e-08   3.001e-08    2.608e-08  
  -19.6   5.727e-08   2.106e-08    1.802e-08  
  -19.7   4.249e-08   1.460e-08    1.229e-08  
  -19.8   3.125e-08   1.000e-08    8.269e-09  
  -19.9   2.280e-08   6.770e-09    5.491e-09  
  -20.0   1.649e-08   4.525e-09    3.598e-09  
  -20.1   1.182e-08   2.988e-09    2.325e-09  
  -20.2   8.406e-09   1.947e-09    1.482e-09  
  -20.3   5.927e-09   1.253e-09    9.313e-10  
  -20.4   4.144e-09   7.959e-10    5.770e-10  
  -20.5   2.873e-09   4.989e-10    3.524e-10  
  -20.6   1.975e-09   3.086e-10    2.121e-10  
  -20.7   1.346e-09   1.883e-10    1.258e-10  
  -20.8   9.104e-10   1.133e-10    7.355e-11  
  -20.9   6.105e-10   6.729e-11    4.235e-11  
  -21.0   4.061e-10   3.939e-11    2.402e-11  
  -21.1   2.679e-10   2.274e-11    1.342e-11  
  -21.2   1.753e-10   1.294e-11    7.383e-12  
  -21.3   1.138e-10   7.258e-12    3.999e-12  
  -21.4   7.330e-11   4.012e-12    2.133e-12  
  -21.5   4.683e-11   2.186e-12    1.120e-12  
  -21.6   2.968e-11   1.174e-12    5.790e-13  
  -21.7   1.867e-11   6.207e-13    2.946e-13  
  -21.8   1.165e-11   3.234e-13    1.475e-13  
  -21.9   7.208e-12   1.660e-13    7.271e-14  
  -22.0   4.427e-12   8.392e-14    3.526e-14  
  -22.1   2.697e-12   4.178e-14    1.683e-14  
  -22.2   1.630e-12   2.048e-14    7.900e-15  
  -22.3   9.776e-13   9.889e-15    3.649e-15  
  -22.4   5.815e-13   4.700e-15    1.658e-15  
  -22.5   3.432e-13   2.200e-15    7.414e-16  
  -22.6   2.008e-13   1.013e-15    3.260e-16  
  -22.7   1.166e-13   4.595e-16    1.410e-16  
  -22.8   6.711e-14   2.051e-16    5.999e-17  
  -22.9   3.831e-14   9.009e-17    2.510e-17  
  -23.0   2.168e-14   3.895e-17    1.033e-17  
  -23.1   1.216e-14   1.657e-17    4.181e-18  
  -23.2   6.758e-15   6.937e-18    1.664e-18  
  -23.3   3.722e-15   2.858e-18    6.513e-19  
  -23.4   2.031e-15   1.158e-18    2.507e-19  
