# z=8.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   5.620e-02   5.482e-02    5.482e-02  
  -14.1   5.197e-02   5.063e-02    5.063e-02  
  -14.2   4.805e-02   4.674e-02    4.674e-02  
  -14.3   4.442e-02   4.315e-02    4.315e-02  
  -14.4   4.106e-02   3.982e-02    3.982e-02  
  -14.5   3.795e-02   3.675e-02    3.675e-02  
  -14.6   3.507e-02   3.390e-02    3.390e-02  
  -14.7   3.241e-02   3.128e-02    3.128e-02  
  -14.8   2.995e-02   2.884e-02    2.885e-02  
  -14.9   2.767e-02   2.660e-02    2.660e-02  
  -15.0   2.557e-02   2.452e-02    2.452e-02  
  -15.1   2.362e-02   2.261e-02    2.261e-02  
  -15.2   2.182e-02   2.084e-02    2.084e-02  
  -15.3   2.016e-02   1.921e-02    1.921e-02  
  -15.4   1.862e-02   1.770e-02    1.770e-02  
  -15.5   1.720e-02   1.631e-02    1.631e-02  
  -15.6   1.589e-02   1.502e-02    1.502e-02  
  -15.7   1.468e-02   1.384e-02    1.384e-02  
  -15.8   1.356e-02   1.275e-02    1.275e-02  
  -15.9   1.253e-02   1.174e-02    1.174e-02  
  -16.0   1.157e-02   1.081e-02    1.081e-02  
  -16.1   1.069e-02   9.954e-03    9.954e-03  
  -16.2   9.882e-03   9.164e-03    9.165e-03  
  -16.3   9.131e-03   8.437e-03    8.437e-03  
  -16.4   8.439e-03   7.767e-03    7.767e-03  
  -16.5   7.799e-03   7.149e-03    7.150e-03  
  -16.6   7.209e-03   6.580e-03    6.581e-03  
  -16.7   6.664e-03   6.056e-03    6.057e-03  
  -16.8   6.161e-03   5.573e-03    5.574e-03  
  -16.9   5.697e-03   5.128e-03    5.129e-03  
  -17.0   5.268e-03   4.719e-03    4.719e-03  
  -17.1   4.872e-03   4.341e-03    4.342e-03  
  -17.2   4.507e-03   3.994e-03    3.995e-03  
  -17.3   4.169e-03   3.674e-03    3.675e-03  
  -17.4   3.858e-03   3.379e-03    3.380e-03  
  -17.5   3.570e-03   3.108e-03    3.109e-03  
  -17.6   3.304e-03   2.858e-03    2.859e-03  
  -17.7   3.058e-03   2.627e-03    2.628e-03  
  -17.8   2.831e-03   2.415e-03    2.417e-03  
  -17.9   2.621e-03   2.220e-03    2.221e-03  
  -18.0   2.428e-03   2.040e-03    2.042e-03  
  -18.1   2.248e-03   1.875e-03    1.876e-03  
  -18.2   2.083e-03   1.722e-03    1.724e-03  
  -18.3   1.929e-03   1.582e-03    1.584e-03  
  -18.4   1.788e-03   1.453e-03    1.455e-03  
  -18.5   1.657e-03   1.334e-03    1.336e-03  
  -18.6   1.535e-03   1.224e-03    1.227e-03  
  -18.7   1.423e-03   1.123e-03    1.126e-03  
  -18.8   1.319e-03   1.031e-03    1.033e-03  
  -18.9   1.223e-03   9.451e-04    9.480e-04  
  -19.0   1.134e-03   8.665e-04    8.696e-04  
  -19.1   1.051e-03   7.940e-04    7.975e-04  
  -19.2   9.751e-04   7.274e-04    7.312e-04  
  -19.3   9.043e-04   6.661e-04    6.702e-04  
  -19.4   8.387e-04   6.097e-04    6.142e-04  
  -19.5   7.779e-04   5.578e-04    5.627e-04  
  -19.6   7.215e-04   5.101e-04    5.154e-04  
  -19.7   6.693e-04   4.662e-04    4.720e-04  
  -19.8   6.208e-04   4.259e-04    4.322e-04  
  -19.9   5.758e-04   3.889e-04    3.956e-04  
  -20.0   5.341e-04   3.549e-04    3.620e-04  
  -20.1   4.954e-04   3.236e-04    3.311e-04  
  -20.2   4.595e-04   2.950e-04    3.028e-04  
  -20.3   4.262e-04   2.687e-04    2.768e-04  
  -20.4   3.952e-04   2.446e-04    2.528e-04  
  -20.5   3.665e-04   2.225e-04    2.308e-04  
  -20.6   3.398e-04   2.022e-04    2.106e-04  
  -20.7   3.150e-04   1.837e-04    1.918e-04  
  -20.8   2.920e-04   1.667e-04    1.746e-04  
  -20.9   2.706e-04   1.512e-04    1.586e-04  
  -21.0   2.507e-04   1.371e-04    1.438e-04  
  -21.1   2.322e-04   1.241e-04    1.300e-04  
  -21.2   2.150e-04   1.124e-04    1.173e-04  
  -21.3   1.990e-04   1.016e-04    1.055e-04  
  -21.4   1.841e-04   9.186e-05    9.447e-05  
  -21.5   1.703e-04   8.298e-05    8.427e-05  
  -21.6   1.574e-04   7.492e-05    7.482e-05  
  -21.7   1.454e-04   6.760e-05    6.608e-05  
  -21.8   1.343e-04   6.097e-05    5.803e-05  
  -21.9   1.239e-04   5.497e-05    5.065e-05  
