# z=11.5: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   7.044e-03   6.771e-03    6.772e-03  
  -15.1   6.492e-03   6.229e-03    6.229e-03  
  -15.2   5.984e-03   5.730e-03    5.730e-03  
  -15.3   5.517e-03   5.271e-03    5.272e-03  
  -15.4   5.087e-03   4.850e-03    4.850e-03  
  -15.5   4.692e-03   4.462e-03    4.463e-03  
  -15.6   4.328e-03   4.106e-03    4.106e-03  
  -15.7   3.992e-03   3.778e-03    3.778e-03  
  -15.8   3.684e-03   3.476e-03    3.477e-03  
  -15.9   3.400e-03   3.199e-03    3.200e-03  
  -16.0   3.138e-03   2.944e-03    2.945e-03  
  -16.1   2.897e-03   2.709e-03    2.710e-03  
  -16.2   2.674e-03   2.493e-03    2.494e-03  
  -16.3   2.470e-03   2.294e-03    2.295e-03  
  -16.4   2.281e-03   2.111e-03    2.112e-03  
  -16.5   2.107e-03   1.943e-03    1.944e-03  
  -16.6   1.946e-03   1.788e-03    1.789e-03  
  -16.7   1.798e-03   1.645e-03    1.646e-03  
  -16.8   1.661e-03   1.513e-03    1.514e-03  
  -16.9   1.535e-03   1.392e-03    1.393e-03  
  -17.0   1.418e-03   1.280e-03    1.282e-03  
  -17.1   1.311e-03   1.177e-03    1.179e-03  
  -17.2   1.212e-03   1.083e-03    1.084e-03  
  -17.3   1.120e-03   9.953e-04    9.967e-04  
  -17.4   1.035e-03   9.148e-04    9.162e-04  
  -17.5   9.569e-04   8.406e-04    8.421e-04  
  -17.6   8.845e-04   7.722e-04    7.738e-04  
  -17.7   8.176e-04   7.092e-04    7.109e-04  
  -17.8   7.558e-04   6.511e-04    6.529e-04  
  -17.9   6.986e-04   5.976e-04    5.995e-04  
  -18.0   6.457e-04   5.482e-04    5.502e-04  
  -18.1   5.968e-04   5.028e-04    5.049e-04  
  -18.2   5.515e-04   4.609e-04    4.631e-04  
  -18.3   5.096e-04   4.223e-04    4.246e-04  
  -18.4   4.708e-04   3.867e-04    3.892e-04  
  -18.5   4.349e-04   3.540e-04    3.565e-04  
  -18.6   4.017e-04   3.238e-04    3.264e-04  
  -18.7   3.709e-04   2.961e-04    2.987e-04  
  -18.8   3.424e-04   2.705e-04    2.732e-04  
  -18.9   3.160e-04   2.470e-04    2.497e-04  
  -19.0   2.915e-04   2.253e-04    2.280e-04  
  -19.1   2.689e-04   2.054e-04    2.081e-04  
  -19.2   2.479e-04   1.870e-04    1.897e-04  
  -19.3   2.284e-04   1.702e-04    1.727e-04  
  -19.4   2.103e-04   1.546e-04    1.570e-04  
  -19.5   1.936e-04   1.404e-04    1.425e-04  
  -19.6   1.781e-04   1.273e-04    1.290e-04  
  -19.7   1.637e-04   1.152e-04    1.166e-04  
  -19.8   1.503e-04   1.042e-04    1.051e-04  
  -19.9   1.379e-04   9.405e-05    9.449e-05  
  -20.0   1.264e-04   8.474e-05    8.464e-05  
  -20.1   1.157e-04   7.621e-05    7.552e-05  
  -20.2   1.058e-04   6.838e-05    6.710e-05  
  -20.3   9.662e-05   6.122e-05    5.933e-05  
  -20.4   8.808e-05   5.467e-05    5.218e-05  
  -20.5   8.016e-05   4.868e-05    4.562e-05  
  -20.6   7.281e-05   4.322e-05    3.964e-05  
  -20.7   6.600e-05   3.824e-05    3.421e-05  
  -20.8   5.968e-05   3.371e-05    2.930e-05  
  -20.9   5.384e-05   2.960e-05    2.491e-05  
  -21.0   4.843e-05   2.588e-05    2.100e-05  
  -21.1   4.344e-05   2.252e-05    1.756e-05  
  -21.2   3.884e-05   1.950e-05    1.455e-05  
  -21.3   3.461e-05   1.679e-05    1.194e-05  
  -21.4   3.072e-05   1.437e-05    9.710e-06  
  -21.5   2.716e-05   1.223e-05    7.818e-06  
  -21.6   2.391e-05   1.033e-05    6.233e-06  
  -21.7   2.096e-05   8.667e-06    4.918e-06  
  -21.8   1.828e-05   7.215e-06    3.842e-06  
  -21.9   1.586e-05   5.958e-06    2.969e-06  
  -22.0   1.369e-05   4.878e-06    2.271e-06  
  -22.1   1.174e-05   3.959e-06    1.719e-06  
  -22.2   1.002e-05   3.182e-06    1.288e-06  
  -22.3   8.489e-06   2.533e-06    9.543e-07  
  -22.4   7.148e-06   1.996e-06    6.997e-07  
  -22.5   5.977e-06   1.556e-06    5.076e-07  
  -22.6   4.963e-06   1.200e-06    3.643e-07  
  -22.7   4.090e-06   9.149e-07    2.587e-07  
  -22.8   3.345e-06   6.895e-07    1.817e-07  
  -22.9   2.714e-06   5.135e-07    1.263e-07  
  -23.0   2.184e-06   3.778e-07    8.677e-08  
  -23.1   1.743e-06   2.745e-07    5.896e-08  
  -23.2   1.379e-06   1.970e-07    3.962e-08  
  -23.3   1.081e-06   1.395e-07    2.632e-08  
  -23.4   8.402e-07   9.756e-08    1.728e-08  
  -23.5   6.469e-07   6.733e-08    1.122e-08  
  -23.6   4.935e-07   4.586e-08    7.193e-09  
  -23.7   3.728e-07   3.082e-08    4.558e-09  
  -23.8   2.790e-07   2.044e-08    2.854e-09  
  -23.9   2.067e-07   1.337e-08    1.765e-09  
  -24.0   1.517e-07   8.630e-09    1.079e-09  
  -24.1   1.102e-07   5.496e-09    6.511e-10  
  -24.2   7.924e-08   3.452e-09    3.882e-10  
  -24.3   5.641e-08   2.139e-09    2.286e-10  
  -24.4   3.975e-08   1.308e-09    1.329e-10  
  -24.5   2.773e-08   7.887e-10    7.636e-11  
  -24.6   1.915e-08   4.692e-10    4.332e-11  
  -24.7   1.309e-08   2.753e-10    2.428e-11  
  -24.8   8.863e-09   1.594e-10    1.344e-11  
  -24.9   5.939e-09   9.104e-11    7.344e-12  
  -25.0   3.941e-09   5.129e-11    3.965e-12  
  -25.1   2.589e-09   2.851e-11    2.115e-12  
  -25.2   1.685e-09   1.564e-11    1.114e-12  
  -25.3   1.086e-09   8.462e-12    5.795e-13  
  -25.4   6.934e-10   4.518e-12    2.978e-13  
  -25.5   4.387e-10   2.380e-12    1.512e-13  
  -25.6   2.751e-10   1.237e-12    7.581e-14  
  -25.7   1.709e-10   6.347e-13    3.755e-14  
  -25.8   1.053e-10   3.213e-13    1.837e-14  
  -25.9   6.431e-11   1.605e-13    8.879e-15  
  -26.0   3.895e-11   7.915e-14    4.239e-15  
  -26.1   2.340e-11   3.852e-14    2.000e-15  
  -26.2   1.395e-11   1.850e-14    9.317e-16  
  -26.3   8.245e-12   8.775e-15    4.289e-16  
  -26.4   4.837e-12   4.107e-15    1.950e-16  
  -26.5   2.816e-12   1.898e-15    8.761e-17  
  -26.6   1.626e-12   8.658e-16    3.889e-17  
  -26.7   9.323e-13   3.900e-16    1.705e-17  
  -26.8   5.304e-13   1.734e-16    7.387e-18  
  -26.9   2.994e-13   7.615e-17    3.162e-18  
  -27.0   1.677e-13   3.302e-17    1.337e-18  
  -27.1   9.324e-14   1.414e-17    5.586e-19  
  -27.2   5.142e-14   5.978e-18    2.306e-19  
  -27.3   2.814e-14   2.496e-18    9.405e-20  
  -27.4   1.527e-14   1.029e-18    3.790e-20  
  -27.5   8.220e-15   4.193e-19    1.509e-20  
  -27.6   4.388e-15   1.687e-19    5.938e-21  
  -27.7   2.322e-15   6.704e-20    2.309e-21  
  -27.8   1.219e-15   2.631e-20    8.868e-22  
  -27.9   6.338e-16   1.020e-20    3.366e-22  
  -28.0   3.267e-16   3.908e-21    1.263e-22  
