# z=22.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   3.728e-05   3.624e-05    3.620e-05  
  -15.1   3.419e-05   3.319e-05    3.315e-05  
  -15.2   3.134e-05   3.037e-05    3.033e-05  
  -15.3   2.870e-05   2.776e-05    2.773e-05  
  -15.4   2.627e-05   2.536e-05    2.533e-05  
  -15.5   2.402e-05   2.314e-05    2.311e-05  
  -15.6   2.195e-05   2.110e-05    2.107e-05  
  -15.7   2.003e-05   1.921e-05    1.918e-05  
  -15.8   1.826e-05   1.747e-05    1.744e-05  
  -15.9   1.663e-05   1.586e-05    1.584e-05  
  -16.0   1.513e-05   1.438e-05    1.437e-05  
  -16.1   1.375e-05   1.302e-05    1.301e-05  
  -16.2   1.247e-05   1.177e-05    1.176e-05  
  -16.3   1.130e-05   1.061e-05    1.061e-05  
  -16.4   1.022e-05   9.553e-06    9.555e-06  
  -16.5   9.223e-06   8.577e-06    8.584e-06  
  -16.6   8.308e-06   7.682e-06    7.694e-06  
  -16.7   7.469e-06   6.860e-06    6.877e-06  
  -16.8   6.698e-06   6.108e-06    6.129e-06  
  -16.9   5.992e-06   5.420e-06    5.446e-06  
  -17.0   5.345e-06   4.793e-06    4.822e-06  
  -17.1   4.754e-06   4.222e-06    4.254e-06  
  -17.2   4.215e-06   3.703e-06    3.738e-06  
  -17.3   3.724e-06   3.233e-06    3.271e-06  
  -17.4   3.278e-06   2.810e-06    2.849e-06  
  -17.5   2.873e-06   2.430e-06    2.469e-06  
  -17.6   2.508e-06   2.090e-06    2.129e-06  
  -17.7   2.180e-06   1.787e-06    1.825e-06  
  -17.8   1.885e-06   1.519e-06    1.556e-06  
  -17.9   1.623e-06   1.283e-06    1.318e-06  
  -18.0   1.389e-06   1.076e-06    1.109e-06  
  -18.1   1.182e-06   8.970e-07    9.273e-07  
  -18.2   1.000e-06   7.422e-07    7.697e-07  
  -18.3   8.415e-07   6.095e-07    6.341e-07  
  -18.4   7.033e-07   4.967e-07    5.184e-07  
  -18.5   5.840e-07   4.016e-07    4.204e-07  
  -18.6   4.816e-07   3.220e-07    3.381e-07  
  -18.7   3.944e-07   2.560e-07    2.696e-07  
  -18.8   3.207e-07   2.018e-07    2.131e-07  
  -18.9   2.588e-07   1.577e-07    1.669e-07  
  -19.0   2.073e-07   1.221e-07    1.295e-07  
  -19.1   1.648e-07   9.361e-08    9.952e-08  
  -19.2   1.300e-07   7.112e-08    7.573e-08  
  -19.3   1.017e-07   5.351e-08    5.705e-08  
  -19.4   7.891e-08   3.986e-08    4.254e-08  
  -19.5   6.073e-08   2.939e-08    3.138e-08  
  -19.6   4.636e-08   2.146e-08    2.290e-08  
  -19.7   3.509e-08   1.550e-08    1.653e-08  
  -19.8   2.634e-08   1.107e-08    1.180e-08  
  -19.9   1.961e-08   7.829e-09    8.330e-09  
  -20.0   1.447e-08   5.474e-09    5.810e-09  
  -20.1   1.059e-08   3.784e-09    4.005e-09  
  -20.2   7.679e-09   2.587e-09    2.728e-09  
  -20.3   5.523e-09   1.748e-09    1.835e-09  
  -20.4   3.938e-09   1.167e-09    1.219e-09  
  -20.5   2.784e-09   7.699e-10    7.998e-10  
  -20.6   1.952e-09   5.019e-10    5.180e-10  
  -20.7   1.357e-09   3.231e-10    3.311e-10  
  -20.8   9.349e-10   2.055e-10    2.089e-10  
  -20.9   6.389e-10   1.290e-10    1.300e-10  
  -21.0   4.330e-10   7.996e-11    7.983e-11  
  -21.1   2.910e-10   4.892e-11    4.834e-11  
  -21.2   1.939e-10   2.954e-11    2.887e-11  
  -21.3   1.282e-10   1.760e-11    1.700e-11  
  -21.4   8.401e-11   1.035e-11    9.870e-12  
  -21.5   5.462e-11   6.002e-12    5.648e-12  
  -21.6   3.523e-11   3.433e-12    3.185e-12  
  -21.7   2.253e-11   1.937e-12    1.770e-12  
  -21.8   1.430e-11   1.077e-12    9.695e-13  
  -21.9   9.001e-12   5.910e-13    5.230e-13  
  -22.0   5.620e-12   3.196e-13    2.780e-13  
  -22.1   3.481e-12   1.703e-13    1.455e-13  
  -22.2   2.138e-12   8.947e-14    7.503e-14  
  -22.3   1.303e-12   4.632e-14    3.810e-14  
  -22.4   7.876e-13   2.363e-14    1.905e-14  
  -22.5   4.721e-13   1.188e-14    9.376e-15  
  -22.6   2.807e-13   5.882e-15    4.544e-15  
  -22.7   1.654e-13   2.869e-15    2.168e-15  
  -22.8   9.667e-14   1.379e-15    1.018e-15  
  -22.9   5.599e-14   6.525e-16    4.706e-16  
  -23.0   3.214e-14   3.041e-16    2.141e-16  
  -23.1   1.828e-14   1.396e-16    9.585e-17  
  -23.2   1.030e-14   6.308e-17    4.223e-17  
  -23.3   5.750e-15   2.807e-17    1.831e-17  
  -23.4   3.177e-15   1.230e-17    7.811e-18  
  -23.5   1.738e-15   5.303e-18    3.278e-18  
  -23.6   9.408e-16   2.251e-18    1.354e-18  
  -23.7   5.038e-16   9.407e-19    5.499e-19  
  -23.8   2.668e-16   3.869e-19    2.198e-19  
  -23.9   1.397e-16   1.566e-19    8.640e-20  
  -24.0   7.233e-17   6.238e-20    3.341e-20  
  -24.1   3.699e-17   2.445e-20    1.271e-20  
  -24.2   1.869e-17   9.432e-21    4.754e-21  
  -24.3   9.327e-18   3.580e-21    1.749e-21  
  -24.4   4.595e-18   1.337e-21    6.328e-22  
  -24.5   2.234e-18   4.911e-22    2.252e-22  
  -24.6   1.072e-18   1.775e-22    7.881e-23  
  -24.7   5.076e-19   6.310e-23    2.712e-23  
  -24.8   2.370e-19   2.207e-23    9.178e-24  
  -24.9   1.091e-19   7.593e-24    3.054e-24  
  -25.0   4.953e-20   2.570e-24    9.992e-25  
  -25.1   2.216e-20   8.553e-25    3.214e-25  
  -25.2   9.772e-21   2.800e-25    1.017e-25  
  -25.3   4.245e-21   9.015e-26    3.162e-26  
  -25.4   1.817e-21   2.855e-26    9.669e-27  
  -25.5   7.660e-22   8.889e-27    2.907e-27  
  -25.6   3.181e-22   2.722e-27    8.590e-28  
  -25.7   1.300e-22   8.198e-28    2.496e-28  
  -25.8   5.235e-23   2.428e-28    7.129e-29  
  -25.9   2.075e-23   7.069e-29    2.002e-29  
  -26.0   8.093e-24   2.024e-29    5.526e-30  
  -26.1   3.107e-24   5.698e-30    1.499e-30  
  -26.2   1.174e-24   1.577e-30    4.000e-31  
  -26.3   4.366e-25   4.293e-31    1.049e-31  
  -26.4   1.597e-25   1.149e-31    2.703e-32  
  -26.5   5.751e-26   3.022e-32    6.848e-33  
  -26.6   2.037e-26   7.817e-33    1.705e-33  
  -26.7   7.097e-27   1.988e-33    4.175e-34  
  -26.8   2.432e-27   4.969e-34    1.004e-34  
  -26.9   8.200e-28   1.221e-34    2.375e-35  
  -27.0   2.719e-28   2.950e-35    5.522e-36  
  -27.1   8.867e-29   7.007e-36    1.261e-36  
  -27.2   2.844e-29   1.636e-36    2.833e-37  
  -27.3   8.970e-30   3.755e-37    6.252e-38  
  -27.4   2.782e-30   8.472e-38    1.356e-38  
  -27.5   8.486e-31   1.879e-38    2.891e-39  
  -27.6   2.545e-31   4.096e-39    6.058e-40  
  -27.7   7.505e-32   8.776e-40    1.247e-40  
  -27.8   2.176e-32   1.848e-40    2.525e-41  
  -27.9   6.203e-33   3.827e-41    5.022e-42  
  -28.0   1.738e-33   7.787e-42    9.818e-43  
