# z=16.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   1.707e-03   1.650e-03    1.650e-03  
  -14.1   1.491e-03   1.439e-03    1.439e-03  
  -14.2   1.304e-03   1.255e-03    1.256e-03  
  -14.3   1.140e-03   1.096e-03    1.096e-03  
  -14.4   9.981e-04   9.581e-04    9.583e-04  
  -14.5   8.749e-04   8.385e-04    8.386e-04  
  -14.6   7.680e-04   7.348e-04    7.349e-04  
  -14.7   6.752e-04   6.450e-04    6.451e-04  
  -14.8   5.947e-04   5.673e-04    5.673e-04  
  -14.9   5.249e-04   4.998e-04    4.999e-04  
  -15.0   4.641e-04   4.413e-04    4.414e-04  
  -15.1   4.113e-04   3.905e-04    3.905e-04  
  -15.2   3.653e-04   3.462e-04    3.463e-04  
  -15.3   3.250e-04   3.076e-04    3.077e-04  
  -15.4   2.898e-04   2.739e-04    2.739e-04  
  -15.5   2.589e-04   2.442e-04    2.443e-04  
  -15.6   2.318e-04   2.182e-04    2.182e-04  
  -15.7   2.078e-04   1.953e-04    1.953e-04  
  -15.8   1.866e-04   1.750e-04    1.750e-04  
  -15.9   1.677e-04   1.570e-04    1.570e-04  
  -16.0   1.510e-04   1.410e-04    1.410e-04  
  -16.1   1.360e-04   1.267e-04    1.267e-04  
  -16.2   1.226e-04   1.139e-04    1.139e-04  
  -16.3   1.106e-04   1.025e-04    1.024e-04  
  -16.4   9.978e-05   9.214e-05    9.210e-05  
  -16.5   9.003e-05   8.285e-05    8.279e-05  
  -16.6   8.123e-05   7.446e-05    7.438e-05  
  -16.7   7.325e-05   6.686e-05    6.676e-05  
  -16.8   6.602e-05   5.997e-05    5.984e-05  
  -16.9   5.945e-05   5.372e-05    5.356e-05  
  -17.0   5.347e-05   4.803e-05    4.785e-05  
  -17.1   4.803e-05   4.286e-05    4.264e-05  
  -17.2   4.307e-05   3.816e-05    3.790e-05  
  -17.3   3.855e-05   3.388e-05    3.358e-05  
  -17.4   3.443e-05   2.998e-05    2.965e-05  
  -17.5   3.068e-05   2.645e-05    2.607e-05  
  -17.6   2.726e-05   2.323e-05    2.282e-05  
  -17.7   2.414e-05   2.033e-05    1.988e-05  
  -17.8   2.131e-05   1.770e-05    1.722e-05  
  -17.9   1.874e-05   1.533e-05    1.483e-05  
  -18.0   1.642e-05   1.321e-05    1.269e-05  
  -18.1   1.432e-05   1.132e-05    1.079e-05  
  -18.2   1.244e-05   9.633e-06    9.099e-06  
  -18.3   1.075e-05   8.145e-06    7.614e-06  
  -18.4   9.237e-06   6.839e-06    6.319e-06  
  -18.5   7.896e-06   5.700e-06    5.198e-06  
  -18.6   6.711e-06   4.714e-06    4.236e-06  
  -18.7   5.669e-06   3.867e-06    3.419e-06  
  -18.8   4.759e-06   3.146e-06    2.731e-06  
  -18.9   3.969e-06   2.536e-06    2.159e-06  
  -19.0   3.287e-06   2.027e-06    1.689e-06  
  -19.1   2.704e-06   1.605e-06    1.306e-06  
  -19.2   2.208e-06   1.258e-06    9.980e-07  
  -19.3   1.789e-06   9.766e-07    7.538e-07  
  -19.4   1.439e-06   7.505e-07    5.624e-07  
  -19.5   1.149e-06   5.707e-07    4.144e-07  
  -19.6   9.099e-07   4.294e-07    3.015e-07  
  -19.7   7.148e-07   3.196e-07    2.165e-07  
  -19.8   5.570e-07   2.352e-07    1.534e-07  
  -19.9   4.305e-07   1.711e-07    1.072e-07  
  -20.0   3.300e-07   1.231e-07    7.396e-08  
  -20.1   2.509e-07   8.750e-08    5.031e-08  
  -20.2   1.891e-07   6.145e-08    3.374e-08  
  -20.3   1.413e-07   4.263e-08    2.231e-08  
  -20.4   1.048e-07   2.921e-08    1.454e-08  
  -20.5   7.700e-08   1.976e-08    9.342e-09  
  -20.6   5.611e-08   1.319e-08    5.914e-09  
  -20.7   4.055e-08   8.697e-09    3.689e-09  
  -20.8   2.906e-08   5.657e-09    2.267e-09  
  -20.9   2.065e-08   3.631e-09    1.372e-09  
  -21.0   1.455e-08   2.299e-09    8.178e-10  
  -21.1   1.017e-08   1.435e-09    4.801e-10  
  -21.2   7.048e-09   8.838e-10    2.775e-10  
  -21.3   4.845e-09   5.365e-10    1.579e-10  
  -21.4   3.303e-09   3.211e-10    8.849e-11  
  -21.5   2.234e-09   1.894e-10    4.880e-11  
  -21.6   1.499e-09   1.101e-10    2.649e-11  
  -21.7   9.974e-10   6.309e-11    1.415e-11  
  -21.8   6.585e-10   3.561e-11    7.438e-12  
  -21.9   4.313e-10   1.980e-11    3.847e-12  
  -22.0   2.803e-10   1.085e-11    1.958e-12  
  -22.1   1.807e-10   5.853e-12    9.800e-13  
  -22.2   1.156e-10   3.110e-12    4.827e-13  
  -22.3   7.339e-11   1.627e-12    2.338e-13  
  -22.4   4.622e-11   8.386e-13    1.114e-13  
  -22.5   2.889e-11   4.254e-13    5.221e-14  
  -22.6   1.791e-11   2.125e-13    2.406e-14  
  -22.7   1.102e-11   1.045e-13    1.091e-14  
  -22.8   6.730e-12   5.056e-14    4.862e-15  
  -22.9   4.077e-12   2.409e-14    2.131e-15  
