# z=13.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   4.416e-02   4.381e-02    4.381e-02  
  -12.1   4.075e-02   4.041e-02    4.041e-02  
  -12.2   3.761e-02   3.727e-02    3.727e-02  
  -12.3   3.470e-02   3.438e-02    3.438e-02  
  -12.4   3.203e-02   3.171e-02    3.171e-02  
  -12.5   2.956e-02   2.926e-02    2.926e-02  
  -12.6   2.728e-02   2.699e-02    2.699e-02  
  -12.7   2.518e-02   2.490e-02    2.490e-02  
  -12.8   2.325e-02   2.297e-02    2.297e-02  
  -12.9   2.146e-02   2.120e-02    2.120e-02  
  -13.0   1.982e-02   1.956e-02    1.956e-02  
  -13.1   1.830e-02   1.805e-02    1.805e-02  
  -13.2   1.690e-02   1.666e-02    1.666e-02  
  -13.3   1.561e-02   1.537e-02    1.537e-02  
  -13.4   1.442e-02   1.419e-02    1.419e-02  
  -13.5   1.332e-02   1.310e-02    1.310e-02  
  -13.6   1.231e-02   1.209e-02    1.209e-02  
  -13.7   1.138e-02   1.117e-02    1.117e-02  
  -13.8   1.052e-02   1.031e-02    1.031e-02  
  -13.9   9.719e-03   9.521e-03    9.521e-03  
  -14.0   8.985e-03   8.793e-03    8.793e-03  
  -14.1   8.308e-03   8.121e-03    8.121e-03  
  -14.2   7.682e-03   7.501e-03    7.501e-03  
  -14.3   7.104e-03   6.928e-03    6.928e-03  
  -14.4   6.571e-03   6.400e-03    6.400e-03  
  -14.5   6.078e-03   5.912e-03    5.912e-03  
  -14.6   5.623e-03   5.462e-03    5.462e-03  
  -14.7   5.203e-03   5.046e-03    5.046e-03  
  -14.8   4.814e-03   4.662e-03    4.662e-03  
  -14.9   4.455e-03   4.308e-03    4.308e-03  
  -15.0   4.123e-03   3.980e-03    3.980e-03  
  -15.1   3.816e-03   3.677e-03    3.677e-03  
  -15.2   3.533e-03   3.397e-03    3.398e-03  
  -15.3   3.270e-03   3.139e-03    3.139e-03  
  -15.4   3.028e-03   2.900e-03    2.900e-03  
  -15.5   2.803e-03   2.679e-03    2.679e-03  
  -15.6   2.596e-03   2.475e-03    2.475e-03  
  -15.7   2.403e-03   2.286e-03    2.286e-03  
  -15.8   2.225e-03   2.112e-03    2.112e-03  
  -15.9   2.061e-03   1.950e-03    1.950e-03  
  -16.0   1.908e-03   1.801e-03    1.801e-03  
  -16.1   1.767e-03   1.663e-03    1.663e-03  
  -16.2   1.636e-03   1.535e-03    1.535e-03  
  -16.3   1.515e-03   1.417e-03    1.417e-03  
  -16.4   1.403e-03   1.308e-03    1.308e-03  
  -16.5   1.299e-03   1.206e-03    1.207e-03  
  -16.6   1.203e-03   1.113e-03    1.113e-03  
  -16.7   1.114e-03   1.026e-03    1.027e-03  
  -16.8   1.031e-03   9.464e-04    9.469e-04  
  -16.9   9.547e-04   8.724e-04    8.728e-04  
  -17.0   8.838e-04   8.039e-04    8.044e-04  
  -17.1   8.180e-04   7.405e-04    7.410e-04  
  -17.2   7.570e-04   6.819e-04    6.825e-04  
  -17.3   7.005e-04   6.278e-04    6.283e-04  
  -17.4   6.482e-04   5.777e-04    5.782e-04  
  -17.5   5.996e-04   5.313e-04    5.319e-04  
  -17.6   5.546e-04   4.885e-04    4.891e-04  
  -17.7   5.129e-04   4.489e-04    4.495e-04  
  -17.8   4.742e-04   4.123e-04    4.130e-04  
  -17.9   4.383e-04   3.785e-04    3.792e-04  
  -18.0   4.051e-04   3.473e-04    3.480e-04  
  -18.1   3.742e-04   3.184e-04    3.191e-04  
  -18.2   3.457e-04   2.918e-04    2.925e-04  
  -18.3   3.192e-04   2.672e-04    2.679e-04  
  -18.4   2.946e-04   2.445e-04    2.452e-04  
  -18.5   2.718e-04   2.235e-04    2.243e-04  
  -18.6   2.507e-04   2.041e-04    2.049e-04  
  -18.7   2.311e-04   1.863e-04    1.871e-04  
  -18.8   2.129e-04   1.698e-04    1.706e-04  
  -18.9   1.960e-04   1.547e-04    1.554e-04  
  -19.0   1.804e-04   1.407e-04    1.414e-04  
  -19.1   1.659e-04   1.278e-04    1.285e-04  
  -19.2   1.524e-04   1.159e-04    1.166e-04  
  -19.3   1.400e-04   1.050e-04    1.056e-04  
  -19.4   1.284e-04   9.491e-05    9.544e-05  
  -19.5   1.176e-04   8.565e-05    8.608e-05  
  -19.6   1.077e-04   7.714e-05    7.745e-05  
  -19.7   9.840e-05   6.933e-05    6.950e-05  
  -19.8   8.982e-05   6.216e-05    6.216e-05  
  -19.9   8.185e-05   5.559e-05    5.541e-05  
  -20.0   7.446e-05   4.957e-05    4.920e-05  
  -20.1   6.760e-05   4.407e-05    4.351e-05  
  -20.2   6.124e-05   3.906e-05    3.829e-05  
  -20.3   5.534e-05   3.450e-05    3.352e-05  
  -20.4   4.988e-05   3.035e-05    2.918e-05  
  -20.5   4.483e-05   2.660e-05    2.524e-05  
  -20.6   4.017e-05   2.322e-05    2.169e-05  
  -20.7   3.586e-05   2.017e-05    1.851e-05  
  -20.8   3.190e-05   1.744e-05    1.568e-05  
  -20.9   2.826e-05   1.500e-05    1.317e-05  
  -21.0   2.493e-05   1.284e-05    1.098e-05  
  -21.1   2.189e-05   1.092e-05    9.065e-06  
  -21.2   1.912e-05   9.229e-06    7.417e-06  
  -21.3   1.661e-05   7.751e-06    6.011e-06  
  -21.4   1.435e-05   6.464e-06    4.823e-06  
  -21.5   1.233e-05   5.350e-06    3.830e-06  
  -21.6   1.052e-05   4.394e-06    3.010e-06  
  -21.7   8.922e-06   3.578e-06    2.340e-06  
  -21.8   7.513e-06   2.888e-06    1.798e-06  
  -21.9   6.281e-06   2.310e-06    1.366e-06  
  -22.0   5.213e-06   1.829e-06    1.026e-06  
  -22.1   4.293e-06   1.433e-06    7.614e-07  
  -22.2   3.507e-06   1.111e-06    5.580e-07  
  -22.3   2.842e-06   8.517e-07    4.038e-07  
  -22.4   2.284e-06   6.454e-07    2.886e-07  
  -22.5   1.819e-06   4.831e-07    2.035e-07  
  -22.6   1.437e-06   3.572e-07    1.416e-07  
  -22.7   1.125e-06   2.607e-07    9.722e-08  
  -22.8   8.726e-07   1.879e-07    6.583e-08  
  -22.9   6.708e-07   1.335e-07    4.396e-08  
  -23.0   5.109e-07   9.365e-08    2.894e-08  
  -23.1   3.855e-07   6.477e-08    1.878e-08  
  -23.2   2.882e-07   4.417e-08    1.201e-08  
  -23.3   2.134e-07   2.970e-08    7.573e-09  
  -23.4   1.566e-07   1.968e-08    4.704e-09  
  -23.5   1.138e-07   1.285e-08    2.879e-09  
  -23.6   8.194e-08   8.269e-09    1.736e-09  
  -23.7   5.845e-08   5.242e-09    1.032e-09  
  -23.8   4.131e-08   3.274e-09    6.037e-10  
  -23.9   2.893e-08   2.014e-09    3.481e-10  
  -24.0   2.008e-08   1.220e-09    1.977e-10  
  -24.1   1.381e-08   7.282e-10    1.106e-10  
  -24.2   9.414e-09   4.279e-10    6.095e-11  
  -24.3   6.362e-09   2.475e-10    3.308e-11  
  -24.4   4.262e-09   1.410e-10    1.769e-11  
  -24.5   2.832e-09   7.907e-11    9.317e-12  
  -24.6   1.866e-09   4.364e-11    4.834e-12  
  -24.7   1.219e-09   2.371e-11    2.470e-12  
  -24.8   7.904e-10   1.268e-11    1.244e-12  
  -24.9   5.083e-10   6.676e-12    6.168e-13  
  -25.0   3.244e-10   3.459e-12    3.013e-13  
  -25.1   2.054e-10   1.763e-12    1.450e-13  
  -25.2   1.291e-10   8.846e-13    6.877e-14  
  -25.3   8.051e-11   4.367e-13    3.212e-14  
  -25.4   4.984e-11   2.122e-13    1.479e-14  
  -25.5   3.062e-11   1.014e-13    6.705e-15  
  -25.6   1.868e-11   4.769e-14    2.996e-15  
  -25.7   1.131e-11   2.207e-14    1.319e-15  
  -25.8   6.793e-12   1.005e-14    5.722e-16  
  -25.9   4.051e-12   4.499e-15    2.446e-16  
  -26.0   2.398e-12   1.983e-15    1.031e-16  
  -26.1   1.408e-12   8.594e-16    4.280e-17  
  -26.2   8.209e-13   3.665e-16    1.752e-17  
  -26.3   4.748e-13   1.537e-16    7.066e-18  
  -26.4   2.725e-13   6.345e-17    2.810e-18  
  -26.5   1.551e-13   2.576e-17    1.101e-18  
  -26.6   8.760e-14   1.029e-17    4.256e-19  
  -26.7   4.906e-14   4.041e-18    1.622e-19  
  -26.8   2.726e-14   1.562e-18    6.091e-20  
  -26.9   1.501e-14   5.937e-19    2.256e-20  
  -27.0   8.199e-15   2.220e-19    8.241e-21  
  -27.1   4.439e-15   8.169e-20    2.969e-21  
  -27.2   2.382e-15   2.956e-20    1.055e-21  
  -27.3   1.267e-15   1.053e-20    3.695e-22  
  -27.4   6.677e-16   3.686e-21    1.277e-22  
  -27.5   3.486e-16   1.270e-21    4.355e-23  
  -27.6   1.803e-16   4.306e-22    1.465e-23  
  -27.7   9.234e-17   1.436e-22    4.861e-24  
  -27.8   4.683e-17   4.713e-23    1.592e-24  
  -27.9   2.352e-17   1.522e-23    5.143e-25  
  -28.0   1.169e-17   4.834e-24    1.640e-25  
