# z=10.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   2.647e-02   2.585e-02    2.585e-02  
  -14.1   2.446e-02   2.385e-02    2.385e-02  
  -14.2   2.260e-02   2.202e-02    2.202e-02  
  -14.3   2.089e-02   2.032e-02    2.032e-02  
  -14.4   1.931e-02   1.876e-02    1.876e-02  
  -14.5   1.785e-02   1.731e-02    1.731e-02  
  -14.6   1.650e-02   1.598e-02    1.598e-02  
  -14.7   1.526e-02   1.475e-02    1.476e-02  
  -14.8   1.411e-02   1.362e-02    1.362e-02  
  -14.9   1.305e-02   1.258e-02    1.258e-02  
  -15.0   1.207e-02   1.161e-02    1.161e-02  
  -15.1   1.117e-02   1.072e-02    1.073e-02  
  -15.2   1.034e-02   9.904e-03    9.905e-03  
  -15.3   9.565e-03   9.147e-03    9.148e-03  
  -15.4   8.854e-03   8.448e-03    8.449e-03  
  -15.5   8.197e-03   7.803e-03    7.804e-03  
  -15.6   7.590e-03   7.208e-03    7.209e-03  
  -15.7   7.029e-03   6.659e-03    6.659e-03  
  -15.8   6.510e-03   6.151e-03    6.152e-03  
  -15.9   6.031e-03   5.682e-03    5.683e-03  
  -16.0   5.588e-03   5.250e-03    5.250e-03  
  -16.1   5.178e-03   4.850e-03    4.850e-03  
  -16.2   4.799e-03   4.481e-03    4.481e-03  
  -16.3   4.448e-03   4.139e-03    4.140e-03  
  -16.4   4.124e-03   3.824e-03    3.825e-03  
  -16.5   3.824e-03   3.533e-03    3.533e-03  
  -16.6   3.546e-03   3.263e-03    3.264e-03  
  -16.7   3.288e-03   3.014e-03    3.015e-03  
  -16.8   3.050e-03   2.784e-03    2.785e-03  
  -16.9   2.829e-03   2.571e-03    2.572e-03  
  -17.0   2.625e-03   2.375e-03    2.375e-03  
  -17.1   2.435e-03   2.192e-03    2.193e-03  
  -17.2   2.260e-03   2.024e-03    2.025e-03  
  -17.3   2.097e-03   1.868e-03    1.869e-03  
  -17.4   1.946e-03   1.724e-03    1.725e-03  
  -17.5   1.806e-03   1.591e-03    1.592e-03  
  -17.6   1.676e-03   1.468e-03    1.469e-03  
  -17.7   1.556e-03   1.354e-03    1.355e-03  
  -17.8   1.444e-03   1.248e-03    1.250e-03  
  -17.9   1.341e-03   1.151e-03    1.152e-03  
  -18.0   1.245e-03   1.060e-03    1.062e-03  
  -18.1   1.155e-03   9.768e-04    9.785e-04  
  -18.2   1.072e-03   8.995e-04    9.014e-04  
  -18.3   9.954e-04   8.280e-04    8.301e-04  
  -18.4   9.240e-04   7.620e-04    7.641e-04  
  -18.5   8.576e-04   7.008e-04    7.031e-04  
  -18.6   7.959e-04   6.443e-04    6.468e-04  
  -18.7   7.387e-04   5.921e-04    5.947e-04  
  -18.8   6.855e-04   5.438e-04    5.466e-04  
  -18.9   6.360e-04   4.992e-04    5.022e-04  
  -19.0   5.901e-04   4.580e-04    4.611e-04  
  -19.1   5.474e-04   4.200e-04    4.233e-04  
  -19.2   5.077e-04   3.849e-04    3.883e-04  
  -19.3   4.709e-04   3.524e-04    3.560e-04  
  -19.4   4.366e-04   3.225e-04    3.263e-04  
  -19.5   4.047e-04   2.949e-04    2.988e-04  
  -19.6   3.751e-04   2.695e-04    2.735e-04  
  -19.7   3.475e-04   2.461e-04    2.501e-04  
  -19.8   3.219e-04   2.245e-04    2.286e-04  
  -19.9   2.980e-04   2.046e-04    2.087e-04  
  -20.0   2.759e-04   1.863e-04    1.903e-04  
  -20.1   2.553e-04   1.695e-04    1.733e-04  
  -20.2   2.361e-04   1.540e-04    1.576e-04  
  -20.3   2.182e-04   1.398e-04    1.431e-04  
  -20.4   2.016e-04   1.268e-04    1.297e-04  
  -20.5   1.861e-04   1.148e-04    1.173e-04  
  -20.6   1.717e-04   1.039e-04    1.058e-04  
  -20.7   1.583e-04   9.382e-05    9.514e-05  
  -20.8   1.459e-04   8.464e-05    8.527e-05  
  -20.9   1.342e-04   7.626e-05    7.613e-05  
  -21.0   1.234e-04   6.860e-05    6.770e-05  
  -21.1   1.133e-04   6.162e-05    5.991e-05  
  -21.2   1.040e-04   5.527e-05    5.276e-05  
  -21.3   9.522e-05   4.949e-05    4.620e-05  
  -21.4   8.708e-05   4.423e-05    4.021e-05  
  -21.5   7.950e-05   3.946e-05    3.478e-05  
  -21.6   7.244e-05   3.514e-05    2.987e-05  
  -21.7   6.588e-05   3.122e-05    2.548e-05  
  -21.8   5.978e-05   2.767e-05    2.156e-05  
  -21.9   5.412e-05   2.446e-05    1.810e-05  
  -22.0   4.886e-05   2.155e-05    1.508e-05  
  -22.1   4.399e-05   1.893e-05    1.245e-05  
  -22.2   3.948e-05   1.656e-05    1.020e-05  
  -22.3   3.532e-05   1.443e-05    8.274e-06  
