# z=18.0: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   6.754e-04   6.596e-04    6.595e-04  
  -14.1   6.131e-04   5.984e-04    5.983e-04  
  -14.2   5.577e-04   5.439e-04    5.439e-04  
  -14.3   5.083e-04   4.953e-04    4.953e-04  
  -14.4   4.639e-04   4.517e-04    4.517e-04  
  -14.5   4.240e-04   4.124e-04    4.124e-04  
  -14.6   3.879e-04   3.769e-04    3.769e-04  
  -14.7   3.552e-04   3.448e-04    3.447e-04  
  -14.8   3.255e-04   3.155e-04    3.155e-04  
  -14.9   2.984e-04   2.889e-04    2.889e-04  
  -15.0   2.737e-04   2.646e-04    2.646e-04  
  -15.1   2.512e-04   2.424e-04    2.424e-04  
  -15.2   2.305e-04   2.221e-04    2.221e-04  
  -15.3   2.116e-04   2.035e-04    2.035e-04  
  -15.4   1.942e-04   1.864e-04    1.864e-04  
  -15.5   1.782e-04   1.708e-04    1.707e-04  
  -15.6   1.635e-04   1.564e-04    1.564e-04  
  -15.7   1.500e-04   1.432e-04    1.431e-04  
  -15.8   1.376e-04   1.310e-04    1.310e-04  
  -15.9   1.262e-04   1.199e-04    1.198e-04  
  -16.0   1.157e-04   1.096e-04    1.095e-04  
  -16.1   1.060e-04   1.001e-04    1.001e-04  
  -16.2   9.702e-05   9.141e-05    9.135e-05  
  -16.3   8.879e-05   8.339e-05    8.333e-05  
  -16.4   8.120e-05   7.601e-05    7.595e-05  
  -16.5   7.420e-05   6.922e-05    6.916e-05  
  -16.6   6.775e-05   6.296e-05    6.290e-05  
  -16.7   6.181e-05   5.720e-05    5.714e-05  
  -16.8   5.633e-05   5.190e-05    5.184e-05  
  -16.9   5.127e-05   4.701e-05    4.695e-05  
  -17.0   4.661e-05   4.252e-05    4.245e-05  
  -17.1   4.231e-05   3.837e-05    3.831e-05  
  -17.2   3.835e-05   3.456e-05    3.450e-05  
  -17.3   3.470e-05   3.105e-05    3.099e-05  
  -17.4   3.134e-05   2.783e-05    2.776e-05  
  -17.5   2.825e-05   2.486e-05    2.480e-05  
  -17.6   2.540e-05   2.214e-05    2.208e-05  
  -17.7   2.278e-05   1.965e-05    1.959e-05  
  -17.8   2.038e-05   1.737e-05    1.731e-05  
  -17.9   1.817e-05   1.529e-05    1.523e-05  
  -18.0   1.615e-05   1.340e-05    1.333e-05  
  -18.1   1.431e-05   1.169e-05    1.162e-05  
  -18.2   1.263e-05   1.014e-05    1.006e-05  
  -18.3   1.110e-05   8.742e-06    8.666e-06  
  -18.4   9.713e-06   7.494e-06    7.416e-06  
  -18.5   8.461e-06   6.383e-06    6.303e-06  
  -18.6   7.335e-06   5.400e-06    5.318e-06  
  -18.7   6.325e-06   4.536e-06    4.453e-06  
  -18.8   5.425e-06   3.781e-06    3.699e-06  
  -18.9   4.627e-06   3.128e-06    3.047e-06  
  -19.0   3.922e-06   2.566e-06    2.488e-06  
  -19.1   3.304e-06   2.088e-06    2.012e-06  
  -19.2   2.766e-06   1.684e-06    1.612e-06  
  -19.3   2.300e-06   1.345e-06    1.279e-06  
  -19.4   1.899e-06   1.065e-06    1.004e-06  
  -19.5   1.557e-06   8.350e-07    7.801e-07  
  -19.6   1.267e-06   6.481e-07    5.994e-07  
  -19.7   1.024e-06   4.980e-07    4.554e-07  
  -19.8   8.208e-07   3.787e-07    3.420e-07  
  -19.9   6.529e-07   2.848e-07    2.538e-07  
  -20.0   5.153e-07   2.119e-07    1.861e-07  
  -20.1   4.034e-07   1.559e-07    1.348e-07  
  -20.2   3.133e-07   1.134e-07    9.641e-08  
  -20.3   2.413e-07   8.154e-08    6.807e-08  
  -20.4   1.843e-07   5.793e-08    4.743e-08  
  -20.5   1.396e-07   4.066e-08    3.261e-08  
  -20.6   1.049e-07   2.819e-08    2.212e-08  
  -20.7   7.814e-08   1.930e-08    1.480e-08  
  -20.8   5.771e-08   1.304e-08    9.768e-09  
  -20.9   4.227e-08   8.700e-09    6.355e-09  
  -21.0   3.070e-08   5.728e-09    4.075e-09  
  -21.1   2.211e-08   3.721e-09    2.576e-09  
  -21.2   1.579e-08   2.385e-09    1.605e-09  
  -21.3   1.118e-08   1.507e-09    9.847e-10  
  -21.4   7.849e-09   9.395e-10    5.953e-10  
  -21.5   5.466e-09   5.774e-10    3.545e-10  
  -21.6   3.774e-09   3.498e-10    2.079e-10  
  -21.7   2.585e-09   2.089e-10    1.201e-10  
  -21.8   1.756e-09   1.229e-10    6.826e-11  
  -21.9   1.183e-09   7.129e-11    3.821e-11  
  -22.0   7.906e-10   4.073e-11    2.105e-11  
  -22.1   5.241e-10   2.293e-11    1.142e-11  
  -22.2   3.447e-10   1.271e-11    6.093e-12  
  -22.3   2.248e-10   6.941e-12    3.200e-12  
  -22.4   1.455e-10   3.733e-12    1.654e-12  
  -22.5   9.343e-11   1.976e-12    8.409e-13  
  -22.6   5.952e-11   1.030e-12    4.206e-13  
  -22.7   3.762e-11   5.290e-13    2.070e-13  
  -22.8   2.359e-11   2.673e-13    1.002e-13  
  -22.9   1.468e-11   1.330e-13    4.772e-14  
  -23.0   9.061e-12   6.510e-14    2.235e-14  
  -23.1   5.550e-12   3.137e-14    1.030e-14  
  -23.2   3.373e-12   1.488e-14    4.665e-15  
  -23.3   2.034e-12   6.944e-15    2.079e-15  
  -23.4   1.217e-12   3.189e-15    9.108e-16  
  -23.5   7.221e-13   1.441e-15    3.924e-16  
