# z=8.5: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   5.434e-02   5.298e-02    5.298e-02  
  -14.1   5.014e-02   4.882e-02    4.882e-02  
  -14.2   4.626e-02   4.497e-02    4.497e-02  
  -14.3   4.266e-02   4.141e-02    4.141e-02  
  -14.4   3.934e-02   3.812e-02    3.812e-02  
  -14.5   3.627e-02   3.508e-02    3.508e-02  
  -14.6   3.343e-02   3.227e-02    3.227e-02  
  -14.7   3.080e-02   2.968e-02    2.968e-02  
  -14.8   2.838e-02   2.729e-02    2.729e-02  
  -14.9   2.614e-02   2.509e-02    2.509e-02  
  -15.0   2.408e-02   2.306e-02    2.306e-02  
  -15.1   2.217e-02   2.118e-02    2.118e-02  
  -15.2   2.041e-02   1.945e-02    1.945e-02  
  -15.3   1.879e-02   1.786e-02    1.786e-02  
  -15.4   1.729e-02   1.640e-02    1.640e-02  
  -15.5   1.592e-02   1.505e-02    1.505e-02  
  -15.6   1.465e-02   1.381e-02    1.381e-02  
  -15.7   1.348e-02   1.267e-02    1.267e-02  
  -15.8   1.240e-02   1.162e-02    1.162e-02  
  -15.9   1.141e-02   1.065e-02    1.065e-02  
  -16.0   1.050e-02   9.765e-03    9.765e-03  
  -16.1   9.655e-03   8.950e-03    8.950e-03  
  -16.2   8.882e-03   8.201e-03    8.202e-03  
  -16.3   8.170e-03   7.514e-03    7.515e-03  
  -16.4   7.516e-03   6.883e-03    6.884e-03  
  -16.5   6.914e-03   6.304e-03    6.305e-03  
  -16.6   6.360e-03   5.773e-03    5.774e-03  
  -16.7   5.851e-03   5.286e-03    5.286e-03  
  -16.8   5.383e-03   4.839e-03    4.840e-03  
  -16.9   4.953e-03   4.429e-03    4.430e-03  
  -17.0   4.558e-03   4.053e-03    4.054e-03  
  -17.1   4.194e-03   3.709e-03    3.710e-03  
  -17.2   3.860e-03   3.394e-03    3.395e-03  
  -17.3   3.553e-03   3.105e-03    3.106e-03  
  -17.4   3.271e-03   2.840e-03    2.841e-03  
  -17.5   3.011e-03   2.597e-03    2.599e-03  
  -17.6   2.773e-03   2.375e-03    2.377e-03  
  -17.7   2.553e-03   2.172e-03    2.174e-03  
  -17.8   2.352e-03   1.986e-03    1.987e-03  
  -17.9   2.167e-03   1.815e-03    1.817e-03  
  -18.0   1.996e-03   1.659e-03    1.661e-03  
  -18.1   1.840e-03   1.516e-03    1.518e-03  
  -18.2   1.695e-03   1.385e-03    1.388e-03  
  -18.3   1.563e-03   1.265e-03    1.268e-03  
  -18.4   1.441e-03   1.156e-03    1.159e-03  
  -18.5   1.329e-03   1.055e-03    1.059e-03  
  -18.6   1.225e-03   9.635e-04    9.671e-04  
  -18.7   1.130e-03   8.794e-04    8.834e-04  
  -18.8   1.043e-03   8.025e-04    8.068e-04  
  -18.9   9.622e-04   7.321e-04    7.368e-04  
  -19.0   8.880e-04   6.677e-04    6.729e-04  
  -19.1   8.196e-04   6.088e-04    6.144e-04  
  -19.2   7.565e-04   5.549e-04    5.609e-04  
  -19.3   6.984e-04   5.056e-04    5.121e-04  
  -19.4   6.448e-04   4.605e-04    4.675e-04  
  -19.5   5.954e-04   4.192e-04    4.267e-04  
  -19.6   5.498e-04   3.815e-04    3.894e-04  
  -19.7   5.078e-04   3.471e-04    3.553e-04  
  -19.8   4.689e-04   3.156e-04    3.240e-04  
  -19.9   4.331e-04   2.868e-04    2.955e-04  
  -20.0   4.000e-04   2.605e-04    2.692e-04  
  -20.1   3.694e-04   2.365e-04    2.452e-04  
  -20.2   3.412e-04   2.146e-04    2.231e-04  
  -20.3   3.151e-04   1.946e-04    2.027e-04  
  -20.4   2.909e-04   1.764e-04    1.840e-04  
  -20.5   2.686e-04   1.598e-04    1.667e-04  
  -20.6   2.479e-04   1.447e-04    1.506e-04  
  -20.7   2.288e-04   1.309e-04    1.358e-04  
  -20.8   2.111e-04   1.184e-04    1.221e-04  
  -20.9   1.947e-04   1.070e-04    1.094e-04  
  -21.0   1.796e-04   9.662e-05    9.757e-05  
  -21.1   1.655e-04   8.720e-05    8.667e-05  
  -21.2   1.525e-04   7.865e-05    7.660e-05  
  -21.3   1.404e-04   7.088e-05    6.733e-05  
  -21.4   1.292e-04   6.384e-05    5.884e-05  
  -21.5   1.188e-04   5.744e-05    5.108e-05  
