# z=24.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   7.052e-06   6.853e-06    6.846e-06  
  -15.1   6.409e-06   6.216e-06    6.211e-06  
  -15.2   5.818e-06   5.631e-06    5.626e-06  
  -15.3   5.275e-06   5.092e-06    5.090e-06  
  -15.4   4.776e-06   4.598e-06    4.597e-06  
  -15.5   4.318e-06   4.144e-06    4.146e-06  
  -15.6   3.897e-06   3.728e-06    3.731e-06  
  -15.7   3.512e-06   3.346e-06    3.351e-06  
  -15.8   3.158e-06   2.997e-06    3.004e-06  
  -15.9   2.834e-06   2.677e-06    2.686e-06  
  -16.0   2.538e-06   2.385e-06    2.395e-06  
  -16.1   2.268e-06   2.118e-06    2.130e-06  
  -16.2   2.020e-06   1.875e-06    1.888e-06  
  -16.3   1.795e-06   1.654e-06    1.669e-06  
  -16.4   1.590e-06   1.453e-06    1.469e-06  
  -16.5   1.404e-06   1.272e-06    1.289e-06  
  -16.6   1.235e-06   1.109e-06    1.126e-06  
  -16.7   1.082e-06   9.616e-07    9.790e-07  
  -16.8   9.448e-07   8.301e-07    8.475e-07  
  -16.9   8.211e-07   7.128e-07    7.299e-07  
  -17.0   7.104e-07   6.087e-07    6.253e-07  
  -17.1   6.117e-07   5.168e-07    5.328e-07  
  -17.2   5.240e-07   4.362e-07    4.512e-07  
  -17.3   4.465e-07   3.658e-07    3.798e-07  
  -17.4   3.783e-07   3.047e-07    3.176e-07  
  -17.5   3.186e-07   2.521e-07    2.638e-07  
  -17.6   2.667e-07   2.071e-07    2.176e-07  
  -17.7   2.219e-07   1.689e-07    1.782e-07  
  -17.8   1.833e-07   1.366e-07    1.448e-07  
  -17.9   1.505e-07   1.097e-07    1.167e-07  
  -18.0   1.226e-07   8.737e-08    9.337e-08  
  -18.1   9.923e-08   6.900e-08    7.406e-08  
  -18.2   7.969e-08   5.404e-08    5.824e-08  
  -18.3   6.352e-08   4.196e-08    4.540e-08  
  -18.4   5.024e-08   3.229e-08    3.508e-08  
  -18.5   3.942e-08   2.462e-08    2.685e-08  
  -18.6   3.069e-08   1.860e-08    2.036e-08  
  -18.7   2.370e-08   1.393e-08    1.530e-08  
  -18.8   1.815e-08   1.033e-08    1.138e-08  
  -18.9   1.378e-08   7.582e-09    8.380e-09  
  -19.0   1.038e-08   5.513e-09    6.110e-09  
  -19.1   7.751e-09   3.969e-09    4.409e-09  
  -19.2   5.739e-09   2.829e-09    3.149e-09  
  -19.3   4.213e-09   1.995e-09    2.225e-09  
  -19.4   3.067e-09   1.393e-09    1.555e-09  
  -19.5   2.213e-09   9.620e-10    1.075e-09  
  -19.6   1.583e-09   6.574e-10    7.349e-10  
  -19.7   1.123e-09   4.444e-10    4.968e-10  
  -19.8   7.897e-10   2.972e-10    3.320e-10  
  -19.9   5.506e-10   1.965e-10    2.193e-10  
  -20.0   3.806e-10   1.285e-10    1.431e-10  
  -20.1   2.609e-10   8.304e-11    9.233e-11  
  -20.2   1.773e-10   5.306e-11    5.884e-11  
  -20.3   1.195e-10   3.351e-11    3.703e-11  
  -20.4   7.984e-11   2.091e-11    2.302e-11  
  -20.5   5.291e-11   1.289e-11    1.413e-11  
  -20.6   3.477e-11   7.853e-12    8.564e-12  
  -20.7   2.266e-11   4.725e-12    5.123e-12  
  -20.8   1.465e-11   2.808e-12    3.025e-12  
  -20.9   9.390e-12   1.648e-12    1.763e-12  
  -21.0   5.969e-12   9.547e-13    1.013e-12  
  -21.1   3.764e-12   5.461e-13    5.747e-13  
  -21.2   2.353e-12   3.083e-13    3.216e-13  
  -21.3   1.459e-12   1.718e-13    1.774e-13  
