# z=9.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   4.598e-02   4.484e-02    4.484e-02  
  -14.1   4.242e-02   4.132e-02    4.132e-02  
  -14.2   3.914e-02   3.807e-02    3.807e-02  
  -14.3   3.611e-02   3.507e-02    3.507e-02  
  -14.4   3.331e-02   3.230e-02    3.230e-02  
  -14.5   3.073e-02   2.974e-02    2.974e-02  
  -14.6   2.834e-02   2.738e-02    2.739e-02  
  -14.7   2.614e-02   2.521e-02    2.521e-02  
  -14.8   2.410e-02   2.320e-02    2.320e-02  
  -14.9   2.222e-02   2.136e-02    2.136e-02  
  -15.0   2.049e-02   1.965e-02    1.965e-02  
  -15.1   1.890e-02   1.808e-02    1.808e-02  
  -15.2   1.742e-02   1.663e-02    1.663e-02  
  -15.3   1.607e-02   1.530e-02    1.530e-02  
  -15.4   1.481e-02   1.407e-02    1.407e-02  
  -15.5   1.366e-02   1.294e-02    1.294e-02  
  -15.6   1.260e-02   1.190e-02    1.190e-02  
  -15.7   1.162e-02   1.095e-02    1.095e-02  
  -15.8   1.071e-02   1.006e-02    1.006e-02  
  -15.9   9.881e-03   9.254e-03    9.254e-03  
  -16.0   9.114e-03   8.508e-03    8.508e-03  
  -16.1   8.407e-03   7.821e-03    7.822e-03  
  -16.2   7.756e-03   7.190e-03    7.190e-03  
  -16.3   7.156e-03   6.609e-03    6.610e-03  
  -16.4   6.603e-03   6.075e-03    6.076e-03  
  -16.5   6.094e-03   5.584e-03    5.585e-03  
  -16.6   5.625e-03   5.132e-03    5.133e-03  
  -16.7   5.193e-03   4.717e-03    4.718e-03  
  -16.8   4.794e-03   4.335e-03    4.336e-03  
  -16.9   4.427e-03   3.984e-03    3.985e-03  
  -17.0   4.088e-03   3.661e-03    3.662e-03  
  -17.1   3.776e-03   3.364e-03    3.365e-03  
  -17.2   3.489e-03   3.091e-03    3.092e-03  
  -17.3   3.224e-03   2.840e-03    2.841e-03  
  -17.4   2.979e-03   2.609e-03    2.610e-03  
  -17.5   2.753e-03   2.396e-03    2.398e-03  
  -17.6   2.545e-03   2.201e-03    2.202e-03  
  -17.7   2.353e-03   2.021e-03    2.023e-03  
  -17.8   2.176e-03   1.856e-03    1.858e-03  
  -17.9   2.013e-03   1.704e-03    1.706e-03  
  -18.0   1.862e-03   1.565e-03    1.566e-03  
  -18.1   1.723e-03   1.436e-03    1.438e-03  
  -18.2   1.594e-03   1.318e-03    1.320e-03  
  -18.3   1.475e-03   1.209e-03    1.211e-03  
  -18.4   1.365e-03   1.109e-03    1.112e-03  
  -18.5   1.264e-03   1.017e-03    1.020e-03  
  -18.6   1.170e-03   9.325e-04    9.355e-04  
  -18.7   1.083e-03   8.547e-04    8.579e-04  
  -18.8   1.003e-03   7.831e-04    7.866e-04  
  -18.9   9.287e-04   7.173e-04    7.211e-04  
  -19.0   8.601e-04   6.568e-04    6.609e-04  
  -19.1   7.966e-04   6.011e-04    6.056e-04  
  -19.2   7.378e-04   5.499e-04    5.549e-04  
  -19.3   6.834e-04   5.029e-04    5.082e-04  
  -19.4   6.330e-04   4.597e-04    4.654e-04  
  -19.5   5.863e-04   4.200e-04    4.261e-04  
  -19.6   5.431e-04   3.835e-04    3.900e-04  
  -19.7   5.031e-04   3.500e-04    3.568e-04  
  -19.8   4.659e-04   3.193e-04    3.264e-04  
  -19.9   4.315e-04   2.911e-04    2.984e-04  
  -20.0   3.996e-04   2.652e-04    2.727e-04  
  -20.1   3.701e-04   2.415e-04    2.491e-04  
  -20.2   3.426e-04   2.197e-04    2.273e-04  
  -20.3   3.172e-04   1.998e-04    2.072e-04  
  -20.4   2.936e-04   1.815e-04    1.886e-04  
  -20.5   2.717e-04   1.648e-04    1.715e-04  
  -20.6   2.513e-04   1.495e-04    1.556e-04  
  -20.7   2.324e-04   1.356e-04    1.409e-04  
  -20.8   2.149e-04   1.228e-04    1.272e-04  
  -20.9   1.986e-04   1.112e-04    1.145e-04  
  -21.0   1.834e-04   1.006e-04    1.027e-04  
  -21.1   1.693e-04   9.091e-05    9.181e-05  
  -21.2   1.563e-04   8.210e-05    8.167e-05  
  -21.3   1.441e-04   7.408e-05    7.230e-05  
  -21.4   1.328e-04   6.678e-05    6.365e-05  
  -21.5   1.222e-04   6.015e-05    5.570e-05  
  -21.6   1.124e-04   5.412e-05    4.844e-05  
  -21.7   1.033e-04   4.864e-05    4.183e-05  
  -21.8   9.483e-05   4.366e-05    3.586e-05  
  -21.9   8.692e-05   3.914e-05    3.050e-05  
  -22.0   7.956e-05   3.503e-05    2.573e-05  
  -22.1   7.272e-05   3.129e-05    2.153e-05  
  -22.2   6.634e-05   2.789e-05    1.785e-05  
  -22.3   6.041e-05   2.479e-05    1.467e-05  
  -22.4   5.490e-05   2.197e-05    1.194e-05  
  -22.5   4.977e-05   1.941e-05    9.631e-06  
  -22.6   4.502e-05   1.707e-05    7.692e-06  
  -22.7   4.061e-05   1.495e-05    6.084e-06  
  -22.8   3.652e-05   1.303e-05    4.765e-06  
  -22.9   3.275e-05   1.129e-05    3.695e-06  
  -23.0   2.927e-05   9.725e-06    2.837e-06  
