# z=13.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   4.192e-02   4.158e-02    4.158e-02  
  -12.1   3.858e-02   3.824e-02    3.824e-02  
  -12.2   3.550e-02   3.518e-02    3.518e-02  
  -12.3   3.267e-02   3.235e-02    3.235e-02  
  -12.4   3.006e-02   2.976e-02    2.976e-02  
  -12.5   2.766e-02   2.737e-02    2.737e-02  
  -12.6   2.545e-02   2.517e-02    2.517e-02  
  -12.7   2.342e-02   2.315e-02    2.315e-02  
  -12.8   2.155e-02   2.129e-02    2.129e-02  
  -12.9   1.984e-02   1.958e-02    1.958e-02  
  -13.0   1.825e-02   1.801e-02    1.801e-02  
  -13.1   1.680e-02   1.656e-02    1.656e-02  
  -13.2   1.546e-02   1.523e-02    1.523e-02  
  -13.3   1.424e-02   1.401e-02    1.401e-02  
  -13.4   1.310e-02   1.289e-02    1.289e-02  
  -13.5   1.207e-02   1.185e-02    1.185e-02  
  -13.6   1.111e-02   1.090e-02    1.090e-02  
  -13.7   1.023e-02   1.003e-02    1.003e-02  
  -13.8   9.421e-03   9.230e-03    9.230e-03  
  -13.9   8.677e-03   8.493e-03    8.493e-03  
  -14.0   7.993e-03   7.814e-03    7.815e-03  
  -14.1   7.364e-03   7.191e-03    7.191e-03  
  -14.2   6.785e-03   6.618e-03    6.618e-03  
  -14.3   6.253e-03   6.091e-03    6.091e-03  
  -14.4   5.762e-03   5.606e-03    5.606e-03  
  -14.5   5.311e-03   5.160e-03    5.160e-03  
  -14.6   4.896e-03   4.750e-03    4.750e-03  
  -14.7   4.514e-03   4.372e-03    4.373e-03  
  -14.8   4.162e-03   4.025e-03    4.026e-03  
  -14.9   3.839e-03   3.706e-03    3.706e-03  
  -15.0   3.540e-03   3.412e-03    3.412e-03  
  -15.1   3.266e-03   3.141e-03    3.141e-03  
  -15.2   3.012e-03   2.892e-03    2.892e-03  
  -15.3   2.779e-03   2.663e-03    2.663e-03  
  -15.4   2.564e-03   2.452e-03    2.452e-03  
  -15.5   2.366e-03   2.257e-03    2.258e-03  
  -15.6   2.184e-03   2.078e-03    2.078e-03  
  -15.7   2.015e-03   1.913e-03    1.914e-03  
  -15.8   1.860e-03   1.761e-03    1.762e-03  
  -15.9   1.717e-03   1.621e-03    1.622e-03  
  -16.0   1.585e-03   1.492e-03    1.493e-03  
  -16.1   1.463e-03   1.373e-03    1.374e-03  
  -16.2   1.351e-03   1.264e-03    1.264e-03  
  -16.3   1.247e-03   1.163e-03    1.163e-03  
