# z=17.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   2.164e-03   2.108e-03    2.108e-03  
  -14.1   1.949e-03   1.897e-03    1.897e-03  
  -14.2   1.759e-03   1.710e-03    1.710e-03  
  -14.3   1.590e-03   1.544e-03    1.544e-03  
  -14.4   1.439e-03   1.396e-03    1.396e-03  
  -14.5   1.304e-03   1.264e-03    1.264e-03  
  -14.6   1.184e-03   1.146e-03    1.146e-03  
  -14.7   1.076e-03   1.041e-03    1.041e-03  
  -14.8   9.795e-04   9.459e-04    9.459e-04  
  -14.9   8.926e-04   8.609e-04    8.609e-04  
  -15.0   8.144e-04   7.844e-04    7.845e-04  
  -15.1   7.439e-04   7.155e-04    7.155e-04  
  -15.2   6.802e-04   6.532e-04    6.532e-04  
  -15.3   6.225e-04   5.968e-04    5.968e-04  
  -15.4   5.701e-04   5.456e-04    5.456e-04  
  -15.5   5.225e-04   4.992e-04    4.992e-04  
  -15.6   4.792e-04   4.569e-04    4.569e-04  
  -15.7   4.397e-04   4.184e-04    4.184e-04  
  -15.8   4.037e-04   3.832e-04    3.832e-04  
  -15.9   3.707e-04   3.511e-04    3.511e-04  
  -16.0   3.405e-04   3.217e-04    3.217e-04  
  -16.1   3.129e-04   2.948e-04    2.948e-04  
  -16.2   2.875e-04   2.702e-04    2.701e-04  
  -16.3   2.642e-04   2.475e-04    2.475e-04  
  -16.4   2.427e-04   2.267e-04    2.267e-04  
  -16.5   2.230e-04   2.076e-04    2.076e-04  
  -16.6   2.049e-04   1.901e-04    1.900e-04  
  -16.7   1.882e-04   1.740e-04    1.739e-04  
  -16.8   1.728e-04   1.591e-04    1.590e-04  
  -16.9   1.586e-04   1.454e-04    1.454e-04  
  -17.0   1.455e-04   1.328e-04    1.328e-04  
  -17.1   1.334e-04   1.213e-04    1.212e-04  
  -17.2   1.223e-04   1.106e-04    1.105e-04  
  -17.3   1.120e-04   1.007e-04    1.007e-04  
  -17.4   1.025e-04   9.169e-05    9.164e-05  
  -17.5   9.377e-05   8.335e-05    8.331e-05  
  -17.6   8.568e-05   7.566e-05    7.563e-05  
  -17.7   7.821e-05   6.859e-05    6.855e-05  
  -17.8   7.131e-05   6.207e-05    6.204e-05  
  -17.9   6.494e-05   5.606e-05    5.604e-05  
  -18.0   5.906e-05   5.054e-05    5.053e-05  
  -18.1   5.364e-05   4.546e-05    4.545e-05  
  -18.2   4.863e-05   4.079e-05    4.078e-05  
  -18.3   4.401e-05   3.649e-05    3.649e-05  
  -18.4   3.975e-05   3.256e-05    3.255e-05  
  -18.5   3.582e-05   2.895e-05    2.894e-05  
  -18.6   3.221e-05   2.566e-05    2.564e-05  
  -18.7   2.888e-05   2.265e-05    2.262e-05  
  -18.8   2.582e-05   1.991e-05    1.988e-05  
  -18.9   2.301e-05   1.742e-05    1.738e-05  
  -19.0   2.044e-05   1.518e-05    1.512e-05  
  -19.1   1.810e-05   1.316e-05    1.308e-05  
  -19.2   1.595e-05   1.134e-05    1.125e-05  
  -19.3   1.401e-05   9.721e-06    9.615e-06  
  -19.4   1.224e-05   8.283e-06    8.163e-06  
  -19.5   1.065e-05   7.014e-06    6.881e-06  
  -19.6   9.218e-06   5.900e-06    5.757e-06  
  -19.7   7.936e-06   4.929e-06    4.779e-06  
  -19.8   6.795e-06   4.089e-06    3.934e-06  
  -19.9   5.783e-06   3.366e-06    3.210e-06  
  -20.0   4.892e-06   2.750e-06    2.596e-06  
  -20.1   4.112e-06   2.229e-06    2.080e-06  
  -20.2   3.434e-06   1.791e-06    1.650e-06  
