# z=14.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   2.474e-03   2.383e-03    2.383e-03  
  -15.1   2.274e-03   2.187e-03    2.187e-03  
  -15.2   2.091e-03   2.007e-03    2.007e-03  
  -15.3   1.923e-03   1.842e-03    1.842e-03  
  -15.4   1.768e-03   1.690e-03    1.690e-03  
  -15.5   1.626e-03   1.551e-03    1.551e-03  
  -15.6   1.496e-03   1.423e-03    1.423e-03  
  -15.7   1.376e-03   1.306e-03    1.306e-03  
  -15.8   1.266e-03   1.198e-03    1.198e-03  
  -15.9   1.165e-03   1.099e-03    1.099e-03  
  -16.0   1.071e-03   1.008e-03    1.008e-03  
  -16.1   9.857e-04   9.247e-04    9.250e-04  
  -16.2   9.069e-04   8.481e-04    8.484e-04  
  -16.3   8.344e-04   7.777e-04    7.781e-04  
  -16.4   7.677e-04   7.131e-04    7.134e-04  
  -16.5   7.064e-04   6.537e-04    6.541e-04  
  -16.6   6.499e-04   5.992e-04    5.996e-04  
  -16.7   5.980e-04   5.491e-04    5.495e-04  
  -16.8   5.501e-04   5.031e-04    5.035e-04  
  -16.9   5.061e-04   4.608e-04    4.612e-04  
  -17.0   4.656e-04   4.220e-04    4.224e-04  
  -17.1   4.283e-04   3.863e-04    3.867e-04  
  -17.2   3.939e-04   3.535e-04    3.540e-04  
  -17.3   3.622e-04   3.234e-04    3.238e-04  
  -17.4   3.331e-04   2.957e-04    2.962e-04  
  -17.5   3.062e-04   2.703e-04    2.708e-04  
  -17.6   2.814e-04   2.470e-04    2.474e-04  
  -17.7   2.586e-04   2.255e-04    2.260e-04  
  -17.8   2.375e-04   2.058e-04    2.062e-04  
  -17.9   2.181e-04   1.877e-04    1.881e-04  
  -18.0   2.002e-04   1.710e-04    1.715e-04  
  -18.1   1.837e-04   1.557e-04    1.561e-04  
  -18.2   1.684e-04   1.416e-04    1.420e-04  
  -18.3   1.544e-04   1.287e-04    1.291e-04  
  -18.4   1.414e-04   1.168e-04    1.172e-04  
  -18.5   1.294e-04   1.058e-04    1.062e-04  
  -18.6   1.183e-04   9.577e-05    9.607e-05  
  -18.7   1.080e-04   8.652e-05    8.676e-05  
  -18.8   9.857e-05   7.801e-05    7.817e-05  
  -18.9   8.981e-05   7.018e-05    7.026e-05  
  -19.0   8.171e-05   6.299e-05    6.297e-05  
  -19.1   7.422e-05   5.638e-05    5.626e-05  
  -19.2   6.729e-05   5.031e-05    5.007e-05  
  -19.3   6.089e-05   4.475e-05    4.439e-05  
  -19.4   5.497e-05   3.965e-05    3.917e-05  
  -19.5   4.950e-05   3.500e-05    3.439e-05  
  -19.6   4.445e-05   3.076e-05    3.002e-05  
  -19.7   3.979e-05   2.690e-05    2.605e-05  
  -19.8   3.551e-05   2.341e-05    2.246e-05  
  -19.9   3.157e-05   2.026e-05    1.922e-05  
  -20.0   2.795e-05   1.743e-05    1.632e-05  
  -20.1   2.465e-05   1.490e-05    1.375e-05  
  -20.2   2.164e-05   1.266e-05    1.148e-05  
  -20.3   1.890e-05   1.068e-05    9.502e-06  
  -20.4   1.642e-05   8.938e-06    7.788e-06  
  -20.5   1.419e-05   7.425e-06    6.320e-06  
  -20.6   1.219e-05   6.118e-06    5.076e-06  
  -20.7   1.041e-05   4.998e-06    4.033e-06  
  -20.8   8.836e-06   4.048e-06    3.169e-06  
  -20.9   7.447e-06   3.247e-06    2.462e-06  
  -21.0   6.233e-06   2.580e-06    1.890e-06  
  -21.1   5.180e-06   2.030e-06    1.434e-06  
  -21.2   4.273e-06   1.580e-06    1.075e-06  
  -21.3   3.497e-06   1.217e-06    7.953e-07  
  -21.4   2.840e-06   9.272e-07    5.812e-07  
  -21.5   2.288e-06   6.982e-07    4.193e-07  
  -21.6   1.828e-06   5.195e-07    2.985e-07  
  -21.7   1.449e-06   3.818e-07    2.097e-07  
  -21.8   1.138e-06   2.772e-07    1.453e-07  
  -21.9   8.864e-07   1.986e-07    9.930e-08  
  -22.0   6.844e-07   1.404e-07    6.692e-08  
  -22.1   5.238e-07   9.798e-08    4.446e-08  
  -22.2   3.974e-07   6.742e-08    2.911e-08  
  -22.3   2.988e-07   4.575e-08    1.879e-08  
  -22.4   2.227e-07   3.060e-08    1.195e-08  
  -22.5   1.645e-07   2.018e-08    7.484e-09  
  -22.6   1.204e-07   1.311e-08    4.618e-09  
  -22.7   8.739e-08   8.391e-09    2.806e-09  
  -22.8   6.286e-08   5.291e-09    1.679e-09  
  -22.9   4.482e-08   3.286e-09    9.893e-10  
  -23.0   3.168e-08   2.010e-09    5.738e-10  
  -23.1   2.220e-08   1.211e-09    3.276e-10  
  -23.2   1.542e-08   7.180e-10    1.841e-10  
  -23.3   1.063e-08   4.192e-10    1.019e-10  
  -23.4   7.260e-09   2.409e-10    5.545e-11  
  -23.5   4.919e-09   1.363e-10    2.971e-11  
  -23.6   3.306e-09   7.589e-11    1.567e-11  
  -23.7   2.204e-09   4.159e-11    8.128e-12  
  -23.8   1.458e-09   2.243e-11    4.150e-12  
  -23.9   9.565e-10   1.190e-11    2.085e-12  
  -24.0   6.227e-10   6.215e-12    1.031e-12  
  -24.1   4.023e-10   3.193e-12    5.015e-13  
  -24.2   2.579e-10   1.614e-12    2.400e-13  
  -24.3   1.641e-10   8.028e-13    1.130e-13  
  -24.4   1.036e-10   3.928e-13    5.238e-14  
  -24.5   6.490e-11   1.890e-13    2.388e-14  
  -24.6   4.035e-11   8.950e-14    1.071e-14  
  -24.7   2.490e-11   4.168e-14    4.730e-15  
  -24.8   1.525e-11   1.909e-14    2.054e-15  
  -24.9   9.271e-12   8.603e-15    8.778e-16  
  -25.0   5.592e-12   3.813e-15    3.691e-16  
  -25.1   3.347e-12   1.662e-15    1.527e-16  
  -25.2   1.988e-12   7.123e-16    6.216e-17  
  -25.3   1.172e-12   3.003e-16    2.490e-17  
  -25.4   6.852e-13   1.245e-16    9.814e-18  
  -25.5   3.975e-13   5.075e-17    3.806e-18  
  -25.6   2.287e-13   2.035e-17    1.452e-18  
  -25.7   1.306e-13   8.022e-18    5.454e-19  
  -25.8   7.392e-14   3.110e-18    2.015e-19  
  -25.9   4.150e-14   1.186e-18    7.328e-20  
  -26.0   2.310e-14   4.444e-19    2.622e-20  
  -26.1   1.275e-14   1.638e-19    9.235e-21  
  -26.2   6.978e-15   5.936e-20    3.201e-21  
  -26.3   3.785e-15   2.115e-20    1.092e-21  
  -26.4   2.034e-15   7.411e-21    3.665e-22  
  -26.5   1.084e-15   2.553e-21    1.211e-22  
  -26.6   5.718e-16   8.646e-22    3.938e-23  
  -26.7   2.989e-16   2.879e-22    1.260e-23  
  -26.8   1.547e-16   9.427e-23    3.972e-24  
  -26.9   7.932e-17   3.035e-23    1.232e-24  
  -27.0   4.026e-17   9.604e-24    3.762e-25  
  -27.1   2.022e-17   2.988e-24    1.131e-25  
  -27.2   1.005e-17   9.141e-25    3.347e-26  
  -27.3   4.942e-18   2.749e-25    9.754e-27  
  -27.4   2.404e-18   8.129e-26    2.799e-27  
  -27.5   1.156e-18   2.363e-26    7.910e-28  
  -27.6   5.496e-19   6.753e-27    2.201e-28  
  -27.7   2.583e-19   1.897e-27    6.032e-29  
  -27.8   1.199e-19   5.242e-28    1.628e-29  
  -27.9   5.503e-20   1.424e-28    4.330e-30  
  -28.0   2.493e-20   3.801e-29    1.134e-30  
