# z=19.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   7.405e-04   7.329e-04    7.327e-04  
  -12.1   6.574e-04   6.508e-04    6.506e-04  
  -12.2   5.879e-04   5.820e-04    5.818e-04  
  -12.3   5.288e-04   5.235e-04    5.234e-04  
  -12.4   4.780e-04   4.732e-04    4.730e-04  
  -12.5   4.338e-04   4.293e-04    4.292e-04  
  -12.6   3.948e-04   3.907e-04    3.906e-04  
  -12.7   3.603e-04   3.564e-04    3.563e-04  
  -12.8   3.293e-04   3.257e-04    3.256e-04  
  -12.9   3.015e-04   2.981e-04    2.980e-04  
  -13.0   2.763e-04   2.731e-04    2.730e-04  
  -13.1   2.535e-04   2.503e-04    2.503e-04  
  -13.2   2.327e-04   2.297e-04    2.296e-04  
  -13.3   2.136e-04   2.108e-04    2.107e-04  
  -13.4   1.962e-04   1.935e-04    1.934e-04  
  -13.5   1.803e-04   1.776e-04    1.776e-04  
  -13.6   1.657e-04   1.631e-04    1.630e-04  
  -13.7   1.522e-04   1.497e-04    1.497e-04  
  -13.8   1.398e-04   1.375e-04    1.374e-04  
  -13.9   1.285e-04   1.262e-04    1.261e-04  
  -14.0   1.180e-04   1.158e-04    1.157e-04  
  -14.1   1.083e-04   1.062e-04    1.062e-04  
  -14.2   9.946e-05   9.741e-05    9.736e-05  
  -14.3   9.128e-05   8.930e-05    8.925e-05  
  -14.4   8.373e-05   8.183e-05    8.178e-05  
  -14.5   7.678e-05   7.494e-05    7.489e-05  
  -14.6   7.036e-05   6.860e-05    6.855e-05  
  -14.7   6.445e-05   6.275e-05    6.270e-05  
  -14.8   5.900e-05   5.736e-05    5.731e-05  
  -14.9   5.397e-05   5.239e-05    5.234e-05  
  -15.0   4.933e-05   4.781e-05    4.776e-05  
  -15.1   4.505e-05   4.358e-05    4.354e-05  
  -15.2   4.111e-05   3.969e-05    3.964e-05  
  -15.3   3.747e-05   3.610e-05    3.605e-05  
  -15.4   3.411e-05   3.279e-05    3.274e-05  
  -15.5   3.102e-05   2.974e-05    2.969e-05  
  -15.6   2.817e-05   2.693e-05    2.688e-05  
  -15.7   2.554e-05   2.434e-05    2.429e-05  
  -15.8   2.311e-05   2.195e-05    2.190e-05  
  -15.9   2.088e-05   1.976e-05    1.970e-05  
  -16.0   1.883e-05   1.774e-05    1.768e-05  
  -16.1   1.694e-05   1.588e-05    1.582e-05  
  -16.2   1.520e-05   1.417e-05    1.411e-05  
  -16.3   1.361e-05   1.260e-05    1.254e-05  
  -16.4   1.214e-05   1.117e-05    1.111e-05  
  -16.5   1.080e-05   9.862e-06    9.797e-06  
  -16.6   9.579e-06   8.669e-06    8.603e-06  
  -16.7   8.463e-06   7.585e-06    7.518e-06  
  -16.8   7.448e-06   6.604e-06    6.537e-06  
  -16.9   6.527e-06   5.720e-06    5.652e-06  
  -17.0   5.695e-06   4.926e-06    4.858e-06  
  -17.1   4.946e-06   4.217e-06    4.149e-06  
  -17.2   4.273e-06   3.587e-06    3.520e-06  
  -17.3   3.673e-06   3.031e-06    2.966e-06  
  -17.4   3.140e-06   2.543e-06    2.480e-06  
  -17.5   2.668e-06   2.118e-06    2.058e-06  
  -17.6   2.254e-06   1.751e-06    1.693e-06  
  -17.7   1.892e-06   1.436e-06    1.382e-06  
  -17.8   1.578e-06   1.167e-06    1.117e-06  
  -17.9   1.307e-06   9.414e-07    8.954e-07  
  -18.0   1.075e-06   7.524e-07    7.107e-07  
  -18.1   8.777e-07   5.959e-07    5.585e-07  
  -18.2   7.115e-07   4.676e-07    4.345e-07  
  -18.3   5.725e-07   3.634e-07    3.345e-07  
  -18.4   4.571e-07   2.797e-07    2.548e-07  
  -18.5   3.621e-07   2.131e-07    1.919e-07  
  -18.6   2.846e-07   1.607e-07    1.429e-07  
  -18.7   2.219e-07   1.200e-07    1.052e-07  
  -18.8   1.716e-07   8.861e-08    7.658e-08  
  -18.9   1.316e-07   6.474e-08    5.506e-08  
  -19.0   1.001e-07   4.678e-08    3.910e-08  
  -19.1   7.549e-08   3.343e-08    2.743e-08  
  -19.2   5.645e-08   2.362e-08    1.900e-08  
  -19.3   4.187e-08   1.650e-08    1.299e-08  
  -19.4   3.078e-08   1.139e-08    8.765e-09  
  -19.5   2.244e-08   7.771e-09    5.837e-09  
  -19.6   1.622e-08   5.239e-09    3.836e-09  
  -19.7   1.163e-08   3.489e-09    2.486e-09  
  -19.8   8.265e-09   2.295e-09    1.590e-09  
  -19.9   5.825e-09   1.491e-09    1.002e-09  
  -20.0   4.071e-09   9.565e-10    6.231e-10  
  -20.1   2.821e-09   6.058e-10    3.819e-10  
  -20.2   1.938e-09   3.787e-10    2.307e-10  
  -20.3   1.321e-09   2.337e-10    1.374e-10  
  -20.4   8.928e-10   1.423e-10    8.060e-11  
  -20.5   5.985e-10   8.551e-11    4.659e-11  
  -20.6   3.979e-10   5.068e-11    2.654e-11  
  -20.7   2.624e-10   2.963e-11    1.489e-11  
  -20.8   1.717e-10   1.709e-11    8.227e-12  
  -20.9   1.114e-10   9.718e-12    4.477e-12  
  -21.0   7.171e-11   5.448e-12    2.399e-12  
  -21.1   4.580e-11   3.012e-12    1.266e-12  
  -21.2   2.902e-11   1.641e-12    6.575e-13  
  -21.3   1.824e-11   8.813e-13    3.362e-13  
  -21.4   1.137e-11   4.664e-13    1.692e-13  
  -21.5   7.037e-12   2.433e-13    8.384e-14  
  -21.6   4.320e-12   1.250e-13    4.088e-14  
  -21.7   2.631e-12   6.328e-14    1.961e-14  
  -21.8   1.590e-12   3.156e-14    9.260e-15  
  -21.9   9.529e-13   1.550e-14    4.302e-15  
  -22.0   5.666e-13   7.498e-15    1.966e-15  
  -22.1   3.342e-13   3.572e-15    8.841e-16  
  -22.2   1.955e-13   1.676e-15    3.911e-16  
  -22.3   1.135e-13   7.741e-16    1.702e-16  
  -22.4   6.528e-14   3.521e-16    7.284e-17  
  -22.5   3.724e-14   1.576e-16    3.067e-17  
  -22.6   2.107e-14   6.947e-17    1.270e-17  
  -22.7   1.181e-14   3.014e-17    5.171e-18  
  -22.8   6.562e-15   1.287e-17    2.071e-18  
  -22.9   3.612e-15   5.409e-18    8.158e-19  
  -23.0   1.970e-15   2.237e-18    3.160e-19  
  -23.1   1.064e-15   9.104e-19    1.204e-19  
  -23.2   5.689e-16   3.646e-19    4.508e-20  
  -23.3   3.011e-16   1.437e-19    1.660e-20  
  -23.4   1.577e-16   5.571e-20    6.011e-21  
  -23.5   8.174e-17   2.125e-20    2.140e-21  
  -23.6   4.190e-17   7.976e-21    7.492e-22  
  -23.7   2.123e-17   2.945e-21    2.578e-22  
  -23.8   1.064e-17   1.069e-21    8.724e-23  
  -23.9   5.266e-18   3.820e-22    2.902e-23  
  -24.0   2.575e-18   1.342e-22    9.491e-24  
  -24.1   1.244e-18   4.640e-23    3.051e-24  
  -24.2   5.934e-19   1.577e-23    9.644e-25  
  -24.3   2.794e-19   5.273e-24    2.996e-25  
  -24.4   1.298e-19   1.734e-24    9.151e-26  
  -24.5   5.952e-20   5.606e-25    2.747e-26  
  -24.6   2.692e-20   1.783e-25    8.108e-27  
  -24.7   1.201e-20   5.575e-26    2.352e-27  
  -24.8   5.279e-21   1.714e-26    6.707e-28  
  -24.9   2.289e-21   5.183e-27    1.880e-28  
  -25.0   9.778e-22   1.541e-27    5.179e-29  
  -25.1   4.117e-22   4.505e-28    1.403e-29  
  -25.2   1.708e-22   1.295e-28    3.733e-30  
  -25.3   6.980e-23   3.659e-29    9.766e-31  
  -25.4   2.809e-23   1.017e-29    2.511e-31  
  -25.5   1.114e-23   2.778e-30    6.346e-32  
  -25.6   4.347e-24   7.460e-31    1.576e-32  
  -25.7   1.670e-24   1.970e-31    3.848e-33  
  -25.8   6.320e-25   5.113e-32    9.233e-34  
  -25.9   2.353e-25   1.305e-32    2.177e-34  
  -26.0   8.626e-26   3.273e-33    5.046e-35  
  -26.1   3.112e-26   8.071e-34    1.149e-35  
  -26.2   1.105e-26   1.957e-34    2.573e-36  
  -26.3   3.858e-27   4.662e-35    5.660e-37  
  -26.4   1.326e-27   1.092e-35    1.224e-37  
  -26.5   4.482e-28   2.515e-36    2.600e-38  
  -26.6   1.491e-28   5.692e-37    5.429e-39  
  -26.7   4.877e-29   1.266e-37    1.114e-39  
  -26.8   1.570e-29   2.769e-38    2.247e-40  
  -26.9   4.968e-30   5.953e-39    4.453e-41  
  -27.0   1.547e-30   1.258e-39    8.674e-42  
  -27.1   4.735e-31   2.612e-40    1.660e-42  
  -27.2   1.426e-31   5.331e-41    3.123e-43  
  -27.3   4.222e-32   1.069e-41    5.772e-44  
  -27.4   1.229e-32   2.109e-42    1.049e-44  
  -27.5   3.519e-33   4.087e-43    1.872e-45  
  -27.6   9.906e-34   7.784e-44    3.283e-46  
  -27.7   2.742e-34   1.457e-44    5.660e-47  
  -27.8   7.462e-35   2.681e-45    9.587e-48  
  -27.9   1.996e-35   4.848e-46    1.596e-48  
  -28.0   5.252e-36   8.616e-47    2.611e-49  
