# z=25.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   4.263e-05   4.239e-05    4.239e-05  
  -12.1   3.929e-05   3.905e-05    3.905e-05  
  -12.2   3.619e-05   3.596e-05    3.596e-05  
  -12.3   3.332e-05   3.310e-05    3.310e-05  
  -12.4   3.067e-05   3.046e-05    3.045e-05  
  -12.5   2.822e-05   2.801e-05    2.800e-05  
  -12.6   2.595e-05   2.575e-05    2.574e-05  
  -12.7   2.385e-05   2.366e-05    2.365e-05  
  -12.8   2.191e-05   2.173e-05    2.172e-05  
  -12.9   2.012e-05   1.994e-05    1.993e-05  
  -13.0   1.847e-05   1.830e-05    1.829e-05  
  -13.1   1.694e-05   1.678e-05    1.677e-05  
  -13.2   1.554e-05   1.537e-05    1.536e-05  
  -13.3   1.424e-05   1.408e-05    1.407e-05  
  -13.4   1.304e-05   1.289e-05    1.288e-05  
  -13.5   1.193e-05   1.179e-05    1.178e-05  
  -13.6   1.092e-05   1.077e-05    1.077e-05  
  -13.7   9.977e-06   9.842e-06    9.833e-06  
  -13.8   9.113e-06   8.982e-06    8.974e-06  
  -13.9   8.317e-06   8.191e-06    8.183e-06  
  -14.0   7.585e-06   7.463e-06    7.456e-06  
  -14.1   6.911e-06   6.793e-06    6.786e-06  
  -14.2   6.291e-06   6.177e-06    6.171e-06  
  -14.3   5.721e-06   5.611e-06    5.605e-06  
  -14.4   5.197e-06   5.090e-06    5.085e-06  
  -14.5   4.716e-06   4.612e-06    4.607e-06  
  -14.6   4.274e-06   4.173e-06    4.169e-06  
  -14.7   3.868e-06   3.769e-06    3.766e-06  
  -14.8   3.495e-06   3.399e-06    3.397e-06  
  -14.9   3.153e-06   3.060e-06    3.059e-06  
  -15.0   2.840e-06   2.748e-06    2.748e-06  
  -15.1   2.553e-06   2.463e-06    2.465e-06  
  -15.2   2.291e-06   2.202e-06    2.205e-06  
  -15.3   2.051e-06   1.964e-06    1.968e-06  
  -15.4   1.831e-06   1.746e-06    1.751e-06  
  -15.5   1.631e-06   1.548e-06    1.554e-06  
  -15.6   1.449e-06   1.367e-06    1.374e-06  
  -15.7   1.283e-06   1.203e-06    1.211e-06  
  -15.8   1.133e-06   1.054e-06    1.063e-06  
  -15.9   9.962e-07   9.203e-07    9.298e-07  
  -16.0   8.730e-07   7.995e-07    8.095e-07  
  -16.1   7.619e-07   6.911e-07    7.015e-07  
  -16.2   6.622e-07   5.943e-07    6.049e-07  
  -16.3   5.729e-07   5.082e-07    5.189e-07  
  -16.4   4.933e-07   4.320e-07    4.426e-07  
  -16.5   4.226e-07   3.650e-07    3.753e-07  
  -16.6   3.601e-07   3.063e-07    3.163e-07  
  -16.7   3.051e-07   2.554e-07    2.648e-07  
  -16.8   2.570e-07   2.114e-07    2.202e-07  
  -16.9   2.152e-07   1.736e-07    1.818e-07  
  -17.0   1.791e-07   1.415e-07    1.490e-07  
  -17.1   1.480e-07   1.145e-07    1.212e-07  
  -17.2   1.215e-07   9.180e-08    9.775e-08  
  -17.3   9.906e-08   7.300e-08    7.822e-08  
  -17.4   8.018e-08   5.754e-08    6.206e-08  
  -17.5   6.442e-08   4.494e-08    4.881e-08  
  -17.6   5.137e-08   3.478e-08    3.805e-08  
  -17.7   4.065e-08   2.667e-08    2.938e-08  
  -17.8   3.191e-08   2.025e-08    2.248e-08  
  -17.9   2.485e-08   1.522e-08    1.704e-08  
  -18.0   1.920e-08   1.133e-08    1.278e-08  
  -18.1   1.471e-08   8.347e-09    9.498e-09  
  -18.2   1.118e-08   6.086e-09    6.984e-09  
  -18.3   8.424e-09   4.391e-09    5.083e-09  
  -18.4   6.294e-09   3.134e-09    3.661e-09  
  -18.5   4.663e-09   2.213e-09    2.608e-09  
  -18.6   3.425e-09   1.546e-09    1.838e-09  
  -18.7   2.494e-09   1.067e-09    1.281e-09  
  -18.8   1.801e-09   7.289e-10    8.830e-10  
  -18.9   1.289e-09   4.921e-10    6.017e-10  
  -19.0   9.149e-10   3.284e-10    4.053e-10  
  -19.1   6.437e-10   2.167e-10    2.699e-10  
  -19.2   4.490e-10   1.412e-10    1.776e-10  
  -19.3   3.106e-10   9.099e-11    1.155e-10  
  -19.4   2.130e-10   5.791e-11    7.416e-11  
  -19.5   1.448e-10   3.641e-11    4.705e-11  
  -19.6   9.764e-11   2.261e-11    2.948e-11  
  -19.7   6.528e-11   1.387e-11    1.824e-11  
  -19.8   4.328e-11   8.402e-12    1.115e-11  
  -19.9   2.845e-11   5.025e-12    6.723e-12  
  -20.0   1.855e-11   2.967e-12    4.002e-12  
  -20.1   1.199e-11   1.729e-12    2.351e-12  
  -20.2   7.687e-12   9.948e-13    1.363e-12  
  -20.3   4.887e-12   5.647e-13    7.796e-13  
  -20.4   3.081e-12   3.163e-13    4.399e-13  
  -20.5   1.926e-12   1.748e-13    2.448e-13  
  -20.6   1.193e-12   9.529e-14    1.344e-13  
  -20.7   7.332e-13   5.124e-14    7.271e-14  
  -20.8   4.466e-13   2.717e-14    3.880e-14  
  -20.9   2.696e-13   1.421e-14    2.041e-14  
  -21.0   1.613e-13   7.325e-15    1.058e-14  
  -21.1   9.558e-14   3.723e-15    5.407e-15  
  -21.2   5.611e-14   1.865e-15    2.722e-15  
  -21.3   3.263e-14   9.212e-16    1.351e-15  
  -21.4   1.878e-14   4.483e-16    6.603e-16  
