# z=17.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   7.652e-04   7.425e-04    7.424e-04  
  -14.1   6.779e-04   6.574e-04    6.573e-04  
  -14.2   6.027e-04   5.841e-04    5.840e-04  
  -14.3   5.377e-04   5.209e-04    5.208e-04  
  -14.4   4.814e-04   4.659e-04    4.659e-04  
  -14.5   4.322e-04   4.181e-04    4.180e-04  
  -14.6   3.891e-04   3.761e-04    3.760e-04  
  -14.7   3.512e-04   3.391e-04    3.390e-04  
  -14.8   3.176e-04   3.064e-04    3.063e-04  
  -14.9   2.878e-04   2.773e-04    2.773e-04  
  -15.0   2.612e-04   2.514e-04    2.514e-04  
  -15.1   2.374e-04   2.282e-04    2.281e-04  
  -15.2   2.160e-04   2.073e-04    2.073e-04  
  -15.3   1.967e-04   1.885e-04    1.884e-04  
  -15.4   1.792e-04   1.715e-04    1.714e-04  
  -15.5   1.634e-04   1.561e-04    1.560e-04  
  -15.6   1.490e-04   1.421e-04    1.420e-04  
  -15.7   1.360e-04   1.293e-04    1.293e-04  
  -15.8   1.240e-04   1.177e-04    1.177e-04  
  -15.9   1.132e-04   1.071e-04    1.071e-04  
  -16.0   1.032e-04   9.747e-05    9.743e-05  
  -16.1   9.410e-05   8.863e-05    8.859e-05  
  -16.2   8.576e-05   8.053e-05    8.049e-05  
  -16.3   7.812e-05   7.312e-05    7.307e-05  
  -16.4   7.110e-05   6.632e-05    6.627e-05  
  -16.5   6.467e-05   6.009e-05    6.003e-05  
  -16.6   5.876e-05   5.437e-05    5.431e-05  
  -16.7   5.332e-05   4.912e-05    4.905e-05  
  -16.8   4.833e-05   4.430e-05    4.422e-05  
  -16.9   4.374e-05   3.988e-05    3.978e-05  
  -17.0   3.953e-05   3.581e-05    3.571e-05  
  -17.1   3.565e-05   3.208e-05    3.197e-05  
  -17.2   3.209e-05   2.866e-05    2.853e-05  
  -17.3   2.882e-05   2.552e-05    2.538e-05  
  -17.4   2.582e-05   2.265e-05    2.250e-05  
  -17.5   2.307e-05   2.003e-05    1.986e-05  
  -17.6   2.055e-05   1.764e-05    1.746e-05  
  -17.7   1.824e-05   1.546e-05    1.527e-05  
  -17.8   1.614e-05   1.349e-05    1.329e-05  
  -17.9   1.423e-05   1.170e-05    1.149e-05  
  -18.0   1.249e-05   1.010e-05    9.884e-06  
  -18.1   1.092e-05   8.663e-06    8.442e-06  
  -18.2   9.495e-06   7.384e-06    7.161e-06  
  -18.3   8.220e-06   6.252e-06    6.028e-06  
  -18.4   7.078e-06   5.255e-06    5.035e-06  
  -18.5   6.062e-06   4.385e-06    4.171e-06  
  -18.6   5.162e-06   3.630e-06    3.425e-06  
  -18.7   4.368e-06   2.981e-06    2.786e-06  
  -18.8   3.674e-06   2.427e-06    2.245e-06  
  -18.9   3.070e-06   1.959e-06    1.791e-06  
  -19.0   2.548e-06   1.567e-06    1.415e-06  
  -19.1   2.100e-06   1.241e-06    1.105e-06  
  -19.2   1.718e-06   9.740e-07    8.542e-07  
  -19.3   1.396e-06   7.568e-07    6.527e-07  
  -19.4   1.125e-06   5.820e-07    4.930e-07  
  -19.5   9.004e-07   4.430e-07    3.679e-07  
  -19.6   7.148e-07   3.336e-07    2.713e-07  
  -19.7   5.629e-07   2.485e-07    1.975e-07  
  -19.8   4.397e-07   1.830e-07    1.420e-07  
  -19.9   3.407e-07   1.333e-07    1.008e-07  
  -20.0   2.619e-07   9.595e-08    7.061e-08  
  -20.1   1.996e-07   6.826e-08    4.880e-08  
  -20.2   1.508e-07   4.798e-08    3.328e-08  
  -20.3   1.131e-07   3.331e-08    2.238e-08  
  -20.4   8.403e-08   2.284e-08    1.484e-08  
  -20.5   6.192e-08   1.547e-08    9.706e-09  
  -20.6   4.525e-08   1.034e-08    6.256e-09  
  -20.7   3.279e-08   6.822e-09    3.975e-09  
  -20.8   2.356e-08   4.442e-09    2.489e-09  
  -20.9   1.679e-08   2.854e-09    1.535e-09  
  -21.0   1.186e-08   1.809e-09    9.332e-10  
  -21.1   8.311e-09   1.131e-09    5.587e-10  
  -21.2   5.775e-09   6.969e-10    3.294e-10  
  -21.3   3.980e-09   4.236e-10    1.913e-10  
  -21.4   2.720e-09   2.538e-10    1.094e-10  
  -21.5   1.844e-09   1.499e-10    6.156e-11  
  -21.6   1.240e-09   8.726e-11    3.411e-11  
  -21.7   8.270e-10   5.005e-11    1.861e-11  
  -21.8   5.472e-10   2.829e-11    9.989e-12  
  -21.9   3.592e-10   1.575e-11    5.277e-12  
  -22.0   2.339e-10   8.637e-12    2.743e-12  
  -22.1   1.511e-10   4.666e-12    1.403e-12  
  -22.2   9.685e-11   2.482e-12    7.063e-13  
  -22.3   6.159e-11   1.301e-12    3.497e-13  
  -22.4   3.886e-11   6.709e-13    1.703e-13  
  -22.5   2.433e-11   3.408e-13    8.160e-14  
  -22.6   1.511e-11   1.704e-13    3.846e-14  
  -22.7   9.315e-12   8.388e-14    1.782e-14  
  -22.8   5.696e-12   4.065e-14    8.125e-15  
  -22.9   3.456e-12   1.938e-14    3.643e-15  
  -23.0   2.081e-12   9.099e-15    1.606e-15  
  -23.1   1.243e-12   4.203e-15    6.963e-16  
  -23.2   7.364e-13   1.911e-15    2.969e-16  
  -23.3   4.329e-13   8.547e-16    1.244e-16  
  -23.4   2.524e-13   3.762e-16    5.129e-17  
  -23.5   1.460e-13   1.629e-16    2.079e-17  
  -23.6   8.374e-14   6.941e-17    8.284e-18  
  -23.7   4.764e-14   2.910e-17    3.245e-18  
  -23.8   2.687e-14   1.200e-17    1.250e-18  
  -23.9   1.503e-14   4.867e-18    4.734e-19  
  -24.0   8.333e-15   1.942e-18    1.762e-19  
  -24.1   4.579e-15   7.621e-19    6.449e-20  
  -24.2   2.494e-15   2.942e-19    2.320e-20  
  -24.3   1.346e-15   1.117e-19    8.206e-21  
  -24.4   7.194e-16   4.171e-20    2.853e-21  
  -24.5   3.809e-16   1.532e-20    9.751e-22  
  -24.6   1.997e-16   5.532e-21    3.276e-22  
  -24.7   1.036e-16   1.965e-21    1.082e-22  
  -24.8   5.323e-17   6.861e-22    3.511e-23  
  -24.9   2.706e-17   2.356e-22    1.120e-23  
  -25.0   1.360e-17   7.957e-23    3.513e-24  
  -25.1   6.764e-18   2.642e-23    1.083e-24  
  -25.2   3.325e-18   8.626e-24    3.281e-25  
  -25.3   1.616e-18   2.769e-24    9.771e-26  
  -25.4   7.759e-19   8.739e-25    2.860e-26  
  -25.5   3.681e-19   2.712e-25    8.227e-27  
  -25.6   1.724e-19   8.273e-26    2.326e-27  
  -25.7   7.977e-20   2.481e-26    6.464e-28  
  -25.8   3.643e-20   7.317e-27    1.765e-28  
  -25.9   1.642e-20   2.121e-27    4.738e-29  
  -26.0   7.301e-21   6.044e-28    1.250e-29  
  -26.1   3.203e-21   1.693e-28    3.241e-30  
  -26.2   1.386e-21   4.663e-29    8.258e-31  
  -26.3   5.911e-22   1.262e-29    2.068e-31  
  -26.4   2.486e-22   3.359e-30    5.089e-32  
  -26.5   1.031e-22   8.786e-31    1.231e-32  
  -26.6   4.210e-23   2.259e-31    2.926e-33  
  -26.7   1.695e-23   5.710e-32    6.835e-34  
  -26.8   6.720e-24   1.419e-32    1.569e-34  
  -26.9   2.625e-24   3.464e-33    3.540e-35  
  -27.0   1.010e-24   8.314e-34    7.848e-36  
  -27.1   3.825e-25   1.961e-34    1.710e-36  
  -27.2   1.427e-25   4.548e-35    3.661e-37  
  -27.3   5.240e-26   1.037e-35    7.703e-38  
  -27.4   1.894e-26   2.322e-36    1.593e-38  
  -27.5   6.739e-27   5.112e-37    3.236e-39  
  -27.6   2.360e-27   1.106e-37    6.462e-40  
  -27.7   8.133e-28   2.352e-38    1.268e-40  
  -27.8   2.758e-28   4.917e-39    2.445e-41  
  -27.9   9.202e-29   1.010e-39    4.633e-42  
  -28.0   3.021e-29   2.039e-40    8.627e-43  
